headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
grateful,adjective,A2,minnatdor rahmatli,благодарный,Feeling or showing thanks because someone has done something kind for you.,ˈɡɹeɪtf(ʊ)l,18342,feelings,I am very grateful for all your help with this project.,Ushbu loyiha bo'yicha ko'rsatgan yordamingiz uchun juda minnatdorman.,thankful appreciative,ungrateful
emerald,noun,B2,zumrad,изумруд,A precious green stone often used in expensive jewelry.,ˈɛm.(ə.)ɹəld,18344,nature,The queen wore a beautiful necklace decorated with a large emerald.,Qirolicha katta zumrad bilan bezatilgan chiroyli marjon taqqan edi.,,
gradually,adverb,B1,asta-sekin sekin-asta,постепенно,Happening or changing slowly over a long period of time.,ˈɡɹæd͡ʒuəli,18346,describing,The weather gradually improved as the sun came out this afternoon.,"Quyosh chiqqach, ob-havo asta-sekin yaxshilandi.",slowly steadily,suddenly
cliff,noun,B2,qoya tik qoyalik,утёс,"A high, very steep area of rock near the sea or mountains.",klɪf,18348,nature,We stood at the top of the cliff and watched the ocean.,"Biz qoya tepasida turib, okeanni tomosha qildik.",precipice,
desirable,adjective,B2,istalgan ma'qul,желательный,Something that most people want to have or achieve.,dɪˈzaɪəɹəbəl,18350,ielts,Fluency in a second language is a desirable skill for this job.,Bu ish uchun ikkinchi tilni bilish ma'qul ko'riladigan mahoratdir.,advantageous sought-after,undesirable
tract,noun,C1,hudud maydon,участок,A large area of land or a system of body organs.,tɹækt,18352,ielts,The city bought a large tract of land to build a park.,Shahar park qurish uchun katta maydon sotib oldi.,area expanse,
ballet,noun,B1,balet,балет,A type of classical dance performed to music with a story.,bælˈeɪ,18354,actions,She has been practicing ballet since she was a little girl.,U yoshligidan beri balet bilan shug'ullanadi.,,
journalist,noun,A2,jurnalist muxbir,журналист,"A person who writes news stories for newspapers, magazines, or television.",ˈd͡ʒɝnəlɪst,18356,people-family,The journalist interviewed the president about the new national policy.,Jurnalist prezidentdan yangi milliy siyosat haqida intervyu oldi.,reporter correspondent,
bumper,adjective,C1,mo'l-ko'l katta,обильный,"Exceptionally large, productive, or successful in amount.",ˈbʌmpə,18358,ielts,Farmers are expecting a bumper harvest of wheat this year.,Dehqonlar bu yil bug'doydan mo'l-ko'l hosil olishni kutmoqdalar.,abundant,
afterwards,adverb,A2,keyin so'ng,позже,At a later time after an event has already happened.,ˈɑːftə.wədz,18360,time,We had dinner at the cafe and went to the cinema afterwards.,Biz kafeda ovqatlandik va keyin kinoga bordik.,later then,before
webpage,noun,A2,veb-sahifa,веб-страница,A single document on the internet that you can see in a web browser.,ˈweb.peɪdʒ,18362,school,You can find all the information on the company's official webpage.,Barcha ma'lumotlarni kompaniyaning rasmiy veb-sahifasidan topishingiz mumkin.,site page,
garlic,noun,A2,sarimsoq,чеснок,A vegetable with a strong taste and smell used for flavoring food.,ˈɡɑːlɪk,18364,food-drink,Many delicious recipes require you to add chopped garlic at the start.,Ko'plab mazali retseptlar boshida maydalangan sarimsoq qo'shishni talab qiladi.,,
shine,verb,B1,porlamoq yaltiramoq,светить,To send out light or reflect light brightly.,ʃaɪn,18366,nature,The sun started to shine brightly after the heavy rain stopped.,"Kuchli yomg'ir to'xtagach, quyosh yorqin porlay boshladi.",glow beam,
explosion,noun,B2,portlash,взрыв,A loud noise and sudden release of energy caused by something blowing up.,ɪkˈspləʊ.ʒən,18368,ielts,The loud explosion caused significant damage to the surrounding old buildings.,Kuchsli portlash atrofidagi eski binolarga jiddiy zarar yetkazdi.,blast detonation,
banned,adjective,B2,taqiqlangan man etilgan,запрещенный,Not allowed by law or an official rule.,bænd,18370,ielts,Smoking is banned in all public areas within the shopping mall.,Savdo markazining barcha jamoat joylarida chekish taqiqlangan.,prohibited disallowed,permitted
cove,noun,B2,qo'ltiqcha buxta,бухта,A small area of sea along a coast that is sheltered by high rocks.,kəʊv,18372,nature,We found a quiet cove where the water was very calm.,Biz suvi juda tinch bo'lgan sokin bir qo'ltiqchani topdik.,inlet bight,
opponent,noun,B2,raqib qarshilovchi,противник,A person who competes against or fights someone in a contest or sport.,əˈpəʊ.nənt,18374,ielts,My opponent in the chess match was much better than me.,Shaxmat o'yinidagi raqibim mendan ancha kuchliroq edi.,rival adversary,ally
pasta,noun,A1,makaron,макароны,A food made from flour and water that is cooked in boiling water.,ˈpæs.tə,18376,food-drink,I usually make pasta with fresh tomato sauce for my dinner.,Men kechki ovqatga odatda yangi pomidorli qayla bilan makaron pishiraman.,noodles,
simplified,adjective,B1,soddalashtirilgan,упрощённый,Made easier to understand or simpler in appearance by removing extra parts.,ˈsɪmplɪfaɪd,18378,describing,The teacher gave us a simplified version of the difficult report.,O'qituvchi bizga qiyin hisobotning soddalashtirilgan variantini berdi.,basic easy,complicated
serum,noun,C1,zardob,сыворотка,"A clear, watery liquid that is part of blood, often used to help the immune system.",ˈsɪəɹəm,18380,body-health,The doctor administered a special serum to help boost the patient's immunity.,Shifokor bemorning immunitetini oshirish uchun maxsus zardob yubordi.,antiserum,
wrapped,adjective,A2,o'ralgan o'rab qo'yilgan,завёрнутый,"Covered in paper, cloth, or some other material for protection or as a gift.",ɹæpt,18382,describing,I received a beautifully wrapped present for my birthday last week.,Tug'ilgan kunimga chiroyli o'ralgan sovg'a oldim.,covered encased,unwrapped
swift,adjective,B2,tezkor chaqqon,быстрый,Happening or done quickly and without any delay.,swɪft,18384,describing,The government took swift action to stop the spread of the disease.,Hukumat kasallik tarqalishini to'xtatish uchun tezkor choralar ko'rdi.,quick rapid,slow
motherboard,noun,B2,ona plata,материнская плата,The main circuit board inside a computer that connects all its electronic parts.,ˈmʌðɚˌbɔɹd,18386,work,"If the motherboard fails, the entire computer will stop working immediately.","Agar ona plata ishdan chiqsa, butun kompyuter darhol to'xtab qoladi.",mainboard mobo,
runtime,noun,C1,ishlash vaqti,время выполнения,The period of time during which a computer program or process is actually running.,ˈrʌnˌtaɪm,18388,work,The program has a long runtime because it handles a massive dataset.,Dastur katta hajmdagi ma'lumotlar bilan ishlagani uchun uning ishlash vaqti uzoq.,,
inbox,noun,A2,kiruvchi xatlar qutisi,входящие,A folder on a computer or email account where received messages are stored.,ˈɪnbɒks,18390,work,I check my email inbox every morning before starting my daily tasks.,Men har kuni ertalab kundalik ishlarimni boshlashdan oldin elektron pochtamni tekshiraman.,,outbox
focal,adjective,C1,o'choqli markaziy,очаговый,Relating to the center or the most important part of something.,ˈfəʊ.kl̩,18392,ielts,The focal point of the room was the large antique fireplace.,Xonaning markaziy qismi katta antik kamin edi.,central,peripheral
bibliographic,adjective,C1,bibliografik,библиографический,Related to a list of books and articles used as sources for a document.,ˌbɪblɪəˈɡræfɪk,18394,school,You must include all bibliographic information at the end of your research paper.,Siz tadqiqot ishingiz oxirida barcha bibliografik ma'lumotlarni kiritishingiz shart.,,
eden,noun,C1,jannat,рай,"A place that is beautiful, peaceful, and represents perfect happiness.",ˈiː.dən,18396,places,They created a little garden of eden in their quiet backyard.,Ular hovlisida kichkinagina jannatmonand bog' yaratishdi.,paradise heaven,hell
distant,adjective,B1,olis uzoq,далекий,Located far away in space or time.,ˈdɪstənt,18398,describing,We heard a distant sound of music coming from the village.,Qishloqdan kelayotgan musiqaning uzoqdan eshitilayotgan tovushini eshitdik.,faraway,near
champagne,noun,B2,shampan vinosi,шампанское,A fancy white wine that has bubbles in it.,ʃæmˈpeɪn,18400,food-drink,They opened a bottle of champagne to celebrate the new job.,Yangi ishni nishonlash uchun shampan vinosi ochishdi.,,
decimal,adjective,B2,o'nli,десятичный,Based on the number ten.,ˈdɛs.ɪ.məɫ,18402,ielts,The math teacher explained how to convert fractions into decimal numbers.,Matematika o'qituvchisi oddiy kasrlarni o'nli kasrlarga aylantirishni tushuntirdi.,,
deviation,noun,C1,og'ish chetlanish,отклонение,The action of doing something different from what is normal or expected.,ˌdiː.viˈeɪʃən,18404,ielts,Any deviation from the standard rules will not be accepted today.,Bugun standart qoidalardan har qanday chetlanish qabul qilinmaydi.,departure shift,conformity
superintendent,noun,C1,boshqaruvchi nazoratchi,управляющий,A person who is in charge of a building or a specific department.,ˌsjuːpəɹɪnˈtɛndənt,18406,work,The building superintendent fixed the broken pipe in the basement quickly.,Uy boshqaruvchisi yerto'ladagi yorilgan quvurni tezda tuzatib qo'ydi.,manager director,
hostel,noun,A2,yotoqxona,хостел,A cheap place for travelers to sleep where they share a room with others.,ˈhɑstəl,18412,travel,We stayed in a budget hostel during our trip across Europe.,Yevropa bo'ylab sayohatimizda arzon yotoqxonada turdik.,dormitory,
employ,verb,B2,ishga olmoq,нанимать,To pay someone to work for you as your employee.,ɪmˈplɔɪ,18414,work,The local factory continues to employ many people in our town.,Mahalliy zavod shahrimizdagi ko'plab odamlarni ish bilan ta'minlaydi.,hire recruit,dismiss
penguin,noun,A2,pingvin,пингвин,A black and white sea bird from cold areas that cannot fly but swims well.,ˈpɛŋ.ɡwɪn,18416,animals,We watched the penguins swimming and playing in the icy cold water.,Biz muzdek suvda suzib yurgan va oʻynayotgan pingvinlarni tomosha qildik.,,
magical,adjective,B1,sehrli moʻjizaviy,волшебный,Very beautiful or special in a way that feels like a dream.,ˈmæd͡ʒ.ɪ.kəl,18418,describing,The fireworks created a magical atmosphere on that beautiful summer night.,Mushakbozlik oʻsha goʻzal yoz kechasida sehrli muhit yaratdi.,enchanting charming,ordinary
irrigation,noun,B2,sugʻorish,орошение,The system of bringing water to land to help crops and plants grow.,ˌɪɹəˈɡeɪʃən,18420,ielts,Modern irrigation systems help farmers grow crops in very dry areas.,Zamonaviy sugʻorish tizimlari dehqonlarga qurgʻoqchil hududlarda ham hosil yetishtirishga yordam beradi.,,
miracle,noun,B2,moʻjiza,чудо,A surprising and very good event that cannot be explained by natural laws.,ˈmɪɹ.ə.kəl,18422,ielts,It was a medical miracle that he survived the terrible car accident.,Uning dahshatli avtohalokatdan omon qolishi tibbiy moʻjiza edi.,wonder,
manually,adverb,B2,qoʻlda,вручную,Done by using hands instead of using a machine or a computer.,ˈmænj(ʊ)əli,18424,work,The student manually checked the numbers because the computer software had failed.,Kompyuter dasturi ishlamay qolgani uchun talaba raqamlarni qoʻlda tekshirib chiqdi.,,automatically
reprint,noun,B2,qayta nashr,перепечатка,A book or document that is published again after being printed before.,ˈɹiːpɹɪnt,18426,work,The reprint of this classic novel is cheaper than the original version.,Bu klassik asarning qayta nashri dastlabki nusxasidan arzonroq turadi.,,
hydraulic,adjective,C1,gidravlik,гидравлический,"Operated or moved by the pressure of liquid, usually water or oil.",haɪˈdɹɒlɪk,18428,ielts,The mechanic used a hydraulic jack to lift the heavy car easily.,Mexanik ogʻir mashinani oson koʻtarish uchun gidravlik domkratdan foydalandi.,,
flex,verb,B2,bukmoq egmoq,сгибать,"To bend a part of your body, usually a joint or a muscle.",flɛks,18430,body-health,You should flex your muscles before you start the heavy workout.,Og'ir mashqni boshlashdan oldin mushaklaringizni qizdirib olishingiz kerak.,bend strain,relax
yearly,adjective,B1,yillik har yilgi,ежегодный,Happening or appearing once every single year.,ˈjɪɹli,18432,time,Our yearly family trip to the mountains is always very fun.,Oilamizning tog'larga qiladigan yillik sayohati doimo juda qiziqarli o'tadi.,annual,
penetration,noun,C1,kirib borish,проникновение,The act of moving into or through something that is hard to enter.,pɛ.nɪˈtɹeɪ.ʃən,18434,ielts,The deep penetration of the water caused the wood to rot slowly.,Suvning ichkariga chuqur kirib borishi yog'ochning asta-sekin chirishiga sabab bo'ldi.,entry invasion,
wound,noun,B2,jarohat jarohatlanish,рана,A physical injury where the skin is cut or torn.,wuːnd,18436,body-health,The nurse cleaned the deep wound on his leg very carefully.,Hamshira uning oyog'idagi chuqur jarohatni juda ehtiyotkorlik bilan tozaladi.,injury cut,
belle,noun,C2,go'zal ayol,красавица,A woman who is considered the most beautiful or attractive at an event.,bɛl,18438,describing,"Wearing a stunning red dress, she was truly the belle of the ball.",O'zining ajoyib qizil libosida u haqiqatan ham bazmning eng go'zal qizi edi.,beauty,
conviction,noun,C1,ishonch qat'iy fikr,убеждение,A strong belief or opinion that someone holds firmly.,kənˈvɪkʃən,18440,ielts,He spoke about his political plans with great conviction and courage.,U o'zining siyosiy rejalari haqida katta ishonch va jasorat bilan gapirdi.,belief faith,doubt
hash,noun,C1,panjara raqam,решетка,The symbol # used on computer keyboards or to indicate a number.,ˈhæʃ,18442,work,Please type a hash before the number to start the search.,Qidiruvni boshlash uchun raqamdan oldin panjara belgisini yozing.,hash-sign,
omissions,noun,C1,tushirib qoldirishlar o‘tkazib yuborishlar,пропуски,"Things that have not been included or done, intentionally or accidentally.",əʊˈmɪʃənz,18444,ielts,There were several serious omissions in the final report of the project.,Loyiha bo‘yicha yakuniy hisobotda bir nechta jiddiy kamchiliklar bor edi.,oversights failures,inclusions
writings,noun,B2,yozma asarlar bitiklar,письменные работы,"The books, articles, or documents that someone has written.",ˈɹaɪtɪŋz,18446,ielts,His philosophical writings have influenced many thinkers of the modern era.,Uning falsafiy asarlari zamonaviy davrning ko‘plab mutafakkirlariga ta’sir ko‘rsatdi.,works texts,
retrieval,noun,C2,qayta olish izlab topish,извлечение,The process of finding and getting back information that was saved.,ɹɪˈtɹiːvəl,18448,ielts,Modern software allows for the fast retrieval of lost digital data.,Zamonaviy dasturiy ta’minot yo‘qolgan raqamli ma’lumotlarni tezda qayta tiklash imkonini beradi.,recovery access,
qualities,noun,B1,fazilatlar sifatlar,качества,The good or bad characteristics or features that someone or something has.,ˈkwɑləˌtiz,18450,describing,She possesses all the qualities required for this high-level position.,U ushbu yuqori lavozim uchun kerakli barcha fazilatlarga ega.,attributes features,
carb,noun,B1,uglevod,углевод,A type of food substance that provides the body with energy.,kɑːb,18452,food-drink,I am eating fewer carbs to try and lose some weight.,Vazn tashlash uchun uglevodlarni kamroq isteʼmol qilyapman.,,
marvel,verb,C1,hayratlanmoq lol qolmoq,восторгаться,To show great surprise or admiration at something.,ˈmɑɹvl̩,18456,feelings,We stood there and continued to marvel at the beautiful sunset.,"Biz u yerda turib, goʻzal quyosh botishidan hayratda qoldik.",wonder admire,
importantly,adverb,B2,eng muhimi muhim jihati shundaki,важно,Used to introduce a point that is very significant to the topic.,ɪmˈpɔː.tənt.li,18458,ielts,"More importantly, we must ensure the project is finished on time.","Eng muhimi, loyihani oʻz vaqtida yakunlashimiz kerak.",crucially significantly,
petite,adjective,B2,ixcham ozgʻin,миниатюрная,Used to describe a woman who is short and slim.,pəˈtiːt,18460,describing,She is quite petite and finds it hard to find clothes.,U juda ixcham qomatli boʻlgani uchun oʻziga mos kiyim topishi qiyin.,small slight,large
yen,noun,C1,kuchli xohish ishtiyoq,сильное желание,A very strong desire or urge to have or do something.,jɛn,18462,feelings,She had a sudden yen to travel to the mountains alone.,Unda to‘satdan tog‘larga yolg‘iz sayohat qilishga kuchli ishtiyoq uyg‘ondi.,craving desire,
gossip,noun,B2,g‘iybat mish-mish,сплетни,Casual or unverified talk or reports about other people's private lives.,ˈɡɒsɪp,18464,ielts,I try to avoid listening to office gossip during my lunch break.,Tushlik paytida idoradagi g‘iybatlarni eshitmaslikka harakat qilaman.,rumor hearsay,
nomination,noun,B2,nomzodlik ko‘rsatish,выдвижение,"The act of officially suggesting someone for a job, position, or award.",ˌnɑmɪˈneɪʃən,18466,ielts,Her nomination for the award was a highlight of her career.,Uning mukofotga nomzod qilib ko‘rsatilishi faoliyatidagi eng muhim voqea bo‘ldi.,candidacy,
rotary,adjective,B2,aylanma aylanuvchi,вращающийся,Capable of rotating or moving around a central point.,ˈɹəʊ.tə.ɹi,18468,describing,The machine uses a rotary motion to cut the metal pieces efficiently.,Mashina metall bo‘laklarini samarali kesish uchun aylanma harakatdan foydalanadi.,rotating revolving,
worm,noun,A2,chuvalchang,червяк,"A small animal with a long, thin, soft body and no legs.",wɜːm,18470,animals,The bird pulled a long worm out of the wet ground.,Qush nam tuproqdan uzun chuvalchangni sug‘urib oldi.,,
dependence,noun,B2,qaramlik tobelik,зависимость,The state of needing someone or something to survive or function.,dɪˈpɛndəns,18472,ielts,The country is trying to reduce its dependence on imported fuel.,Mamlakat import qilinadigan yoqilg‘iga bo‘lgan qaramlikni kamaytirishga harakat qilmoqda.,reliance,independence
discrete,adjective,C1,alohida ajralgan,отдельный,"Separate, distinct, or individual parts that are not connected to each other.",dɪˈskɹiːt,18474,ielts,The research project is divided into three discrete phases of work.,Tadqiqot loyihasi uchta alohida ish bosqichiga bo‘lingan.,distinct separate,continuous
beginner,noun,A1,boshlovchi yangi,новичок,Someone who is just starting to learn or do something new.,bɪˈɡɪnə,18476,basics,I am a beginner at tennis so I need some lessons.,Men tennisni endi boshlayapman shuning uchun menga saboqlar kerak.,novice starter,expert
lid,noun,A2,qopqoq,крышка,The removable or hinged cover that fits over the top of a container.,lɪd,18478,home,Put the lid back on the jar to keep the cookies fresh.,Pechenyelar qurib qolmasligi uchun idishning qopqog‘ini yopib qo‘y.,cover top,
sexuality,noun,B2,jinsiy xususiyat jins,сексуальность,The condition of being male or female and the feelings related to sex.,sɛk.ʃuːˈæ.lɪ.ti,18480,ielts,The book explores the complexity of human sexuality in modern society.,Kitob zamonaviy jamiyatdagi inson jinsiy xususiyatlarining murakkabligini o‘rganadi.,,asexuality
polyester,noun,B1,poliester sintetik mato,полиэстер,A type of strong artificial cloth that is often used to make clothes.,ˈpɑliˌɛstə(r),18482,clothes,This shirt is made of polyester and is easy to wash.,Bu ko‘ylak poliesterdan tikilgan va yuvishga juda oson.,,
cubic,adjective,B2,kub shaklidagi kubik,кубический,Having the shape of a cube or relating to a volume of space.,ˈkjuː.bɪk,18484,ielts,The tank has a capacity of five hundred cubic meters.,Bakning sig‘imi besh yuz kub metrga teng.,,
deaf,adjective,A2,kar eshita olmaydigan,глухой,Someone who is unable to hear anything or has very poor hearing.,dɛf,18486,body-health,There are special schools for deaf children to learn sign language.,Kar bolalar imo-ishora tilini o‘rganishi uchun maxsus maktablar mavjud.,hearing-impaired,hearing
sapphire,noun,B2,safir,сапфир,A precious stone that is usually deep blue in color.,ˈsæf.aɪ̯ə,18488,describing,She wore a beautiful ring set with a bright blue sapphire.,U yorqin ko‘k rangli safir o‘rnatilgan chiroyli uzuk taqib yurardi.,,
kinase,noun,C2,kinaza,киназа,A type of protein that helps change chemical substances inside living cells.,ˈkaɪneɪz,18490,body-health,The researchers studied how the specific kinase affects cell growth in humans.,Tadqiqotchilar ushbu kinaza inson hujayralari o‘sishiga qanday ta’sir qilishini o‘rganib chiqishdi.,enzyme,
specializing,verb,B2,ixtisoslashish,специализироваться,To focus your study or work on one particular subject or activity.,ˈspeʃəlaɪzɪŋ,18492,work,She is specializing in international law after finishing her university degree.,U universitetni bitirgach xalqaro huquq bo‘yicha ixtisoslashmoqda.,focusing concentrating,
commodities,noun,C1,tovar xomashyo,товары,Raw materials or agricultural products that can be bought and sold in bulk.,kəˈmɒdətiz,18494,ielts,The price of global commodities like oil and gold is rising again.,Neft va oltin kabi jahon xomashyo tovarlari narxi yana ko‘tarilmoqda.,goods products,
sheriff,noun,B2,sherif,шериф,An elected law enforcement officer who is responsible for a specific county.,ˈʃɛɹɪf,18496,places,The local sheriff arrived quickly to help the people at the accident.,Voqea joyidagi odamlarga yordam berish uchun mahalliy sherif zudlik bilan yetib keldi.,officer lawman,
griffin,noun,C1,grifon,грифон,A make-believe creature with the body of a lion and wings of an eagle.,ˈɡɹɪf.ɪn,18498,animals,Ancient legends often describe the griffin as a guardian of hidden treasures.,Qadimiy afsonalarda grifon ko‘pincha yashirin xazinalarning qo‘riqchisi sifatida tasvirlanadi.,mythical beast,
spies,noun,B1,josuslar,шпионы,People who secretly collect information about other countries or organizations.,spaɪz,18500,ielts,The movie tells a thrilling story about two spies meeting in secret.,Film maxfiy ravishda uchrashayotgan ikki josus haqidagi hayajonli hikoyani so‘zlab beradi.,agents informers,
blah,adjective,B2,zerikarli ma'nosiz,скучный,Not interesting or exciting; dull.,blɑː,18502,describing,"The new restaurant is okay, but their menu is a little blah.","Yangi restoran yomon emas, lekin taomnomasi sal zerikarliroq.",dull boring,exciting
mime,noun,B2,mim mimika,мим,A person who acts out a story using only body movements and gestures.,maɪm,18504,people-family,The mime performed a funny scene in the park without saying anything.,Mim bog‘da hech narsa demasdan juda kulgili sahna ko‘rsatib berdi.,pantomimist,
neighbor,noun,A1,qo‘shni,сосед,A person who lives in a house or apartment near you.,ˈneɪ.bɚ,18506,people-family,Our neighbor kindly offered to water our plants while we were away.,Biz yo‘qligimizda qo‘shnimiz o‘simliklarimizni sug‘orib turishni taklif qildi.,next-door,
elect,verb,B2,saylamoq tanlamoq,выбирать,To choose someone for a position by voting.,ɪˈlɛkt,18508,ielts,The citizens will elect a new leader in the upcoming national voting.,Fuqarolar bo‘lajak saylovlarda yangi rahbar saylashadi.,choose vote,
intimate,adjective,B2,yaqin samimiy,близкий,Having a very close and personal relationship with someone.,ˈɪn.tɪ.mət,18510,feelings,He and his sister have an intimate relationship and share everything.,U singlisi bilan juda samimiy munosabatda va hamma sirlarini bo‘lishadi.,close familiar,distant
reproductive,adjective,C1,nasl qoldirish ko‘payish,репродуктивный,Relating to the process of producing babies or new living things.,ˌɹiːpɹəˈdʌktɪv,18512,body-health,The clinic provides essential information regarding reproductive health for young adults.,Klinika yoshlar uchun reproduktiv salomatlik bo‘yicha muhim ma’lumotlar beradi.,procreative,
deadly,adjective,B2,o'limli halokatli,смертельный,Likely to cause death or very serious harm.,ˈdɛdli,18514,describing,The snake has a deadly poison that can kill in minutes.,Bu ilonning zaharli tishi bir necha daqiqada o'limga olib kelishi mumkin.,lethal fatal,harmless
bunny,noun,A1,quyoncha,кролик,"A small animal with long ears, often used as a name for a rabbit.",ˈbʌni,18516,animals,My little daughter loves to play with her toy bunny.,Kichkina qizim o'yinchoq quyonchasi bilan o'ynashni juda yaxshi ko'radi.,rabbit,
refrigerator,noun,A1,muzlatgich,холодильник,A machine that keeps food cold so that it stays fresh.,ɹɪˈfɹɪd͡ʒ.əˌɹeɪ.tə,18518,home,Please put the fresh milk back into the refrigerator after use.,"Iltimos yangi sutni ishlatib bo'lgach, yana muzlatgichga solib qo'ying.",fridge,
dentists,noun,A2,stomatologlar tish shifokorlari,стоматологи,People whose job is to clean and repair people's teeth.,ˈdentɪsts,18520,body-health,Dentists recommend brushing your teeth at least twice every day.,Stomatologlar tishni har kuni kamida ikki marta yuvishni tavsiya qilishadi.,,
exclusion,noun,C1,chetlatish istisno,исключение,The act of not letting someone or something enter or join a group.,ɪksˈkluːʒən,18522,ielts,The social exclusion of certain groups remains a serious global problem.,Ayrim guruhlarni jamiyatdan chetlatish jiddiy global muammo bo'lib qolmoqda.,removal rejection,inclusion
workstation,noun,B2,ish stansiyasi,рабочее место,An area at a workplace assigned to a single person for their daily tasks.,ˈwɝkˌsteɪʃən,18524,work,Each employee has their own workstation with a computer and comfortable chair.,Har bir xodimning kompyuter va qulay stul bilan jihozlangan o'z ish joyi bor.,workspace,
keen,adjective,B2,ishtiyoqmand qiziqqan,увлеченный,"Very interested, enthusiastic, or eager to do something.",kiːn,18526,describing,She is very keen on learning how to play the guitar.,U gitara chalishni o'rganishga juda qiziqadi.,eager enthusiastic,indifferent
dosage,noun,B2,doza dozalash,дозировка,The measured amount of medicine to be taken at a specific time.,ˈdəʊsɪd͡ʒ,18528,body-health,The doctor explained the correct dosage for this new antibiotic medication.,Shifokor ushbu yangi antibiotik uchun to'g'ri dozani tushuntirib berdi.,dose,
variance,noun,C1,farq tafovut,расхождение,The amount by which something is different from what was expected or planned.,ˈvɛə.ɹi.əns,18530,ielts,There was a significant variance between the estimated and actual costs.,Rejalashtirilgan va haqiqiy xarajatlar o‘rtasida sezilarli farq bor edi.,difference deviation,agreement
navigator,noun,B2,yo‘naltiruvchi navigat,штурман,A person or device that helps to find the right direction for travel.,ˈnavɪɡeɪtə,18532,travel,The ship's navigator plotted the course across the rough ocean.,Kema navigatori bo‘ronli okean bo‘ylab yo‘nalishni belgilab oldi.,pilot guide,
cameroon,noun,A2,Kamerun,Камерун,A country located in Central and Western Africa.,ˌkaməˈruːn,18534,places,Cameroon is known for its diverse landscapes and many languages.,Kamerun o‘zining rang-barang tabiati va ko‘plab tillari bilan mashhur.,,
baking,noun,A2,pishiriq pishirish,выпечка,The process of cooking food such as bread or cakes in an oven.,ˈbeɪkɪŋ(ɡ),18536,food-drink,I really enjoy baking cakes for my family on the weekends.,Dam olish kunlari oilam uchun pishiriqlar pishirishni juda yaxshi ko‘raman.,cooking,
marijuana,noun,B2,nasha,марихуана,A type of drug made from the dried leaves and flowers of a plant.,ˌmɛɹɪˈwɑ.nə,18538,body-health,The sale of marijuana is strictly regulated in many different countries.,Ko‘pgina mamlakatlarda nashaning sotilishi qat’iy nazorat qilinadi.,cannabis,
adaptive,adjective,C1,moslashuvchan,адаптивный,Able to change easily to suit new conditions or different situations.,əˈdæp.tɪv,18540,ielts,Humans have highly adaptive skills that help them survive in new environments.,Insonlar yangi sharoitlarda yashab ketishga yordam beradigan yuqori moslashuvchanlik qobiliyatiga ega.,flexible versatile,rigid
computed,adjective,B2,hisoblangan,вычисленный,Determined or calculated by using mathematics or a computer.,kəmˈpjuːtɪd,18542,school,The total distance was computed using a satellite navigation system.,Umumiy masofa sun’iy yo‘ldosh navigatsiya tizimi yordamida hisoblab chiqildi.,calculated,
needle,noun,A2,igna,игла,"A small, thin metal tool with a sharp point used for sewing.",ˈniː.dəl,18544,home,She used a needle and thread to fix the hole in her shirt.,U ko‘ylagidagi teshikni igna va ip bilan tikib qo‘ydi.,pin,
cathedral,noun,B2,katofdra bosh cherkov,кафедральный собор,The largest and most important church in a specific area or city.,kəˈθiːdɹəl,18546,places,The old city is famous for its beautiful stone cathedral.,Qadimiy shahar o‘zining go‘zal tosh katedrali bilan mashhur.,basilica minster,
owns,verb,A2,ega bo‘lmoq,владеет,To have something as your legal property.,əʊnz,18550,basics,He owns a small house in the center of the city.,U shaharning markazida kichkina uyga ega.,possesses has,lacks
sticky,adjective,B1,yopishqoq,липкий,Made of or covered with a substance that sticks to other things.,ˈstɪki,18554,describing,My fingers were sticky after eating the sweet candy.,Shirin konfetni yeganimdan keyin barmoqlarim yopishqoq bo‘lib qoldi.,adhesive tacky,dry
destiny,noun,B2,taqdir peshon yozuvi,судьба,"The events that will happen to a person in the future, often thought to be unchangeable.",ˈdɛs.tɪ.ni,18556,ielts,It was his destiny to become a leader of the country one day.,Kun kelib mamlakat rahbari bo'lish uning peshonasiga yozilgan edi.,fate lot,
madness,noun,B2,telbalik jinnilik,безумие,A state of having a serious mental illness or acting in a very stupid way.,ˈmad.nəs,18558,feelings,It would be absolute madness to drive in such heavy snow storms.,Bunday kuchli qor bo'ronida mashina haydash shunchaki telbalikdir.,insanity craziness,
climb,verb,A2,ko'tarilish o'rmalash,взбираться,To use your hands and feet to go up or towards the top of something.,klaɪm,18560,actions,The children love to climb the old oak tree in the garden.,Bolalar bog'dagi eski eman daraxtiga chiqishni yaxshi ko'rishadi.,ascend mount,descend
fascinating,adjective,B1,qiziqarli maftunkor,очаровательный,"Extremely interesting and attractive, holding your attention completely.",ˈfæsɪˌneɪtɪŋ,18562,describing,The documentary about deep ocean creatures was absolutely fascinating to watch.,Chuqur okean mavjudotlari haqidagi hujjatli filmni tomosha qilish juda qiziqarli edi.,captivating interesting,boring
computation,noun,C1,hisoblash hisob-kitob,вычисление,The act or process of calculating numbers or results using mathematics.,ˌkɒmpjʊˈteɪʃn̩,18564,ielts,The computer performed the complex computation in less than a second.,Kompyuter murakkab hisob-kitobni bir soniyadan kam vaqt ichida bajardi.,calculation reckoning,
