headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
railway,noun,A2,temiryo'l,железная дорога,A system of tracks and trains used for transporting people and goods between places.,ˈɹeɪlˌweɪ,14264,travel,We decided to travel across the country by the national railway system.,Biz mamlakat bo'ylab poyezdda sayohat qilishga qaror qildik.,railroad,
cassette,noun,B1,kasseta,кассета,A small plastic case containing magnetic tape used to record or play audio.,kəˈsɛt,14266,home,I found an old cassette in the attic containing my favorite songs.,Chordoqdan sevimli qo'shiqlarim yozilgan eski kassetani topib oldim.,tape,
initially,adverb,B2,dastlab boshida,изначально,At the beginning of a period or process.,ɪˈnɪʃəli,14268,ielts,"Initially, the project seemed difficult, but we completed it on time.","Loyiha boshida qiyin tuyulgan edi, lekin biz uni vaqtida tugatdik.",originally firstly,finally
indicator,noun,B2,ko'rsatkich belgisi,индикатор,A sign or piece of equipment that shows the state or level of something.,ˈɪn.dɪˌkeɪ.tə(ɹ),14270,ielts,The rising prices are a clear indicator of a struggling national economy.,Narxlarning ko'tarilishi iqtisodiyotdagi qiyinchiliklarning yaqqol ko'rsatkichidir.,sign measure,
fusion,noun,B2,qo'shilish birlashuv,слияние,The process of joining two or more things together to form one.,ˈfjuː.ʒən,14272,ielts,The restaurant is famous for its fusion of traditional and modern cuisine.,Bu restoran an'anaviy va zamonaviy oshxonaning uyg'unligi bilan mashhur.,merger combination,separation
sunglasses,noun,A1,quyoshdan saqlovchi ko'zoynak,солнечные очки,Dark glasses that you wear to protect your eyes from the bright sunlight.,ˈsʌnˌɡlɑːsɪz,14274,clothes,I always wear sunglasses when I go to the beach in summer.,Yozda plyajga borganimda har doim quyoshdan saqlovchi ko'zoynak taqib yuraman.,shades,
ruby,noun,B1,yoqut,рубин,A dark red precious stone often used in jewelry.,ˈɹuː.bi,14276,describing,"She was wearing a beautiful ring decorated with a large, bright ruby.",U katta va yorqin yoqut bilan bezatilgan chiroyli uzuk taqib yurgandi.,,
steering,noun,B1,boshqaruv tizimi rul,управление,The part of a vehicle that allows you to control the direction it moves in.,ˈstɪərɪŋ,14278,travel,The steering in my old car feels very loose when I drive.,Eski mashinamni haydaganimda boshqaruv tizimi juda bo'shashib qolganini sezaman.,,
beads,noun,A2,munchoq,бусы,"Small decorative objects with a hole through the middle, often worn on a string.",biːdz,14280,clothes,She wore a long string of colorful beads around her neck today.,Bugun u bo'yniga uzun rangli munchoq taqib olgan edi.,,
fortune,noun,B2,taqdir qismat,судьба,"The events that happen to a person throughout their life, especially good or bad luck.",ˈfɔːˌt͡ʃuːn,14282,ielts,She believes that her fortune will change for the better next year.,U kelgusi yili taqdiri yaxshi tomonga o'zgarishiga ishonadi.,fate destiny,
preference,noun,B2,afzallik tanlov,предпочтение,A stronger liking for one thing over another.,ˈpɹɛf(ə)ɹ(ə)ns,14284,ielts,Do you have a personal preference for tea or coffee in mornings?,Ertalab choy yoki kofeni ko'proq afzal ko'rasizmi?,,
canvas,noun,B2,mato polotno,холст,"A strong, rough cloth used by artists to paint on.",ˈkænvəs,14286,describing,The artist carefully stretched the white canvas over a wooden frame today.,Rassom bugun oq matoni yog'och ramka ustiga ehtiyotkorlik bilan tortdi.,,
parish,noun,C1,cherkov hududi,приход,A local area with its own church and community of believers.,ˈpæɹɪʃ,14288,places,The priest visited every family living within the local parish last week.,O'tgan hafta ruhoniy cherkov hududidagi barcha oilalarni ziyorat qildi.,,
cemetery,noun,B1,qabriston mozor,кладбище,A place where the bodies of dead people are buried.,ˈsɛm.ɪˌtɹi,14290,places,We visited the local cemetery to pay our respects to our ancestors.,Ajdodlarimizni xotirlash uchun mahalliy qabristonga bordik.,graveyard,
planner,noun,A2,rejalashtiruvchi kundalik,планировщик,A book or tool used to organize your daily schedule and important tasks.,ˈplænɚ,14292,work,I always write my important daily meetings in my small pocket planner.,Men muhim kundalik uchrashuvlarimni doimo cho'ntak kundaligimga yozib boraman.,,
exploration,noun,B2,izlanish tadqiqot,исследование,The act of traveling to a place to learn more about it.,ˌɛkspləˈɹeɪʃən,14294,ielts,The space exploration program led to many new technological discoveries for everyone.,Fazoni tadqiq etish dasturi barchamiz uchun ko‘plab yangi texnologik kashfiyotlarga yo‘l ochdi.,research investigation,
mins,noun,A1,daqiqa minut,минуты,Short form for units of time equal to sixty seconds.,mɪnɪts,14296,time,I will be ready in five mins if you wait for me.,"Agar kutib tursang, besh daqiqada tayyor bo‘laman.",minutes,
fewer,determiner,B1,kamroq,меньше,A smaller number of people or things.,ˈfjuː.ɚ,14298,describing,There are fewer cars on the road during the early morning hours.,Ertalabki soatlarda yo‘lda mashinalar kamroq bo‘ladi.,lesser,more
coupon,noun,B1,chegirma kuponi vaucher,купон,A paper or digital ticket that lets you buy something for a lower price.,ˈkuːˌpɒn,14300,work,I used a coupon to get a discount on my groceries today.,Bugun oziq-ovqat xaridimga chegirma olish uchun kupon ishlatdim.,voucher ticket,
stem,verb,C1,kelib chiqmoq asoslanmoq,происходить,To be caused by something or to start from a certain point.,stɛm,14302,ielts,Most of our problems stem from poor communication within the team.,Muammolarimizning aksariyati jamoa ichidagi noto‘g‘ri muloqotdan kelib chiqadi.,originate arise,
proxy,noun,C1,vakil ishonchli shaxs,представитель,A person or thing authorized to act on behalf of another person.,ˈpɹɒk.si,14304,ielts,He signed the legal document through his proxy during the meeting.,U yig‘ilish paytida hujjatlarni o‘z vakili orqali imzoladi.,representative substitute,
astronomy,noun,B2,astronomiya,астрономия,"The scientific study of the stars, planets, and space.",əˈstɹɑn.ə.mi,14306,nature,She decided to study astronomy because she loves looking at the stars.,U yulduzlarga qarashni yaxshi ko‘rgani uchun astronomiyani o‘rganishga qaror qildi.,stargazing,
drew,verb,A2,chizdi tortdi,рисовал,The past tense of the verb meaning to make a picture using a pen.,dɹuː,14310,actions,She drew a beautiful picture of the mountains during her holiday.,U ta’til paytida tog‘larning chiroyli rasmini chizdi.,sketched,
flu,noun,A2,gripp,грипп,"A common infectious illness that causes a fever, headache, and sore throat.",fluː,14312,body-health,I caught the flu and had to stay in bed all week.,Men gripp bo‘lib qoldim va butun hafta to‘shakda yotishga majbur bo‘ldim.,influenza,
translate,verb,B1,tarjima qilmoq,переводить,To express the meaning of words in a different language.,tɹɑːnzˈleɪt,14314,school,Can you translate this English sentence into Uzbek for me?,Ushbu inglizcha gapni menga o‘zbek tiliga tarjima qila olasizmi?,interpret,
costume,noun,A2,kiyim libos,костюм,A set of special clothes worn to look like someone else or for an occasion.,ˈkɒs.tjuːm,14316,clothes,We wore gorilla costumes to the party.,Biz kechaga gorillalar kiyimini kiyib bordik.,outfit disguise,
tagged,adjective,B1,belgilangan yorliqlangan,с меткой,Having a piece of paper or electronic device attached to show information.,tæɡd,14318,actions,All the tagged items are on sale.,Barcha belgilangan narsalar arzonlashtirilgan.,labeled marked,
killer,noun,B2,qotil,убийца,A person or thing that causes death or takes a life.,ˈkɪlə,14320,ielts,There is a killer on the loose in the city.,Shaharda qotil erkin yuribdi.,murderer assassin,
tune,noun,B1,ohang kuylash,мелодия,A series of musical notes that make a pleasant sound.,tjuːn,14324,describing,Eric played a catchy tune on his acoustic guitar.,Erik akustik gitarasida yoqimli bir kuyni chaldi.,melody song,
bishop,noun,C1,yeparxiya boshlig'i yepiskop,епископ,A senior member of the church in charge of an area.,ˈbɪʃəp,14326,ielts,The bishop gave a sermon during the Sunday service.,Yepiskop yakshanba kungi ibodat paytida va'z o'qidi.,clergyman pastor,
corn,noun,A2,makkajo'xori,кукуруза,A tall plant with yellow seeds on large cobs used for food.,ˈkɔːn,14328,food-drink,We had grilled corn for dinner last night.,Kecha kechki ovqatga qovurilgan makkajo'xori yedik.,maize grain,
compression,noun,C1,siqilish bosim,сжатие,The process of making something smaller or more compact by applying pressure.,kəmˈpɹɛʃ.ən,14330,ielts,The file compression software reduced the size of my heavy document.,Faylni siquvchi dastur hujjatim hajmini ancha kichraytirdi.,pressure compaction,expansion
seasonal,adjective,B1,mavsumiy,сезонный,Relating to or occurring only at a particular time of the year.,ˈsiːzənəl,14332,time,Many shops offer big discounts during the seasonal sales in January.,Ko'pgina do'konlar yanvar oyidagi mavsumiy chegirmalar vaqtida katta arzonchiliklar taklif qiladi.,periodic,nonseasonal
constitutional,adjective,C1,asosiy konstitutsiyaviy,конституционный,Relating to the basic structure or essential nature of something or someone.,ˌkɒn.stɪˈtjuː.ʃ(ə)n.(ə)l,14334,ielts,Freedom of speech is a constitutional right in many modern countries.,So'z erkinligi ko'plab zamonaviy davlatlarda konstitutsiyaviy huquq hisoblanadi.,fundamental structural,
grew,verb,A2,o'sdi o'stirildi,вырос,"The past tense of grow, meaning to become larger or increase in size.",ɡɹuː,14336,actions,My little sister grew so much during our summer holiday trip.,Kichik singlim yozgi ta'til vaqti davomida juda o'sib qoldi.,increased developed,shrank
perfectly,adverb,B1,mukammal benuqson,отлично,In a way that is completely right or correct without any faults.,ˈpɜː.fɪk(t).li,14338,describing,The cake was perfectly baked and tasted wonderful for the party.,Tort benuqson pishirilgan va ziyofatda juda mazali chiqdi.,flawlessly faultlessly,imperfectly
tin,noun,B1,konserva qutisi qalay,жестяная банка,A metal container used for storing food to keep it fresh for longer.,tɪn,14340,food-drink,I opened a tin of tuna to make a quick lunch sandwich.,Tushlikka tez tayyorlanadigan sendvich uchun bir quti konserva tunets ochdim.,can container,
slave,noun,B2,qul,раб,A person who is legally owned by someone else and forced to work.,sleɪv,14342,ielts,History shows the terrible conditions endured by a slave in the past.,Tarix o'tmishda qullarning qanchalik og'ir sharoitlarda yashaganini ko'rsatadi.,servant thrall,master
instantly,adverb,B2,darhol zahoti,немедленно,Happening immediately or very quickly without any waiting time.,ˈɪnstəntli,14344,time,She felt better instantly after drinking a glass of cold water.,Bir stakan sovuq suv ichgandan keyin u zahoti o'zini yaxshiroq his qildi.,immediately promptly,later
trek,verb,B2,piyoda yurish uzoq yo'l bosish,совершать длительный поход,"To go on a long and difficult journey, especially by walking through nature.",tɹɛk,14346,travel,We plan to trek through the mountains during our summer vacation.,Biz yozgi ta'tilimizda tog'lar bo'ylab piyoda yurishni rejalashtiryapmiz.,hike tramp,
encoding,noun,C1,kodlash shifrlash,кодирование,The process of changing information into a secret code or a specific computer format.,ɪnˈkoʊdɪŋ,14348,ielts,The software uses a special encoding to protect your private messages.,Dastur shaxsiy xabarlaringizni himoya qilish uchun maxsus kodlashdan foydalanadi.,encryption,decoding
litigation,noun,C2,sud jarayoni,судебный процесс,The process of taking a legal case to a court of law.,ˌlɪtɪˈɡeɪ̯ʃən,14350,ielts,The company faces expensive litigation after the accident at the factory.,Zavoddagi baxtsiz hodisadan so'ng kompaniya qimmat sud jarayonlariga duch keldi.,lawsuit action,
horizontal,adjective,B1,gorizontal yotiq,горизонтальный,"Lying flat or level, not going up or down.",ˌhɒɹɪˈzɒn.təl,14352,describing,Please draw a horizontal line across the middle of the paper.,"Iltimos, qog'ozning o'rtasidan gorizontal chiziq torting.",flat level,vertical
artwork,noun,B2,san'at asari ijod namunasi,произведение искусства,"A painting, sculpture, or any other object created for its beauty or meaning.",ˈɑːtˌwɜːk,14354,ielts,The gallery displays beautiful artwork from local artists of the region.,Galereyada hududning mahalliy rassomlari yaratgan chiroyli san'at asarlari namoyish etiladi.,art piece,
cosmetic,adjective,B2,yuzaki sathi,косметический,Affecting only the outside appearance rather than the essential quality or function.,kɒzˈmɛtɪk,14356,describing,The changes to the building were purely cosmetic and did not improve safety.,"Binoga qilingan o'zgarishlar faqat yuzaki bo'lib, xavfsizlikni yaxshilamadi.",superficial external,structural
terrorist,noun,B2,terrorchi,террорист,A person who uses violence and fear to achieve political or religious goals.,ˈtɛɹəɹɪst,14358,ielts,The government is working hard to prevent terrorist attacks in the city.,Hukumat shaharda terrorchilik hujumlarining oldini olish uchun qattiq ishlamoqda.,extremist militant,
informational,adjective,B1,axborotga oid ma'lumotli,информационный,Providing useful facts or information about a particular subject.,ˌɪnfəˈmeɪʃənəl,14360,ielts,The museum provided an informational brochure about the history of the region.,Muzey hudud tarixi haqida foydali ma'lumotlarni o'z ichiga olgan buklet taqdim etdi.,informative educational,
ecommerce,noun,B2,elektron tijorat,электронная коммерция,The activity of buying and selling products over the internet.,ˈiːˌkɒmɜːs,14362,work,The company has expanded its business through the growth of ecommerce.,Kompaniya elektron tijoratning rivojlanishi orqali o'z faoliyatini kengaytirdi.,online-shopping e-business,
mobility,noun,B2,harakatchanlik mobilik,мобильность,The ability to move freely or be moved easily from place to place.,mə(ʊ)ˈbɪlɪti,14364,ielts,Daily exercise helps maintain mobility and independence as you get older.,Kundalik mashqlar yoshi o'tgan sari harakatchanlik va mustaqillikni saqlashga yordam beradi.,movement agility,immobility
floral,adjective,B1,gulga oid gulli,цветочный,Decorated with flowers or related to flowers.,ˈfloɹəl,14366,describing,She decided to wear a beautiful floral dress to the summer party.,U yozgi bazmga chiroyli gul naqshli ko'ylak kiyishga qaror qildi.,flowery botanical,
struggle,verb,B1,qiynalish kurashish,бороться,To experience great difficulty while trying to do something.,ˈstɹʌɡəl,14368,actions,Many students struggle with learning a new language at the beginning.,Ko'pgina talabalar boshida yangi tilni o'rganishda qiynalishadi.,strive contend,succeed
suffering,noun,B2,azob uqubat,страдание,The state of feeling physical or emotional pain.,ˈsʌfəɹɪŋ,14370,feelings,The war caused immense suffering to the innocent people in the region.,Urush mintaqadagi begunoh odamlarga ulkan azob-uqubat keltirdi.,pain misery,happiness
fisher,noun,B1,baliqchi,рыбак,"A person who catches fish, especially for a living or as a hobby.",ˈfɪʃə,14372,people-family,The fisher caught many large fish in the river this morning.,Baliqchi bugun ertalab daryodan juda ko'p katta baliq tutdi.,angler,
rat,noun,A2,kalamush,крыса,A small animal like a mouse but larger with a long tail.,ɹæt,14374,animals,A large rat ran across the floor and hid under the table.,"Katta kalamush yugurib o'tib, stol ostiga yashirindi.",,
spears,verb,B2,nayza bilan sanchmoq,пронзать,"To pierce or strike something with a long, thin, pointed weapon.",spɪərz,14376,actions,The hunter spears the fish as it swims near the surface.,Ovchi baliq suv yuzasiga yaqin suzayotganda uni nayza bilan sanchdi.,pierce impale,
prospective,adjective,C1,bo'lajak potentsial,потенциальный,"Likely to happen, exist, or become something in the future.",pɹəˈspɛktɪv,14378,ielts,We are meeting with prospective students to explain the university programs.,Biz universitet dasturlarini tushuntirish uchun bo'lajak talabalar bilan uchrashyapmiz.,potential future,
bedding,noun,B1,ko'rpa-to'shak,постельное белье,"The sheets, blankets, and pillows used on a bed.",ˈbɛdɪŋ,14380,home,I need to wash the bedding before our guests arrive today.,Mehmonlarimiz kelguncha ko'rpa-to'shaklarni yuvib qo'yishim kerak.,bedclothes bedlinen,
ultimately,adverb,B2,pirovardida oxir-oqibat,в конце концов,Used to talk about what happens at the end of a long process.,ˈʌl.tɪ.mɪt.lɪ,14382,ielts,"Ultimately, the decision to change jobs was the best for him.","Oxir-oqibat, ishni o'zgartirish haqidagi qaror u uchun eng yaxshisi bo'ldi.",finally eventually,
equally,adverb,B1,teng ravishda barobar,одинаково,"In a way that is the same in amount, size, or value.",ˈiːkwəli,14384,describing,The money was shared equally among the three brothers.,Pul uch aka-uka o'rtasida teng taqsimlandi.,fairly evenly,unequally
spectacular,adjective,B2,ajoyib ajoyibotli,зрелищный,Very impressive and exciting to look at.,spɛkˈtæk.jʊ.lə,14386,describing,The fireworks display last night was absolutely spectacular.,Kecha tunda bo'lgan mushakbozlik juda ajoyib edi.,impressive stunning,
coordination,noun,B2,muvofiqlashtirish hamkorlik,координация,The ability to use different parts of the body together smoothly and effectively.,kəʊˌɔːdɪˈneɪʃən,14388,body-health,I am terrible at sports because I have very poor physical coordination.,"Sportga umuman qobiliyatim yo‘q, chunki harakatlarimni boshqarishda qiynalaman.",synchronization balance,clumsiness
connector,noun,B2,ulagich ulanish moslamasi,разъем,A small device used to join two electrical wires or cables together safely.,kəˈnɛktɚ,14390,work,Make sure the connector is firmly plugged into the back of the computer.,Ulagich kompyuterning orqa qismiga mahkam o‘rnatilganiga ishonch hosil qiling.,plug adapter,
brad,noun,C1,miq sim qoziqcha,гвоздь без шляпки,"A very thin, small nail used for attaching wood or fastening papers together.",bɹad,14392,home,He used a small brad to secure the delicate wooden frame piece.,U nozik yog‘och ramka qismini mahkamlash uchun kichkina mixchadan foydalandi.,nail pin,
combo,noun,B1,majmua qo‘shma to‘plam,комбинация,A set of different things sold together as a single product or meal.,ˈkɒmbəʊ,14394,food-drink,"I ordered the lunch combo which includes a burger, fries, and drink.","Men tushlik uchun burger, fri va ichimlikdan iborat to‘plamga buyurtma berdim.",combination set,
activation,noun,B2,faollashtirish ishga tushirish,активация,The process of making something start working or become active.,ˌæktɪˈveɪʃn̩,14396,ielts,The activation of the new security system will happen early tomorrow morning.,Yangi xavfsizlik tizimini ishga tushirish ertaga erta tongda amalga oshiriladi.,initiation trigger,deactivation
naturally,adverb,B1,tabiiyki o‘z-o‘zidan,естественно,Used to say that something is expected or happens without any effort.,ˈnæt͡ʃ.(ə.)ɹə.li,14398,describing,"Naturally, I was disappointed that I did not win the prize.","Tabiiyki, sovrinni yutmaganimdan ko‘nglim biroz qoldi.",obviously surely,artificially
tablet,noun,A2,dori tabletka,таблетка,"A small, solid piece of medicine that you swallow with water.",ˈtæblət,14400,body-health,The doctor told me to take one tablet after every single meal.,Shifokor har bir ovqatdan keyin bittadan dori ichishimni aytdi.,pill capsule,
jury,noun,B2,hakamlar hay'ati,жюри,A group of people who listen to the facts and decide if someone is guilty.,ˈd͡ʒʊəɹi,14402,ielts,The jury took three days to reach a final decision on the case.,Hakamlar hay’ati ish bo‘yicha yakuniy qarorga kelish uchun uch kun vaqt sarfladi.,judges panel,
tail,noun,A2,dum,хвост,The long part at the back of an animal's body.,ˈteɪ̯l,14404,animals,The dog wagged its tail when it saw its owner.,It egasini ko'rganida it dumini likillatdi.,,
charm,noun,B2,joziba jozibadorlik,обаяние,The quality of being pleasant and attractive to other people.,tʃɑːm,14406,feelings,He uses his natural charm to persuade people to help him.,U odamlarni yordam berishga ko'ndirish uchun o'zining tabiiy jozibasidan foydalanadi.,appeal charisma,boredom
lawn,noun,B1,maysazor chimzor,лужайка,An area of grass in a garden or park that is cut short.,lɔːn,14408,nature,We sat on the green lawn and enjoyed the warm sun.,"Biz yashil maysazorga o'tirib, iliq quyoshdan bahramand bo'ldik.",,
violent,adjective,B2,zo'ravon shafqatsiz,жестокий,"Involving physical force intended to hurt, damage, or kill someone.",ˈvaɪ.ə.lənt,14410,ielts,The film contains some violent scenes that are not for children.,Filmda bolalar uchun mos bo'lmagan ba'zi bir shafqatsiz sahnalar bor.,aggressive brutal,gentle
underwear,noun,A2,ichki kiyim,нижнее бельё,Clothes that you wear under your normal clothes next to your skin.,ˈʌndəwɛə,14412,clothes,He went to the store to buy some new cotton underwear.,U yangi paxtali ichki kiyim sotib olish uchun do'konga bordi.,,
basin,noun,B1,tovoq lagan,таз,"An open, round container used for holding liquid or washing things.",ˈbeɪs(ə)n,14414,home,She filled the basin with warm water to wash the fruit.,U mevalarni yuvish uchun idishni iliq suv bilan to'ldirdi.,sink bowl,
soup,noun,A1,shoʻrva taom,суп,"A hot, liquid food made by cooking meat or vegetables in water.",suːp,14416,food-drink,I had a bowl of hot tomato soup for my lunch today.,Tushlikka bir kosa issiq pomidor shoʻrva ichdim.,,
potentially,adverb,B2,ehtimolki balki,потенциально,Used to describe something that could possibly happen or become real in the future.,pəˈtɛnʃ(ə)li,14418,ielts,This new law is potentially dangerous for the freedom of the press.,Bu yangi qonun matbuot erkinligi uchun potensial xavf tugʻdirishi mumkin.,possibly maybe,
ranch,noun,B2,chorva fermasi fermer xoʻjaligi,ранчо,"A very large farm where people raise cattle, sheep, or horses.",ˈɹɑːnt͡ʃ,14420,places,They own a large cattle ranch in the middle of Texas.,Ularning Texas oʻrtasida katta chorva fermasi bor.,farm estate,
constraints,noun,C1,cheklashlar toʻsiqlar,ограничения,Factors that limit or control what you can do in a situation.,kənˈstɹeɪnts,14422,ielts,Budgetary constraints forced us to reduce the number of staff members.,Budjet cheklovlari bizni xodimlar sonini qisqartirishga majbur qildi.,limitations restrictions,freedom
inclusive,adjective,B2,barchani qamrab oluvchi,инклюзивный,"Including everyone or everything, rather than leaving some people or things out.",ɪnˈkluːsɪv,14424,ielts,We want to create a more inclusive environment for all students here.,Biz bu yerda barcha talabalar uchun yanada qulay va qamrovli muhit yaratmoqchimiz.,comprehensive broad,exclusive
dimensional,adjective,C1,oʻlchamli fazoviy,размерный,"Relating to measurements such as height, width, and depth of an object.",daɪˈmɛn.ʃə.nəl,14426,ielts,The artist created a three-dimensional effect on the flat canvas surface.,Rassom tekis mato yuzasida uch oʻlchamli effekt yaratdi.,,
cottage,noun,B1,kichkina uy dala hovli,коттедж,"A small house, usually located in the countryside or near a vacation area.",ˈkɒt.ɪd͡ʒ,14428,home,We spent our summer holidays in a quiet cottage by the lake.,Biz yozgi taʼtilni koʻl boʻyidagi sokin bir uyda oʻtkazdik.,hut cabin,
drunk,adjective,A2,mast,пьяный,Unable to think or walk normally because you have consumed too much alcohol.,dɹʌŋk,14430,body-health,He was too drunk to drive his car home safely that night.,U oʻsha kechasi mashinani xavfsiz haydab uyga keta olmaydigan darajada mast edi.,intoxicated tipsy,sober
byte,noun,B2,bayt,байт,A unit of computer data storage that can represent one character or symbol.,baɪt,14432,work,"The file size is only a few bytes, so it is small.","Fayl hajmi juda kichik, atigi bir necha bayt.",octet,
toner,noun,B2,toner,тонер,A black powder used in laser printers to create text and images on paper.,ˈtoʊnɚ,14434,work,The printer is not working because it is out of black toner.,"Printer ishlamayapti, chunki toneri tugab qoldi.",,
latex,noun,B2,lateks,латекс,A type of rubber made from a milky liquid from certain kinds of trees.,ˈleɪtɛks,14436,nature,These medical gloves are made of soft and elastic latex material.,Bu tibbiy qo‘lqoplar yumshoq va elastik lateksdan tayyorlangan.,rubber,
anymore,adverb,A2,boshqa ... emas,больше не,Used to show that a situation has changed and is no longer true.,ˌɛn.iˈmɔː,14438,basics,"He does not live in this small town anymore, he moved.","U endi bu kichik shaharchada yashamaydi, ko‘chib ketgan.",any longer,
alien,adjective,B2,yot begona,чуждый,"Something that is very strange, different, or does not belong in a specific place.",ˈeɪ.li.ən,14440,describing,These modern social habits feel completely alien to my own traditional culture.,Bu zamonaviy ijtimoiy odatlar mening anʼanaviy madaniyatim uchun butunlay yot narsadek tuyuladi.,strange foreign,familiar
locator,noun,B2,qidiruv tizimi topuvchi,локатор,A tool or website feature that helps you find the position of a specific place.,ləʊˈkeɪtə,14442,travel,Use the store locator on our website to find a shop near you.,O'zingizga yaqin do'konni topish uchun veb-saytimizdagi qidiruv tizimidan foydalaning.,finder,
pantyhose,noun,B1,kolgotka,колготки,"Thin nylon clothing that covers the legs and feet, worn by women.",ˈpæntɪhəuz,14444,clothes,She decided to wear pantyhose with her dress for the formal event.,U rasmiy tadbir uchun ko'ylagi bilan kolgotka kiyishga qaror qildi.,tights,
broke,adjective,B1,pulsiz nochor,без денег,"Having absolutely no money, often because you spent it all.",ˈbɹəʊ̯k,14448,ielts,I cannot go to the cinema tonight because I am completely broke.,"Men bugun kinoga borolmayman, chunki cho'ntagimda umuman pul qolmadi.",penniless bankrupt,wealthy
zimbabwe,noun,A2,Zimbabve,Зимбабве,A landlocked country located in the southern part of the continent of Africa.,zɪmˈbɑːbweɪ,14452,places,Many tourists visit Zimbabwe to see the amazing Victoria Falls.,Ko'plab sayyohlar ajoyib Viktoriya sharsharasini ko'rish uchun Zimbabvega boradilar.,,
difficulties,noun,B1,qiyinchiliklar muammolar,трудности,Problems or situations that make it hard for someone to achieve something.,ˈdɪfɪkəltiz,14454,ielts,She faced many difficulties while trying to start her own small business.,U o'z kichik biznesini boshlashga urinayotganda ko'plab qiyinchiliklarga duch keldi.,problems challenges,ease
complexity,noun,B2,murakkablik qiyinchilik,сложность,The state of having many different parts that are difficult to understand or explain.,kəmˈplɛk.sɪ.ti,14456,ielts,The complexity of the task makes it impossible to finish by tomorrow.,Bu vazifaning murakkabligi sabab uni ertaga tugatishning iloji yo‘q.,intricacy complication,simplicity
constantly,adverb,B1,doimiy ravishda uzluksiz,постоянно,Happening all the time or very often without stopping.,ˈkɒnstəntli,14460,describing,He is constantly asking questions about how things work here.,U bu yerda hamma narsa qanday ishlashi haqida doimiy savollar beradi.,continually persistently,occasionally
presidential,adjective,B2,prezidentlik,президентский,Relating to the leader of a country or the presidency position.,pɹɛzɪˈdɛnʃ(ə)l,14462,ielts,The citizens gathered to watch the presidential debate on television.,Fuqarolar televideniye orqali prezidentlik bahsini tomosha qilish uchun yig‘ilishdi.,,
documentary,noun,B1,hujjatli film,документальный фильм,A film or TV program that gives facts about a real subject.,ˌdɒk.jʊˈmɛn.tɹi,14464,school,We watched a fascinating documentary about life in the deep ocean.,Biz okean tubidagi hayot haqida juda qiziqarli hujjatli film ko‘rdik.,,
territories,noun,B2,hududlar yerlar,территории,Large areas of land that are under the control of a government or state.,ˈtɛɹɪˌtɔɹiz,14468,places,The two countries are fighting over the ownership of these border territories.,Ikkala mamlakat ham bu chegara hududlariga egalik qilish uchun kurashmoqda.,regions areas,
thru,preposition,B1,orqali ichkaridan,через,Moving in one side and out of the other side of something.,θɹuː,14472,travel,We drove thru the mountain tunnel to reach the small village faster.,Kichik qishloqqa tezroq yetib borish uchun togʻ tunnelidan oʻtib ketdik.,through,
nylon,noun,B2,neylon,нейлон,"A strong, artificial material used to make clothes, ropes, and many other items.",ˈnaɪlɒn,14474,clothes,This jacket is made of high-quality nylon to keep you completely dry.,Ushbu kurtka sizni butunlay quruq saqlash uchun sifatli neylondan tikilgan.,,
rocky,adjective,B1,toshloq qoyali,каменистый,Covered with many rocks or stones and often difficult to walk or drive on.,ˈɹɒki,14476,nature,The path to the secret beach was very rocky and quite dangerous.,Maxfiy sohildan oʻtadigan yoʻl juda toshloq va biroz xavfli edi.,stony craggy,smooth
frequent,adjective,B1,tez-tez uchraydigan ko'p,частый,Happening or appearing often at short intervals.,ˈfɹiː.kwənt,14478,describing,I take frequent breaks during work to stay sharp and productive.,Ish davomida tetik bo'lish uchun tez-tez tanaffus qilib turaman.,regular recurring,rare
trim,verb,B2,qirqish kalta qilish,подстригать,To make something look neat by cutting off small parts of it.,tɹɪm,14480,actions,He went to the barber to trim his long beard properly.,U uzun soqolini tartibga keltirish uchun sartaroshga bordi.,cut prune,
pixels,noun,B2,piksel nuqta,пиксели,The tiny individual colored dots that make up a digital image or screen.,ˈpɪk.səlz,14482,work,You can see the individual pixels when you zoom into the photo.,"Rasmni yaqinlashtirganingizda, alohida piksellarni aniq ko'rish mumkin.",,
legislature,noun,C1,qonun chiqaruvchi organ,законодательный орган,A group of people with the power to make or change national laws.,ˈlɛd͡ʒɪsləˌt͡ʃʊə,14484,ielts,The legislature passed a new law to improve the public education system.,Qonun chiqaruvchi organ ta'lim tizimini yaxshilash uchun yangi qonun qabul qildi.,parliament congress,
anybody,pronoun,A1,hech kim kimsa,кто-нибудь,Used in questions or negative sentences to refer to any person.,ˈɛn.i.bɒd.i,14488,basics,Is there anybody here who can help me with this problem?,Bu muammoni hal qilishda menga yordam bera oladigan kimsa bormi?,anyone,
procurement,noun,C1,xarid ta'minot,закупка,The act of obtaining or buying goods and services for a business or organization.,pɹəˈkjʊə.mənt,14490,work,The manager is responsible for the procurement of all office supplies annually.,Menejer har yili barcha ofis jihozlarini xarid qilishga mas'uldir.,acquisition purchase,
fleet,noun,B2,avtokolonna flot,парк транспортных средств,A group of vehicles or ships that are owned or operated by one company.,ˈfliːt,14492,travel,The airline is expanding its fleet by adding ten new large aircraft.,Aviakompaniya o'zining aviaparkini o'nta yangi katta samolyot bilan kengaytirmoqda.,convoy group,
