headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
memorial,noun,B2,yodgorlik xotira belgisi,мемориал памятник,An object or building that helps people remember a person or important event.,məˈmɔːɹi.əl,9340,places,We visited the war memorial to pay our respects to the soldiers.,Biz askarlarga hurmat bajo keltirish uchun urush yodgorligiga bordik.,monument,
visitor,noun,A2,mehmon tashrif buyuruvchi,посетитель,A person who goes to see a person or a place for a short time.,ˈvɪzɪtə,9342,people-family,The museum had a large number of visitors during the summer holidays.,Yozgi ta'til paytida muzeyga ko'plab tashrif buyuruvchilar keldi.,guest,host
twin,noun,B1,egizak,близнец,One of two children born to the same mother at the same time.,twɪn,9344,people-family,My brother is a twin and we look exactly like each other.,Akam egizak va biz bir-birimizga juda o'xshaymiz.,,
gateway,noun,B2,darvoza kirish joyi,ворота вход,"An opening with a gate, or a place that leads to another place.",ˈɡeɪtˌweɪ,9346,places,This city is known as the gateway to the beautiful mountain region.,Bu shahar go'zal tog'li hududga kirish darvozasi sifatida tanilgan.,entrance access,
alumni,noun,C1,bitiruvchilar,выпускники,"People who have graduated from a specific school, college, or university.",əˈlʌmnaɪ,9348,school,The alumni of this university include many famous artists and politicians.,Bu universitetning bitiruvchilari orasida ko'plab mashhur san'atkor va siyosatchilar bor.,graduates,
charlotte,noun,C1,sharlotka,шарлотка,A sweet dessert made from sponge cake filled with fruit and cream.,ˈʃɑːlət,9350,food-drink,She served a delicious strawberry charlotte for the dessert after dinner.,U kechki ovqatdan keyingi shirinlik uchun mazali qulupnayli sharlotka tortdi.,,
biological,adjective,B2,biologik qon-qarindosh,биологический,Related to natural physical connection by blood between parents and their children.,ˌbaɪ.ə(ʊ)ˈlɒd͡ʒ.ɪ.kəl,9352,people-family,"He is my biological father, even though I grew up elsewhere.","Garchi men boshqa joyda o'sgan bo'lsam ham, u mening biologik otam.",genetic,adoptive
preferences,noun,B2,sozlamalar afzalliklar,настройки,The specific settings or choices that a user selects in a computer program.,ˈpref.ər.əns.ɪz,9354,school,You can change your privacy preferences in the settings menu very easily.,Siz maxfiylik sozlamalarini sozlamalar menyusida juda oson o'zgartirishingiz mumkin.,profile settings,
spy,noun,B2,shpion josus,шпион,A person who secretly collects information about other people or organizations.,spaɪ,9356,ielts,"During the war, the spy sent secret information back to his country.",Urush davrida josus o'z mamlakatiga maxfiy ma'lumotlarni yubordi.,agent informant,
romance,noun,B1,romantika ishqiy munosabat,роман,A strong romantic love and relationship between two people.,rə(ʊ)ˈman(t)s,9358,feelings,They had a beautiful romance that lasted for over ten years.,Ularning o'n yildan ortiq davom etgan go'zal ishqiy munosabati bor edi.,love affair,
instrument,noun,B1,musiqa asbobi uskun,инструмент,An object used to produce music or perform a specific professional task.,ˈɪnstɹəmənt,9360,school,She learned how to play a musical instrument at a young age.,U yoshligidan musiqa asbobida chalishni o'rgandi.,tool device,
bruce,noun,C2,erkak yigit,мужчина,An informal term used in Australia to refer to a man.,bɹuːs,9362,people-family,Every Bruce in the room stood up when the coach called out.,Murabbiy chaqirganda xonadagi har bir yigit o'rnidan turdi.,man fellow,
split,verb,B1,ajratmoq bo'lishmoq,разделить,To divide something into two or more parts.,splɪt,9364,actions,We decided to split the bill between the four of us.,Biz hisobni to'rt kishi bo'lib bo'lishishga qaror qildik.,divide separate,join
heaven,noun,B1,jannat osmon,рай,The place where God lives and good people go after they die.,ˈhɛvən,9366,feelings,They believe that good people go to heaven after they die.,Ular yaxshi odamlar o'lganidan keyin jannatga tushadi deb ishonishadi.,paradise,hell
pregnant,adjective,A2,homilador,беременная,Having a baby growing inside one's body.,ˈpɹɛɡnənt,9368,body-health,She has been pregnant for six months now.,U hozir olti oylik homilador.,,
twice,adverb,A1,ikki marta ikki karra,дважды,Two times.,twaɪs,9370,time,You should brush your teeth twice a day.,Tishlaringizni kuniga ikki marta yuvishingiz kerak.,,
classification,noun,B2,tasniflash sinflarga ajratish,классификация,The act of putting things into groups based on their features.,ˌklæsɪfɪˈkeɪʃən,9372,ielts,The biological classification of plants helps scientists study them more easily.,O'simliklarning biologik tasnifi olimlarga ularni osonroq o'rganishga yordam beradi.,categorization sorting,
bargain,verb,B2,savdolashmoq kelishmoq,торговаться,To negotiate the price of something before buying it.,-ɡɪn,9374,actions,I had to bargain for a lower price at the local market.,Mahalliy bozorda arzonroq narx uchun savdolashishimga to'g'ri keldi.,negotiate,
cellular,adjective,B2,hujayrali uyali,клеточный,Relating to the basic units of living things or mobile phone networks.,ˈsɛljʊlər,9376,ielts,Biologists are studying the cellular structure of this rare plant species.,Biologlar ushbu noyob o'simlik turining hujayrali tuzilishini o'rganmoqdalar.,,
normally,adverb,B1,odatda odatdagidek,обычно,In the way that usually happens or is expected to happen.,ˈnɔː.mə.li,9378,describing,"Normally, I get up early for work, but today I am tired.","Odatda ishga erta turaman, lekin bugun charchaganman.",usually generally,abnormally
spiritual,adjective,B2,ma'naviy ruhiy,духовный,Relating to the human spirit or soul rather than physical things.,ˈspɪɹɪtʃʊəl,9380,ielts,She enjoys reading books about spiritual growth and inner peace.,U ma'naviy o'sish va ichki xotirjamlik haqidagi kitoblarni o'qishni yaxshi ko'radi.,religious,material
hunting,noun,B2,ovchilik izlash,охота,The activity of chasing and killing wild animals for food or sport.,ˈhʌntɪŋ,9382,animals,The tribe relied on hunting to provide enough food for winter.,Qabila qish uchun yetarli oziq-ovqat bilan ta'minlashda ovchilikka tayangan.,pursuit,
chip,noun,B1,qirindi parchacha,скол,A small piece broken off from a larger solid object.,t͡ʃɪp,9384,home,Be careful with that glass plate because it has a small chip.,"Bu shisha laganga ehtiyot bo'ling, chunki uning cheti ozgina singan.",fragment flake,
photographs,noun,A1,rasmlar suratlar,фотографии,Pictures produced by a camera that show how people or things look.,ˈfoʊ.təˌɡɹæfs,9386,basics,She keeps many old family photographs in a large leather album.,U ko'plab eski oilaviy suratlarni katta charm albomda saqlaydi.,photos pictures,
cutting,noun,B1,kesish bo'lak,резка,A small piece or part that has been removed from a larger thing.,ˈkʌtɪŋ,9388,actions,She took a cutting from the plant to grow a new one.,U yangisini o'stirish uchun o'simlikdan bir bo'lak kesib oldi.,piece slice,
wow,interjection,A1,voy voy-bo,ух ты,A word used to show that you are very surprised or pleased.,waʊ,9390,feelings,"Wow, I cannot believe how beautiful the view is from here!","Voy, bu yerdagi manzarani bunchalik chiroyli ekanligiga ishonolmayman!",,
mapping,noun,B2,xaritalash xarita tuzish,картографирование,The act of making a map or identifying the position of something.,ˈmæpɪŋ,9392,ielts,The team spent all summer mapping the remote areas of the forest.,Jamoa butun yozni o'rmonning olis hududlarini xaritalash bilan o'tkazdi.,,
numerous,adjective,B2,ko'plab sanog'i yo'q,многочисленный,Existing in large numbers.,ˈnuməɹəs,9394,ielts,There are numerous reasons why we should change our current plan.,Hozirgi rejamizni o'zgartirishimiz kerakligining ko'plab sabablari bor.,many,few
relatively,adverb,B2,nisbatan solishtirganda,относительно,"To a certain degree, especially when compared with other things.",ˈɹɛl.ə.tɪv.li,9396,ielts,The test was relatively easy compared to the one we took before.,Sinov oldingisiga nisbatan ancha oson edi.,comparatively,
satisfaction,noun,B2,qoniqish mamnuniyat,удовлетворение,A pleasant feeling when you get what you need or want.,sætɪsˈfækʃən,9398,feelings,He gets great satisfaction from helping people in his local community.,U o'z jamoasidagi odamlarga yordam berishdan katta mamnuniyat oladi.,contentment,dissatisfaction
char,verb,B2,ko'mirga aylantirmoq kuydirmoq,обугливать,To burn something until it becomes black like charcoal.,t͡ʃɑː,9400,actions,The intense heat of the campfire will char the wooden logs quickly.,Gulxanning kuchli issig'i yog'och o'tinlarni tezda kuydirib ko'mirga aylantiradi.,scorch burn,
superior,adjective,B2,ustun yaxshiroq,превосходящий,"Better in quality, rank, or status than someone or something else.",suːˈpɪə.ɹi.ə,9402,ielts,This brand offers superior quality compared to all the other local products.,Bu brend barcha boshqa mahalliy mahsulotlarga qaraganda ustunroq sifatni taklif etadi.,better higher,inferior
preferred,adjective,B1,afzal ko'rilgan tanlangan,предпочитаемый,Liked or chosen more than other options.,pɹɪˈfɜːd,9404,describing,My preferred method of learning a new language is through daily conversation.,Yangi tilni o'rganishda mening afzal ko'radigan usulim kundalik suhbatdir.,favoured chosen,
cartoon,noun,A2,multfilm hajviy rasm,мультфильм,"A funny drawing, often in a newspaper, or a short animated film.",kɑːˈtuːn,9406,basics,The children laughed as they watched their favourite cartoon on television.,Bolalar televizorda o'zlarining sevimli multfilmini tomosha qilib kulishdi.,animation comic,
intellectual,adjective,C1,aqliy intellektual,интеллектуальный,"Relating to the ability to think, reason, and understand complex ideas.",ˌɪntəˈlɛkt͡ʃʊəl,9408,ielts,She enjoys reading books that provide a deep intellectual challenge to her.,U o'ziga chuqur aqliy qiyinchilik tug'diradigan kitoblarni o'qishdan zavqlanadi.,mental academic,
magnetic,adjective,B2,magnitli o'ziga tortadigan,магнитный,Having the power to attract or having the properties of a magnet.,mæɡˈnɛtɪk,9410,nature,The compass needle points north due to the Earth's magnetic field.,Kompas mili Yerning magnit maydoni tufayli shimolni ko'rsatadi.,attractive pulling,
interaction,noun,B2,o'zaro munosabat hamkorlik,взаимодействие,The process of communicating or working together with other people or things.,ˌɪn.təˈɹæk.ʃən,9412,ielts,I enjoyed the interaction with a bunch of like-minded people.,Men fikridosh insonlar bilan bo'lgan muloqotdan zavqlandim.,exchange communication,
effectively,adverb,B2,samarali ravishda,эффективно,In a way that produces the result that you want or intend.,ɪˈfɛktɪvli,9414,ielts,The new manager deals with difficult problems very effectively.,Yangi menejer qiyin muammolarni juda samarali hal qiladi.,efficiently successfully,ineffectively
registry,noun,C1,ro'yxatga olish idorasi reestr,регистратура,A place where official records and information are kept.,ˈɹɛd͡ʒɪstɹi,9416,places,We went to the local registry to obtain our marriage certificate.,Biz nikoh guvohnomasini olish uchun mahalliy ro'yxatga olish idorasiga bordik.,record database,
massive,adjective,B1,ulkan ulkan,массивный,"Very large in size, amount, or intensity.",ˈmæs.ɪv,9418,describing,The company made a massive investment in new technology last year.,Kompaniya o'tgan yili yangi texnologiyalarga ulkan sarmoya kiritdi.,huge gigantic,tiny
bright,adjective,A1,yorqin nurli,яркий,Full of light or shining strongly.,ˈbɹaɪ̯t,9422,describing,The sky was remarkably bright and blue on that beautiful day.,O'sha go'zal kunda osmon juda yorqin va moviy edi.,luminous radiant,dull
treat,verb,B1,muomala qilmoq davolamoq,относиться,To behave towards someone or something in a particular way.,tɹiːt,9424,actions,You should always treat others with kindness and respect.,Siz har doim boshqalarga mehribonlik va hurmat bilan muomala qilishingiz kerak.,handle deal,
header,noun,B2,sarlavha ustki qism,заголовок,Text or information printed at the top of a page.,ˈhɛdɚ,9426,work,Please include your name and date in the document header.,"Iltimos, hujjat sarlavhasiga ismingiz va sanani qo'shing.",heading headline,
piano,noun,A2,pianino fortepiano,пианино,A musical instrument with black and white keys that you press to make sounds.,ˈpjænəʊ,9428,basics,She has been taking lessons and now plays the piano very well.,U uzoq vaqt dars olgan va hozir pianinoda juda yaxshi chaladi.,pianoforte,
echo,noun,B2,aks sado,эхо,A sound that is heard again when it bounces off a surface like a wall.,ˈɛkəʊ,9430,nature,We heard the echo of our voices inside the large empty cave.,Biz katta bo‘sh g‘or ichida ovozimizning aks sadosini eshitdik.,,
grid,noun,B2,to‘r panjara,сетка,A pattern of squares or lines that cross each other to form a map or system.,ɡɹɪd,9432,ielts,The city streets were laid out in a perfect grid across the valley.,Shahar ko‘chalari vodiy bo‘ylab mukammal to‘r shaklida qurilgan edi.,,
experimental,adjective,B2,eksperimental sinov,экспериментальный,"Relating to or based on new ideas, methods, or scientific tests.",ɪkspɛɹəˈmɛntəl,9434,ielts,The team conducted an experimental study to test their new scientific theory.,Jamoa yangi ilmiy nazariyasini tekshirish uchun eksperimental tadqiqot o‘tkazdi.,,
revolution,noun,B2,inqilob,революция,A sudden and great change in a political system or society.,ˌɹɛv.əˈluː.ʃən,9436,ielts,The political revolution completely transformed the government of the entire country.,Siyosiy inqilob butun mamlakat hukumatini tubdan o‘zgartirib yubordi.,,
consolidation,noun,C1,mustahkamlash birlashtirish,консолидация,The process of combining several things into one stronger or more effective whole.,kənˌsɒlɪˈdeɪʃ(ə)n,9438,ielts,The company announced a consolidation of its offices to save money.,Kompaniya pulni tejash uchun o'z ofislarini birlashtirishni e'lon qildi.,solidification combination,
plasma,noun,B2,plazma,плазма,A clear liquid part of blood or a state of superheated gas.,ˈplæzmə,9440,body-health,Medical professionals often use blood plasma to treat serious injuries.,Tibbiyot xodimlari ko'pincha jiddiy jarohatlarni davolashda qon plazmasidan foydalanadilar.,,
earnings,noun,B2,daromad ish haqi,заработок,The total amount of money that a person or business earns.,ˈɜːnɪŋz,9442,work,Her annual earnings increased significantly after she got the promotion.,U lavozimga ko'tarilgandan keyin yillik daromadi sezilarli darajada oshdi.,income profit,
voip,noun,B2,voip internet orqali telefon aloqasi,IP-телефония,A technology that allows people to make telephone calls over the internet.,ˌviː.oʊ.aɪˈpiː,9444,work,Our office uses VoIP technology to talk to clients overseas.,Ofisimiz chet eldagi mijozlar bilan gaplashish uchun VoIP texnologiyasidan foydalanadi.,,
mystery,noun,A2,sir jumboq,тайна,Something strange or unknown that is difficult to explain or understand.,ˈmɪs.t(ə.)ɹi,9446,describing,The disappearance of the old key remains a total mystery.,Eski kalitning yo'qolishi hali ham katta sir bo'lib qolmoqda.,puzzle secret,
landscape,noun,B1,manzara landshaft,ландшафт,"The appearance of an area of land, or a painting showing that land.",ˈlan(d)skeɪp,9448,nature,We enjoyed the beautiful mountain landscape during our long summer trip.,Biz uzoq yozgi sayohatimiz davomida go'zal tog' manzarasidan zavqlandik.,scenery view,
dependent,adjective,B1,qaram bo'lgan tobe,зависимый,Needing somebody or something for support or help.,dɪˈpɛndənt,9450,describing,Small children are completely dependent on their parents for everything.,Kichik bolalar hamma narsada to'liq ota-onalariga qaramdirlar.,reliant,independent
mechanical,adjective,B2,mexanik texnik,механический,Related to machines or the parts of a machine.,məˈkænɪkəl,9452,work,The car stopped because of a minor mechanical problem with the engine.,Mashina dvigateldagi kichik mexanik muammo tufayli to'xtab qoldi.,automated technical,
bidding,noun,C1,buyruq talab,приказание,An order or request for someone to do something.,ˈbɪdɪŋ,9454,actions,I still have lots of paperwork to do at the boss's bidding.,Men hali ham boshliqning buyrug'i bilan ko'plab qog'ozbozliklarni bajarishim kerak.,behest command,
banner,noun,B2,bayroq shior,знамя,A long piece of cloth with a message or picture on it.,ˈbænə,9456,places,The protesters held a large banner high above their heads in protest.,Namoyishchilar norozilik sifatida boshlari uzra katta bayroq ko'tarib turishdi.,flag sign,
applicant,noun,B2,talabgor da'vogar,соискатель,"A person who formally asks for something, such as a job.",ˈæp.lə.kɪnt,9458,work,Our job advertisement attracted seven applicants for the marketing role.,Bizning ish e'lonimiz marketing lavozimi uchun yetti nafar talabgorni jalb qildi.,candidate petitioner,
charter,noun,C1,ustav xartiya,устав,"A formal document describing the rights, aims, or principles of an organization.",ˈt͡ʃɑːtə,9460,ielts,The organization operates according to the principles of its royal charter.,Tashkilot o'z qirollik nizomi tamoyillariga muvofiq faoliyat yuritadi.,constitution contract,
fig,noun,B2,anjir,инжир,"A sweet, soft fruit with many seeds that grows on a tree.",fɪɡ,9462,food-drink,She served a delicious dessert made with fresh honey and dry fig.,U yangi asal va quritilgan anjir qo'shilgan mazali shirinlik tortdi.,fruit,
cooperation,noun,B2,hamkorlik hamjihatlik,сотрудничество,Working together with others to achieve a common goal or finish a task.,kəʊˌɒp.əˈɹeɪ.ʃən,9464,ielts,The success of the project depends on the cooperation of all members.,Loyiha muvaffaqiyati barcha a'zolarning hamkorligiga bog'liq.,collaboration teamwork,opposition
counties,noun,B1,grafliklar okruglar,графства,Large administrative regions or districts within a country or state.,ˈkaʊntiz,9466,places,The survey covered several counties in the southern part of England.,So'rovnoma Angliyaning janubiy qismidagi bir nechta graflikni qamrab oldi.,districts regions,
acquisition,noun,C1,egallash sotib olish,приобретение,The process of getting or buying something to add to what you have.,ˌæk.wɪˈzɪʃ.ən,9468,ielts,The acquisition of new skills is important for your future career growth.,Yangi ko'nikmalarni egallash kelajakdagi karyerangiz uchun muhimdir.,attainment procurement,
directories,noun,B1,ma'lumotnomalar kataloglar,справочники,"Books or lists containing names, addresses, or information organized in a helpful way.",dɪˈrektəriz,9470,work,You can find phone numbers for local businesses in these directories.,Mahalliy korxonalarning telefon raqamlarini ushbu ma'lumotnomalardan topishingiz mumkin.,lists catalogs,
blogger,noun,B1,blogger,блогер,A person who writes regular entries on a website about their thoughts or life.,ˈblɒ.ɡə,9472,people-family,The popular blogger shares travel tips with her thousands of followers.,Mashhur blogger o'zining minglab kuzatuvchilari bilan sayohat sirlarini bo'lishadi.,blogmaster content-creator,
notification,noun,B1,xabarnoma bildirishnoma,уведомление,A message or signal that informs you about something that has happened.,ˌnəʊtɪfɪˈkeɪʃn̩,9474,work,I received a notification on my phone when the message arrived.,Xabar kelganida telefonimga bildirishnoma kelib tushdi.,alert message,
teach,verb,A1,o'qitmoq o'rgatmoq,преподавать,To give knowledge or skills to someone else by instruction.,ˈtiːt͡ʃ,9476,school,My father used to teach mathematics at the local high school.,Otam mahalliy maktabda matematika fanidan dars berardi.,educate instruct,learn
occurred,verb,B2,ro'y berdi yuz berdi,произошло,Happened or took place at a specific time in the past.,əˈkɝd,9478,ielts,The accident occurred shortly after we left the main road.,Baxtsiz hodisa biz asosiy yo'ldan chiqqanimizdan ko'p o'tmay ro'y berdi.,happened transpired,
textbooks,noun,A2,darsliklar,учебники,Books that contain detailed information about a subject used for studying in school.,ˈtɛkst.bʊks,9480,school,The students opened their heavy textbooks to start the new lesson.,O‘quvchilar yangi darsni boshlash uchun og‘ir darsliklarini ochdilar.,books manuals,
rapid,adjective,B2,tezkor shiddatli,быстрый скорый,Happening or moving very quickly in a short amount of time.,ˈɹæpɪd,9482,describing,The country is experiencing rapid economic growth over the last decade.,Mamlakat so‘nggi o‘n yillikda tezkor iqtisodiy o‘sishni boshdan kechirmoqda.,quick fast,slow
hairy,adjective,B1,tulkli junli,волосатый мохнатый,Covered with a lot of hair or fur.,ˈhɛə.ɹi,9484,body-health,The gorilla is a very large and hairy animal from the jungle.,Gorilla – o‘rmondan kelgan juda katta va junli hayvon.,furry hirsute,
diversity,noun,B2,xilma-xillik turfalik,разнообразие,The state of having many different types of people or things together.,daɪˈvɜː(ɹ)sɪti,9486,ielts,Our workplace values the diversity of ideas brought by different employees.,Bizning ish joyimiz turli xodimlar tomonidan olib kelingan g‘oyalar xilma-xilligini qadrlaydi.,variety heterogeneity,
specify,verb,B2,aniq belgilamoq ko‘rsatib o‘tmoq,указывать уточнять,To state clearly or describe something in an exact way.,ˈspɛs.ɪ.faɪ,9488,ielts,Please specify which color you would like for your new car.,"Iltimos, yangi mashinangiz uchun qaysi rangni xohlashingizni aniq ko‘rsating.",state define,
accessibility,noun,B2,qulaylik imkoniyat,доступность,"The quality of being easy to reach, enter, or use by everyone.",əkˌsɛs.əˈbɪl.ɪ.ti,9490,ielts,The accessibility of the new library building makes it easy for all visitors.,Yangi kutubxona binosining qulayligi barcha tashrif buyuruvchilar uchun kirishni osonlashtiradi.,availability,inaccessibility
sensitive,adjective,B1,ta'sirchan sezgir,чувствительный,Easily upset by the things people say or do to you.,ˈsɛn.sɪt.ɪv,9492,feelings,Max is very sensitive; he cried today because of the bad news.,Maks juda ta'sirchan; u yomon xabar tufayli bugun yig'lab yubordi.,delicate emotional,insensitive
tab,noun,B1,yozuv varag'i ilova,таб,A small part of a web page you click to see a different section.,tæb,9494,work,You can open a new tab in your browser to search for information.,Ma'lumot qidirish uchun brauzeringizda yangi oynani ochishingiz mumkin.,label tag,
depends,verb,A2,bog'liq,зависит,Used to say that you cannot decide something until other things are known.,dɪˈpɛndz,9496,basics,It depends on the weather whether we will go to the park.,Bog'ga borishimiz ob-havoga bog'liq.,relies hinges,
router,noun,B1,router tarmoq qurilmasi,маршрутизатор,A device that sends data between different networks like connecting computers to the internet.,ˈɹuː.tə(ɹ),9498,home,I need to restart the router to fix my slow internet connection.,Sekin internetni tuzatish uchun routerni qayta ishga tushirishim kerak.,gateway,
concrete,adjective,B2,aniq konkret,конкретный,"Based on real facts or things, not just ideas or feelings.",ˈkɒnkɹiːt,9500,ielts,She made a concrete proposal to help solve the company's financial problems.,U kompaniyaning moliyaviy muammolarini hal qilishga yordam beradigan aniq taklif kiritdi.,real specific,abstract
folder,noun,A2,papka jild,папка,A container for keeping papers or computer files organized together in one place.,ˈfoʊɫdɚ,9502,work,I keep all my schoolwork in a yellow folder.,Men barcha maktab ishlarimni sariq papkada saqlayman.,directory,
completion,noun,B2,yakunlash tamomlash,завершение,The act of finishing something or reaching the end of a project.,kəmˈpliːʃən,9506,ielts,The new city bridge is nearing completion after two years of work.,Yangi shahar ko'prigi ikki yillik ishdan so'ng yakunlanish arafasida.,conclusion end,beginning
upload,verb,B1,yuklamoq jo'natmoq,загружать,To send data from your computer to the internet or a network server.,əpˈləʊd,9508,work,You will have to convert your photo if you wish to upload it.,"Agar rasmingizni yuklamoqchi bo'lsangiz, uni formatini o'zgartirishingiz kerak bo'ladi.",,download
pulse,noun,B2,puls tomir urishi,пульс,The regular beating of blood through your body that you can feel on your wrist.,pʌls,9510,body-health,The doctor checked my pulse to see if I was healthy.,Shifokor sog'lom ekanligimni bilish uchun pulsimni tekshirdi.,heart rate,
universities,noun,A2,universitetlar,университеты,Educational institutions where students study for advanced degrees after finishing high school.,junɪˈvɝsətiz,9512,school,Many students apply to several different universities before they choose the right one.,Ko'pgina talabalar to'g'risini tanlashdan oldin bir nechta turli universitetlarga hujjat topshirishadi.,colleges,
technique,noun,B2,texnika usul,техника,A specific way of doing an activity that needs special skill or knowledge.,tɛkˈniːk,9514,ielts,She learned a new technique to improve her painting skills last month.,U o'tgan oy rasm chizish mahoratini oshirish uchun yangi usulni o'rgandi.,method approach,
calculate,verb,B1,hisoblamoq hisoblab chiqmoq,вычислять,To discover a number or answer by using mathematics.,ˈkælkjʊleɪt,9516,school,Can you calculate the total cost of all these items for me?,Men uchun barcha ushbu narsalarning umumiy narxini hisoblab bera olasizmi?,compute,
broadcast,noun,B2,ko'rsatuv eshittirish,передача,A radio or television program sent out to the public over the air.,ˈbɹɔːdkɑːst,9518,ielts,The live broadcast of the event will start at seven o'clock tonight.,Tadbirning jonli efiri bugun kechki soat yettida boshlanadi.,transmission show,
metro,noun,A2,metro,метро,An underground railway system in a city used for public transport.,ˈmɛtɹəʊ,9520,travel,He is going to the stadium by metro this afternoon.,U tushdan keyin stadionga metro bilan boryapti.,subway underground,
anniversary,noun,B1,yillik nishonlash yubiley,годовщина,A day that celebrates something important that happened on the same date in previous years.,ˌæn.ɪˈvɜː.s(ə.)ɹi,9522,time,Today is the fiftieth anniversary of the end of the war.,Bugun urush tugaganining ellik yillik yubileyi.,,
strip,noun,B2,tasma bo'lak,полоска,"A long, narrow piece of material such as paper, cloth, or land.",stɹɪp,9524,describing,Squeeze a thin strip of glue along the edge of the paper.,Qog'ozning cheti bo'ylab ingichka elim tasmasini surting.,band piece,
specification,noun,C1,spetsifikatsiya talab,спецификация,An exact set of instructions or requirements for how something should be made or done.,ˌspesɪfɪˈkeɪʃn,9526,ielts,Each computer is built according to the customer's exact specification.,Har bir kompyuter mijozning aniq talablariga muvofiq yig'iladi.,requirement detail,
pearl,noun,B2,marvarid gavhar,жемчужина,"A hard round white object from an oyster, often used in expensive jewelry.",pɜːl,9528,clothes,She wore a beautiful necklace made of small white sea pearls.,U mayda oq dengiz marvaridlaridan yasalgan chiroyli marjon taqib yurar edi.,gem jewel,
nick,verb,C1,tishlamoq tirnamoq,надрезать,To make a small cut or notch in the surface of something.,nɪk,9530,actions,I managed to nick my finger while slicing the fresh bread.,Yangi nonni kesayotib barmog'imni biroz tirnab oldim.,cut scratch,
accessory,noun,B1,aksessuar qo'shimcha,аксессуар,An item that is added to something to make it more useful or attractive.,əkˈsɛs.(ə.)ɹi,9532,clothes,Belts and scarves are popular fashion accessories for many stylish people.,Kamarlar va sharflar ko'plab zamonaviy insonlar uchun ommabop moda aksessuarlaridir.,addition attachment,
resident,noun,B2,yashovchi aholi,резидент,A person who lives in a particular place or city.,ˈɹɛzɪd(ə)nt,9534,people-family,Every resident in this town was invited to the community meeting.,Shu shahardagi har bir yashovchi jamoat yig'ilishiga taklif etildi.,inhabitant dweller,visitor
plot,noun,B2,syujet yer maydoni,сюжет,The series of events that form the main story of a book or film.,plɒt,9536,ielts,"The movie was very exciting, but the plot was quite hard to follow.","Film juda qiziqarli edi, ammo syujetini tushunish biroz qiyin bo'ldi.",storyline,
possibly,adverb,B1,ehtimol balki,возможно,"Used to say that something might happen or be true, but is not certain.",ˈpɒsɪbli,9538,describing,It is possibly the best meal I have ever had in my life.,Bu hayotimda yegan ehtimol eng mazali taomimdir.,perhaps maybe,
airline,noun,A2,avia-kompaniya,авиакомпания,A company that owns and operates airplanes to carry people and goods.,ˈeəlaɪn,9540,travel,Most international airlines now offer free movies during long flights.,Aksariyat xalqaro aviakompaniyalar endi uzoq parvozlar davomida bepul filmlarni taqdim etadi.,air carrier,
typically,adverb,B1,odatda ko'pincha,обычно,In a way that is usual or expected for a person or thing.,ˈtɪp.ɪ.kl.i,9542,describing,The weather in this region is typically dry during the summer months.,Bu mintaqada yoz oylarida havo odatda quruq bo'ladi.,usually normally,
representation,noun,B2,ifoda tasvir,представление,A person or thing that acts as a sign or symbol for something else.,ˌɹɛp.ɹə.zɛnˈteɪ.ʃən,9544,ielts,The painting is a powerful representation of the struggles of rural life.,Ushbu rasm qishloq hayotining mashaqqatlari ifodasidir.,portrayal depiction,
regard,verb,B2,hisoblash qarash,считать,To think about someone or something in a particular way.,ɹɪˈɡɑːd,9546,ielts,Local people regard the new building as a major architectural achievement.,Mahalliy aholi yangi binoni muhim me'moriy yutuq deb hisoblaydi.,consider deem,
pump,noun,B1,nasos nasoslamoq,насос,A machine that moves liquids or gases from one place to another.,pʌmp,9548,actions,He used a hand pump to fill the bicycle tires with air.,U velosiped shinalarini havo bilan to'ldirish uchun qo'l nasosidan foydalandi.,device machine,
arrangements,noun,B1,kelishuvlar rejalar,договорённости,Plans or preparations that you make for a future event.,əˈɹeɪnd͡ʒmənts,9550,work,We are busy making travel arrangements for our upcoming summer holiday.,Biz yaqinlashib kelayotgan yozgi ta'til uchun sayohat rejalarini tuzish bilan bandmiz.,plans preparations,
smooth,adjective,B1,silliq tekis,гладкий,Having a surface that is flat and has no rough parts or bumps.,smuːð,9552,describing,The surface of the table was very smooth and felt nice to touch.,Stolning sirti juda silliq edi va qo'lga yoqimli tuyulardi.,flat level,rough
strike,verb,B2,o'chirib tashlash urmoq,вычеркивать,To draw a line through written words to show they are wrong or removed.,stɹaɪk,9554,actions,The teacher told us to strike the last sentence from our essays.,O'qituvchi bizga insholarimizdan oxirgi gapni o'chirib tashlashni aytdi.,delete cancel,
narrow,adjective,A2,tor eni kichik,узкий,Having a small distance from one side to the other side.,ˈnæɹəʊ,9556,describing,They walked down the narrow street to reach the old city center.,Ular eski shahar markaziga yetib borish uchun tor ko'cha bo'ylab yurishdi.,thin slender,wide
sitting,noun,B1,o'tirish seansi,присест,A period of time when a person or group remains seated to do something.,ˈsɪtɪŋ,9558,actions,We finished the entire project in one sitting at the library.,Biz butun loyihani kutubxonada bir o'tirishda tugatdik.,session,
putting,verb,A1,qo'yish joylashtirish,кладущий,Moving an object into a particular place or position.,ˈpʊtɪŋ,9560,actions,She is putting the books back on the shelf after reading.,U o'qib bo'lgach kitoblarni javonga qaytarib qo'ymoqda.,placing setting,
