headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
fireplace,noun,A2,kamin o‘choq,камин,An open space in a wall where you can build a fire.,ˈfaɪəpleɪs,19350,home,We sat by the warm fireplace during the cold winter evening.,Sovuq qish oqshomida biz iliq kamin yonida o‘tirdik.,hearth,
endorsement,noun,C1,ma'qullash tasdiqlash,одобрение,"Public or official support for an idea, plan, or person.",ɪnˈdɔːsmənt,19352,ielts,The project received an official endorsement from the government committee.,Loyiha hukumat qo‘mitasidan rasmiy ma’qullash oldi.,approval support,objection
missile,noun,B2,raketa,ракета,A weapon that is fired or thrown and travels through the air to hit targets.,ˈmɪs.aɪl,19354,ielts,The country tested a new long-range missile earlier this morning.,Mamlakat bugun erta tongda yangi uzoq masofali raketani sinovdan o‘tkazdi.,projectile rocket,
intranet,noun,B2,ichki tarmoq,интранет,A private computer network that can only be accessed by members of a specific organization.,ˈɪntɹəˌnɛt,19356,work,The company posts all of its internal news on the corporate intranet.,Kompaniya barcha ichki yangiliklarini korporativ tarmoqqa joylab boradi.,network,
psychiatry,noun,C1,psixiatriya ruhiyatshunoslik,психиатрия,The study and treatment of mental health problems and disorders.,saɪˈkaɪ.əˌtɹi,19358,body-health,She decided to study psychiatry to help people with severe mental illnesses.,U ruhiy kasalliklarga chalinganlarga yordam berish uchun psixiatriyani o‘rganishga qaror qildi.,,
persistent,adjective,B2,qat'iyatli to'xtovsiz,настойчивый,Continuing to do something even though it is difficult or others disagree.,pɚˈsɪstənt,19360,describing,She has had a persistent cough for weeks that will not go away.,Uning bir necha haftadan beri davom etayotgan to‘xtovsiz yo‘tali tuzalmayapti.,determined tireless,irresolute
conf,noun,B1,anjuman konferensiya,конференция,A meeting for discussion or an exchange of information on a specific subject.,ˈkɒnf,19362,work,I am attending a big international conf in London next month.,Men kelasi oy Londonda o‘tadigan yirik xalqaro anjumanda ishtirok etaman.,conference meeting,
summaries,noun,B1,qisqacha bayonlar xulosalar,сводки,Short statements that give the main points of something written or spoken.,ˈsʌməriz,19364,ielts,Please read the summaries of these reports before our meeting starts today.,"Iltimos, bugungi yig‘ilishimiz boshlanishidan oldin ushbu hisobotlarning xulosalarini o‘qib chiqing.",outlines abstracts,
glow,verb,B2,yarqiramoq tovlanmoq,светиться,To produce a steady light and gentle heat without a flame.,ɡləʊ,19366,nature,The embers continued to glow red long after the fire died.,Olov o'chgandan keyin ham cho'g'lar qizg'ish bo'lib yarqirab turdi.,shine beam,
auditor,noun,C1,auditor tekshiruvchi,аудитор,A person whose job is to officially examine a company's financial records.,ˈɔːdɪtɚ,19368,work,The auditor checked all the company accounts to ensure they were accurate.,Auditor kompaniya hisobotlarining aniqligini tekshirish uchun barcha hisob-kitoblarni ko'zdan kechirdi.,inspector examiner,
aquarium,noun,B1,akvarium,аквариум,A glass tank for keeping fish and other water animals.,əˈkwɛɹ.i.jəm,19370,home,We bought a new aquarium to keep colorful fish in our room.,Xonamizda rang-barang baliqlar saqlash uchun yangi akvarium sotib oldik.,fish tank,
violin,noun,A2,skripka,скрипка,A small musical instrument with four strings played by moving a bow across them.,ˌvaɪ.əˈlɪn,19372,school,She has been learning to play the violin for three years now.,U uch yildan buyon skripka chalishni o'rganmoqda.,fiddle,
prophet,noun,C1,payg'ambar,пророк,A person who is believed to be a messenger of God.,ˈpɹɒf.ɪt,19374,ielts,The prophet shared his spiritual teachings with people all around the region.,Payg'ambar o'zining ruhiy ta'limotlarini mintaqadagi barcha odamlar bilan bo'lishdi.,seer,
bracket,noun,B2,qavs tirgak,кронштейн,A metal or plastic support fixed to a wall to hold up a shelf.,ˈbɹækɪt,19376,home,I need a strong metal bracket to hold up my heavy bookshelves.,Og'ir javonimni ushlab turish uchun menga mustahkam temir tirgak kerak.,support mount,
oxide,noun,C1,oksid,оксид,A chemical substance made of oxygen combined with another element.,ˈɒksaɪd,19378,ielts,Iron rust is essentially a type of iron oxide formed over time.,Temir zangi asosan vaqt o'tishi bilan hosil bo'lgan temir oksidi hisoblanadi.,,
magnificent,adjective,B2,muhtasham ajoyib,великолепный,"Extremely beautiful, impressive, or great in size or quality.",mæɡˈnɪfəsənt,19380,describing,The mountain view from the top of the tower was truly magnificent.,Minoraning tepasidan ko'rinadigan tog' manzarasi juda muhtasham edi.,splendid grand,ordinary
colleague,noun,B1,hamkasb ishchi,коллега,A person that you work with in a professional job or company.,ˈkɒliːɡ,19382,work,My colleague helped me finish the project before the Friday deadline.,Hamkasbim loyihani juma kunigacha yakunlashimda yordam berdi.,associate workmate,
promptly,adverb,B2,darhol tezkor,немедленно,Doing something quickly and without any delay.,ˈpɹɑmptli,19384,actions,Please reply to this important email as promptly as you can.,Iltimos bu muhim xatga imkon qadar tezroq javob bering.,quickly immediately,slowly
adaptation,noun,B2,moslashish moslashuv,адаптация,The process of changing to suit a new environment or different conditions.,ˌæd.əpˈteɪ.ʃən,19386,ielts,Successful adaptation to a new culture takes time and patience.,Yangi madaniyatga moslashish vaqt va sabr talab qiladi.,adjustment modification,
harmful,adjective,B1,zararli ziyonli,вредный,Likely to cause damage or be bad for someone or something.,ˈhɑːmfl̩,19388,body-health,Spending too much time in the sun can be harmful to skin.,Quyoshda juda ko'p vaqt o'tkazish teriga zararli bo'lishi mumkin.,damaging injurious,harmless
paintball,noun,B2,peyntbol,пейнтбол,A game where people shoot each other with balls filled with paint.,ˈpeɪntbɔːl,19390,actions,My friends and I decided to go play paintball this weekend.,Do'stlarim bilan shu dam olish kunlari peyntbol o'ynashga qaror qildik.,,
enclosure,noun,B2,to'siq ajratilgan hudud,ограждение,An area of land surrounded by a fence or walls.,ɛnˈkloʊʒəɹ,19392,places,The monkeys ran around inside their large enclosure at the zoo.,Maymunlar hayvonot bog'idagi katta to'siqli hudud ichida yugurib yurishdi.,pen fence,
dividend,noun,C1,dividend foyda,дивиденд,A portion of a company's profit paid to the people who own shares in it.,ˈdɪvɪdɛnd,19394,work,The company decided to pay a generous dividend to all its shareholders.,Kompaniya barcha aksiyadorlariga saxiy dividend to'lashga qaror qildi.,profit share,
glucose,noun,B2,glyukoza qand,глюкоза,A type of sugar that provides energy for the bodies of humans and animals.,ˈɡluː.kəʊz,19396,body-health,Your body breaks down carbohydrates into glucose to use as fuel for energy.,Tanangiz uglevodlarni energiya manbai sifatida ishlatish uchun glyukozaga aylantiradi.,blood sugar,
phantom,noun,C1,rux arvoh,призрак,Something that exists only in the mind and has no physical reality.,ˈfæntəm,19398,describing,She felt a phantom touch on her shoulder when no one was there.,"Yonida hech kim bo'lmasa-da, yelkasiga kimdir teggandek tuyuldi.",ghost illusion,
playback,noun,B1,yozuvni eshittirish yozuvni qo'yish,воспроизведение,The act of listening to or watching a recording that was made earlier.,ˈpleɪˌbæk,19400,actions,We listened to the playback of our interview to check the audio quality.,Ovoz sifatini tekshirish uchun intervyumiz yozuvini qayta eshitib ko'rdik.,replay,
turtle,noun,A2,toshbaqa,черепаха,A slow-moving reptile with a hard shell that lives on land or in water.,ˈtɜːtl̩,19402,animals,The small turtle moved slowly across the sand towards the deep ocean water.,Kichkina toshbaqa qum ustida asta-sekin okean suvi tomon harakatlandi.,tortoise,
absorption,noun,C1,shimib olish singdirish,поглощение,The process of a liquid or substance being taken into another thing.,əbˈzɔːp.ʃn̩,19404,nature,Plants rely on the absorption of sunlight to grow and thrive.,O‘simliklar o‘sishi va rivojlanishi uchun quyosh nurini shimib olishga tayanadi.,soaking intake,
neural,adjective,C1,asabiy nerv,нервный,Relating to the nerves or the nervous system in the body.,ˈnʊɹəl,19406,body-health,Researchers are studying the neural connections within the human brain.,Tadqiqotchilar inson miyasidagi asabiy bog‘lanishlarni o‘rganmoqdalar.,neuronal,
hometown,noun,A2,tug‘ilib o‘sgan shahar ona shahar,родной город,The town or city where someone was born or grew up.,ˈhoʊmˌtaʊn,19408,places,I always feel happy when I return to my hometown.,Ona shahrimga qaytganimda har doim o‘zimni baxtli his qilaman.,birthplace,
badly,adverb,A2,yomon juda,плохо,"In a way that is not good, or in a very serious way.",ˈbæd.li,19410,describing,The old house was badly damaged by the powerful summer storm.,Eski uy yozgi kuchli bo‘rondan juda qattiq zarar ko‘rdi.,poorly severely,well
continually,adverb,B2,tinimsiz doimiy,непрерывно,Happening again and again without a long break.,kənˈtɪnjuəli,19414,ielts,The baby was crying continually throughout the whole long flight.,Go'dak butun uzoq parvoz davomida tinimsiz yig'ladi.,constantly repeatedly,occasionally
communist,noun,B2,kommunist,коммунист,A person who believes in a political system where property is owned by the community.,ˈkɒm.jʊ.nɪst,19416,ielts,History books often discuss the influence of the communist party there.,Tarix kitoblarida u yerdagi kommunistik partiyaning ta'siri tez-tez muhokama qilinadi.,,
collectible,adjective,B2,yig'ishga arziydigan kolleksiyabop,коллекционный,Describing items that are valuable to people who enjoy saving and keeping specific objects.,kəˈlɛktɪbəl,19418,ielts,Old stamps are highly collectible items for people interested in history.,Eski pochta markalari tarixga qiziquvchi odamlar uchun qimmatli kolleksiya buyumlaridir.,valuable,
handmade,adjective,B1,qo'lda yasalgan hunarmandchilik,ручной работы,Made using human hands rather than being produced by large factory machines.,ˈhændˌmeɪd,19420,home,She prefers buying handmade gifts because they feel more special and unique.,"U qo'lda yasalgan sovg'alarni xarid qilishni afzal ko'radi, chunki ular o'ziga xos va noyobdir.",handcrafted,mass-produced
jade,noun,C1,jad toshi yashim,нефрит,A hard green stone that is often carved into jewelry or small decorative objects.,d͡ʒeɪd,19422,describing,She wore a beautiful necklace made of polished green jade.,U silliqlangan yashim toshidan yasalgan chiroyli marjon taqqan edi.,nephrite jadeite,
scoop,noun,B1,kurakcha cho'mich,сово́к,A small tool like a spoon used for moving soft things like ice cream.,skuːp,19424,home,He used a metal scoop to put some ice cream in a bowl.,U muzqaymoqni kosaga solish uchun metall cho'michdan foydalandi.,ladle shovel,
foul,adjective,B2,iflos badbo'y,грязный,"Very dirty, smelly, or unpleasant to the senses.",faʊl,19426,describing,The kitchen had a foul smell after the food went bad.,Ovqat aynigandan keyin oshxonada badbo'y hid tarqaldi.,filthy disgusting,clean
mailman,noun,A2,pochtachi,почтальон,A person whose job is to deliver letters and packages to homes.,ˈmeɪl.mæn,19428,people-family,The mailman brings our letters every morning before nine o'clock.,Pochtachi har kuni ertalab soat to'qqizdan oldin xatlarimizni olib keladi.,postman mail carrier,
excitement,noun,B1,hayajon jo'shqinlik,волнение,A feeling of being happy and interested because something good is going to happen.,ɪkˈsaɪtmənt,19430,feelings,The children could not sleep because of their excitement for the trip.,Bolalar sayohatga bo'lgan hayajonlari sababli uxlay olmadilar.,enthusiasm thrill,boredom
verbal,adjective,B2,og'zaki so'zli,словесный,"Relating to words or using words, especially spoken rather than written.",ˈvɜː.bəl,19432,ielts,She received a verbal warning from her boss about being late.,U kechikkani uchun boshlig'idan og'zaki tanbeh oldi.,spoken oral,written
blink,verb,B1,ko'z qirmoq pirpiratmoq,моргать,To shut and open your eyes very quickly.,blɪŋk,19434,body-health,It is hard to keep your eyes open without blinking for long.,Ko'zlarni qirmay uzoq vaqt ochiq saqlash qiyin.,wink,
presently,adverb,B2,tez orada yaqinda,вскоре,Happening or being done in a short amount of time.,ˈpɹɛzəntli,19436,time,"The rain will stop presently, so we can go outside soon.","Yomg'ir tez orada to'xtaydi, shuning uchun tez orada tashqariga chiqishimiz mumkin.",soon shortly,
workflow,noun,C1,ish jarayoni,рабочий процесс,The sequence of activities or tasks needed to complete a piece of work.,ˈwɜːkfləʊ,19438,work,We need to improve our workflow to get projects finished much faster.,Loyiha ishlarni tezroq yakunlash uchun biz ish jarayonimizni yaxshilashimiz kerak.,process procedure,
mysterious,adjective,B2,sirli jumboqli,таинственный,Difficult to understand or explain because it is strange or unknown.,mɪˈstɪə̯.ɹi.əs,19440,describing,She received a mysterious phone call from an unknown person last night.,Kecha u notanish odamdan sirli qo'ng'iroq qabul qilib oldi.,enigmatic strange,obvious
librarian,noun,B1,kutubxonachi,библиотекарь,A person who is in charge of a library or helps people find books.,laɪˈbɹɛə̯ɹi.ən,19442,people-family,The librarian helped me find some interesting books for my research paper.,Kutubxonachi menga ilmiy ishim uchun qiziqarli kitoblar topishga yordam berdi.,,
pose,verb,B2,tug'dirmoq keltirib chiqarmoq,представлять (угрозу),"To cause a problem, difficulty, or a threat to someone or something.",poʊz,19444,ielts,Rising sea levels pose a serious threat to many coastal island nations.,Dengiz sathining ko'tarilishi ko'plab qirg'oqbo'yi mamlakatlari uchun jiddiy xavf tug'diradi.,present create,
fuzzy,adjective,B2,noaniq xira,нечёткий,"Not clear, precise, or easy to see or understand.",ˈfʌzi,19446,describing,My memory of that day is a little fuzzy after all these years.,Shuncha yildan keyin o'sha kun haqidagi xotiralarim biroz xiralashib qolgan.,blurry unclear,clear
therapist,noun,B1,terapevt psixolog,терапевт,A person trained to give help and treatment for mental or physical problems.,ˈθɛɹəpɪst,19448,body-health,She decided to see a therapist to talk about her recent stress.,U o'zining yaqindagi stressi haqida gaplashish uchun terapevtga ko'rinishga qaror qildi.,counselor,
toolkit,noun,B2,vositalar to'plami,набор инструментов,"A set of skills, resources, or tools used to achieve a specific goal.",ˈtulˌkɪt,19450,work,Good communication is an essential part of a manager's professional toolkit.,Yaxshi muloqot qobiliyati menejerning kasbiy vositalar to'plamining muhim qismi hisoblanadi.,resources equipment,
relaxation,noun,B1,dam olish xordiq,расслабление,The state of being relaxed and free from stress after working or studying hard.,ˌriː.lækˈseɪ.ʃən,19452,body-health,I find gardening is a great form of relaxation after a busy day.,Ish kunidan keyin bog‘dorchilik bilan shug‘ullanish men uchun eng yaxshi dam olish vositasi.,rest leisure,stress
render,verb,C1,qilib qo‘ymoq aylamoq,"сделать, привести в состояние",To cause someone or something to enter a particular state or condition.,ˈɹɛn.də,19454,ielts,The bad weather rendered the road impossible to drive on for hours.,Yomon ob-havo tufayli yo‘lda bir necha soat davomida harakatlanib bo‘lmas edi.,make leave,
thereafter,adverb,C1,undan keyin shundan so‘ng,"впоследствии, после этого","After that time, or from then on.",ˌðɛəɹˈɑːf.tə(ɹ),19456,time,He moved to a small village and lived there peacefully ever thereafter.,U kichik bir qishloqqa ko‘chib o‘tdi va shundan so‘ng u yerda tinch yashadi.,afterwards later,therebefore
hardwood,noun,B2,qattiq yog‘och,твердая древесина,Wood from trees that have broad leaves and is generally strong and hard.,ˈhɑɹdˌwʊd,19458,nature,The luxury furniture was crafted from high-quality oak hardwood.,Bu qimmatbaho mebel yuqori sifatli eman yog‘ochidan yasalgan.,,
erotica,noun,C1,erotik asarlar,эротика,"Books, pictures, or art that are intended to be sexually exciting.",ɪˈɹɒt.ɪkə,19460,ielts,The author is known for writing both mainstream novels and literary erotica.,"Muallif ham oddiy romanlar, ham erotik asarlar yozishi bilan tanilgan.",,
temporal,adjective,C1,dunyoviy zamonaviy,светский,"Relating to physical, worldly life rather than religious or spiritual matters.",ˈtɛm.pə.ɹəl,19462,ielts,The leaders focused on temporal power instead of the spiritual needs of people.,Rahbarlar xalqning ma'naviy ehtiyojlaridan ko'ra dunyoviy hokimiyatga ko'proq e'tibor qaratishdi.,secular worldly,spiritual
sail,noun,B1,yelkan,парус,A large piece of fabric on a boat that uses wind power for movement.,seɪl,19464,travel,The wind filled the sail and the boat moved across the lake.,Shamol yelkanlarni to'ldirdi va qayiq ko'l bo'ylab harakatlana boshladi.,canvas,
forge,verb,C1,yaratmoq shakllantirmoq,выковывать,To work hard to create or build a strong relationship or agreement.,fɔːd͡ʒ,19466,ielts,They managed to forge a strong partnership despite their initial cultural differences.,"Dastlabki madaniy tafovutlarga qaramay, ular mustahkam hamkorlik o'rnatishga muvaffaq bo'lishdi.",create establish,
awful,adjective,A2,juda yomon dahshatli,ужасный,"Very bad, unpleasant, or of low quality.",ˈɔː.fʊl,19468,describing,The weather was awful yesterday so we decided to stay at home.,Kecha ob-havo juda yomon bo'lgani uchun uyda qolishga qaror qildik.,terrible dreadful,great
nightmare,noun,B1,tushda ko'rilgan dahshatli tush,кошмар,A very frightening dream or a very unpleasant and difficult situation.,ˈnaɪt.mɛə,19470,feelings,Traveling without my passport in a foreign country was a total nightmare.,Chet elda pasportimsiz sayohat qilish haqiqiy bir dahshatli tushga aylandi.,terror horror,
airplane,noun,A1,samolyot,самолет,A vehicle with wings and engines that flies in the air.,ˈɛəˌpleɪ̯n,19472,travel,We are going to travel to London by airplane next summer.,Kelasi yozda Londonga samolyot bilan bormoqchimiz.,plane aircraft,
asbestos,noun,C1,asbest,асбест,"A soft mineral that does not burn, formerly used in building materials for fire protection.",æsˈbɛs.tɒs,19474,home,Old houses sometimes contain dangerous asbestos in the ceiling or wall insulation.,Eski uylarning shifti yoki devorlarida ba'zan xavfli asbest bo'lishi mumkin.,,
pod,noun,B2,kapsula g'ilof,капсула,"A small, self-contained container or enclosure designed to hold or protect something inside.",ˈpɒd,19476,places,The astronaut entered the escape pod when the alarm sounded in space.,Koinotda signal chalinganda astronavt qutqaruv kapsulasiga kirdi.,capsule container,
savage,adjective,C1,yovvoyi vahshiy,дикий,"Living in a natural state; wild, cruel, or lacking civilization.",ˈsævɪd͡ʒ,19478,nature,They survived in the savage wilderness for many weeks without any help.,"Ular yordamsiz, yovvoyi tabiat qo'ynida bir necha hafta omon qolishdi.",wild feral,civilized
advancement,noun,B2,rivojlanish taraqqiyot,прогресс,"The process of moving forward or improving in rank, position, or knowledge.",ædˈvɑːns.mənt,19480,ielts,Scientific advancement has made our daily lives much easier and more comfortable.,Ilmiy taraqqiyot kundalik hayotimizni ancha oson va qulay qildi.,progression improvement,
harassment,noun,B2,bezovta qilish tazyiq,домогательство,"Behavior that annoys, upsets, or intimidates someone in a persistent way.",həˈɹæs.mənt,19482,ielts,The office has a strict policy against any form of sexual harassment.,Ofisda jinsiy tazyiqning har qanday ko'rinishiga qarshi qat'iy qoidalar mavjud.,intimidation bullying,
willow,noun,B2,tol,ива,A tree with long thin branches that often grows near water.,ˈwɪl.əʊ,19484,nature,A large willow tree hung gracefully over the surface of the river.,Katta tol daraxti daryo yuzasiga egilib turardi.,,
bolt,noun,B1,bolt,болт,A metal pin used with a nut to hold two pieces of material together.,bɒlt,19486,home,Make sure you tighten every bolt before you start using the machine.,Mashinani ishlatishdan oldin har bir boltni mahkamlaganingizga ishonch hosil qiling.,fastener pin,
wagon,noun,B1,arava,повозка,"A vehicle with four wheels, usually pulled by horses or used for carrying goods.",ˈwæɡən,19488,travel,The farmer loaded the fresh harvest onto his wooden wagon for transport.,Dehqon yangi hosilni tashish uchun yog'och aravaga yukladi.,cart carriage,
barbie,noun,B2,barbekyu kabob,барбекю,An outdoor event where food is cooked over an open fire or grill.,bɑː(ɹ)bi,19490,food-drink,We are planning to have a backyard barbie with all our friends.,Do'stlarimiz bilan hovlida barbekyu uyushtirmoqchimiz.,barbecue cookout,
knock,verb,A2,taqillatmoq urmoq,стучать,To hit a surface with your knuckles to attract attention.,nɒk,19492,actions,Please knock on the door before you come into the room.,Iltimos xonaga kirishdan oldin eshikni taqillating.,rap tap,
urge,verb,B2,undaymoq ko'ndirmoq,побуждать,To strongly advise or try to persuade someone to do something.,ɜːd͡ʒ,19494,ielts,My teacher urged me to apply for the university scholarship program.,O'qituvchim meni universitet stipendiyasi dasturiga topshirishga undadi.,encourage press,
thorough,adjective,B2,puxta mukammal,тщательный,Done very carefully so that nothing is missed or forgotten.,ˈθʌɹə,19496,describing,The detective did a thorough investigation of the crime scene yesterday.,Detektiv kecha jinoyat joyini puxta tekshirib chiqdi.,careful detailed,careless
replication,noun,C1,nusxalash ko'chirma,копирование,The act of making an exact copy of something.,ɹɛplɪˈkeɪʃən,19498,ielts,Successful replication of the experiment requires very precise laboratory equipment.,Tajribani aniq nusxalash uchun juda mukammal laboratoriya jihozlari kerak.,copy reproduction,
inexpensive,adjective,A2,arzon hamyonbop,недорогой,Not costing very much money; low in price.,ˌɪnɪkˈspɛnsɪv,19500,describing,We found an inexpensive hotel near the city center for our holiday.,Dam olishimiz uchun shahar markazidan arzon mehmonxona topdik.,affordable cheap,expensive
optimum,adjective,C1,eng maqbuli eng yaxshisi,оптимальный,The best possible or most favorable condition for something to happen.,ˈɑptɪməm,19502,ielts,The summer provides optimum conditions for growing many types of vegetables.,Yoz fasli ko'plab turdagi sabzavotlarni yetishtirish uchun eng maqbul sharoitlarni yaratadi.,ideal best,
neon,adjective,B2,yaltiroq jilo beruvchi,неоновый,"Very bright and glowing in color, like the lights used in signs.",ˈni.ɒn,19504,describing,She wore a bright neon jacket while cycling to stay safe at night.,U kechasi xavfsiz bo'lishi uchun velosiped haydaganda yaltiroq kurtka kiyib oldi.,bright fluorescent,
quilt,noun,B1,ko'rpa,стёганое одеяло,"A thick, warm bed cover made of two pieces of fabric with soft material inside.",ˈkwɪlt,19506,home,My grandmother is going to sew a warm quilt for my bed.,Buvim mening yotog'im uchun issiq ko'rpa tikib bermoqchi.,,
creature,noun,B1,maxluq jonivor,существо,"Any living thing that can move, such as an animal or a human.",ˈkɹiː.tʃə,19508,animals,The forest is full of many different insects and wild creatures.,O'rmon turli xil hasharotlar va yovvoyi jonivorlarga to'la.,animal being,
lone,adjective,B2,yolg'iz yakka,одинокий,"Being the only one of something, or without any other people nearby.",ləʊn,19510,describing,A lone traveler walked slowly along the empty road in the dark.,Yolg'iz sayohatchi qorong'uda bo'sh yo'l bo'ylab sekin yurib bordi.,solitary single,
refresh,verb,B1,yangilamoq tetiklashtirmoq,обновлять освежать,To make a computer page show the latest information or to feel more energetic again.,ɹiˈfɹɛʃ,19512,actions,You need to refresh the page to see the latest news updates.,So'nggi yangiliklarni ko'rish uchun sahifani yangilashingiz kerak.,update renew,tire
aluminium,noun,B2,alyuminiy,алюминий,"A light silver-coloured metal that is used for making cans, pots, and airplane parts.",ˌæl.(j)ʊˈmɪn.i.əm,19514,describing,Many drink cans are made from aluminium because it is very lightweight.,"Ko'plab ichimlik idishlari alyuminiydan yasaladi, chunki u juda yengil.",,
snowboard,noun,B1,snoubord,сноуборд,A wide board that you stand on to slide down mountains covered with snow.,ˈsnəʊˌbɔːd,19516,travel,He bought a new snowboard to use during his winter holiday trip.,U qishki ta'til paytida foydalanish uchun yangi snoubord sotib oldi.,,
webcast,noun,B2,veb-translyatsiya internet-ko'rsatuv,веб-трансляция,A live video or audio event that is sent to people over the internet.,ˈwɛb.kɑːst,19518,work,The company held a live webcast to explain their plans for next year.,Kompaniya kelgusi yil uchun rejalarini tushuntirish uchun jonli efir tashkil qildi.,broadcast stream,
evanescence,noun,C2,g'oyib bo'lish yo'qolib ketish,исчезновение,The state of disappearing or fading away slowly until something is no longer visible.,ˌɛv.əˈnɛs.əns,19520,ielts,The poet wrote about the evanescence of youth and beauty over time.,Shoir vaqt o'tishi bilan yoshlik va go'zallikning g'oyib bo'lishi haqida yozgan.,disappearance fading,permanence
firmware,noun,C1,dasturiy ta'minot qurilma dasturi,прошивка,Permanent software programmed into a device to control its basic hardware functions.,ˈfɜːmweə,19522,ielts,You should update the firmware to fix bugs in your digital camera.,Raqamli kamerangizdagi xatolarni tuzatish uchun uning dasturiy ta'minotini yangilashingiz kerak.,software,
shepherd,noun,B1,cho'pon,пастух,A person whose job is to take care of a group of sheep.,ˈʃɛpəd,19524,animals,The shepherd watched over his flock as they grazed in the field.,Cho'pon dalada o'tlab yurgan podasini kuzatib turdi.,pastor,
cradle,noun,B2,beshik,колыбель,A small bed for a baby that can be rocked back and forth.,ˈkɹeɪdəl,19526,home,The mother gently rocked the cradle to help her baby fall asleep.,Ona chaqalog'ini uxlashiga yordam berish uchun beshikni sekin tebratdi.,cot,
chancellor,noun,C1,kansler,канцлер,A high-ranking government official or the head of government in some countries.,ˈtʃɑːnsələ,19528,ielts,The chancellor gave a speech about the country's new financial policies.,Kansler mamlakatning yangi moliyaviy siyosati haqida nutq so'zladi.,,
lime,noun,B2,ohak,известь,A white powder used in building to make cement or mortar.,laɪm,19530,home,The bricklayer mixed the lime and water to create a strong mortar.,G'isht teruvchi mustahkam qorishma hosil qilish uchun ohak va suvni aralashtirdi.,,
kirk,noun,C2,cherkov,церковь,A building where Christians go to worship and pray.,kɜːk,19532,places,The ancient kirk stands peacefully at the edge of the small village.,Qadimiy cherkov kichik qishloq chekkasida tinchgina qad rostlab turibdi.,church,
legendary,adjective,B2,afsonaviy,легендарный,Very famous and spoken about by many people over a long time.,ˈlɛd͡ʒ.ənˌdɛɹ.i,19534,ielts,The player is a legendary figure in the history of this sport.,Bu o'yinchi mazkur sport turi tarixidagi afsonaviy shaxs hisoblanadi.,famous well-known,
bool,noun,C1,mantiqiy o'zgaruvchi,логическая переменная,A value in computer programming that is either true or false.,buːl,19536,work,The function returns a bool to indicate if the process was successful.,Funksiya jarayon muvaffaqiyatli yakunlanganini bildiruvchi mantiqiy qiymat qaytaradi.,,
sympathy,noun,B2,hamdardlik,симпатия,The feeling of being sorry for someone who is in pain or sadness.,ˈsɪm.pəθ.i,19538,feelings,I expressed my deepest sympathy for their loss during the difficult time.,Men bu og'ir damlarda ularning yo'qotishi uchun chuqur hamdardlik bildirdim.,compassion pity,
choir,noun,B1,xor xonandalar guruhi,хор,A group of people who sing together in a church or at performances.,kwaɪə(ɹ),19540,actions,The school choir performed beautifully at the annual winter concert.,Maktab xori yillik qishki konsertda juda chiroyli chiqish qildi.,,
beautifully,adverb,A2,chiroyli tarzda go'zal qilib,красиво,In a way that is very pleasant to look at or hear.,ˈbjuːtɪf(ə)li,19542,describing,The garden was beautifully decorated with many colorful flowers and bright lights.,Bog' juda chiroyli gullar va yorqin chiroqlar bilan bezatilgan edi.,nicely wonderfully,uglily
blond,adjective,A2,sariqsoch och rangli,светловолосый,Having hair that is light yellow or golden in color.,blɒnd,19544,describing,She has long blond hair that shines brightly in the summer sun.,Uning yozgi quyosh nuri ostida yaltiraydigan uzun sariq sochlari bor.,fair,dark
antibodies,noun,C1,antitanachalar,антитела,Proteins in the blood that fight against diseases and harmful substances.,ˈæntiˌbɒdiz,19546,body-health,The vaccine helps the body to produce antibodies against the virus.,Vaksina organizmga virusga qarshi antitanachalar ishlab chiqarishga yordam beradi.,,
polymer,noun,C1,polimer,полимер,A substance made of long chains of repeating chemical units used in plastics.,ˈpɒl.ɪ.mə,19548,ielts,Plastic is a synthetic polymer that is used for many household items.,Plastmassa ko'plab uy-ro'zg'or buyumlari uchun ishlatiladigan sintetik polimerdir.,,
wit,noun,B2,zakovat donolik,остроумие,The ability to use words in a clever and funny way.,wɪt,19550,ielts,He was known for his sharp wit during political debates.,U siyosiy bahslardagi o'tkir zakovati bilan tanilgan edi.,humor intelligence,
poultry,noun,B1,parranda,домашняя птица,Birds such as chickens and ducks that are kept for meat or eggs.,ˈpɒltɹi,19552,food-drink,The farm specializes in producing poultry for local supermarkets.,Fermer xo'jaligi mahalliy supermarketlar uchun parranda go'shti yetishtirishga ixtisoslashgan.,fowl,
virtue,noun,C1,ezgulik fazilat,добродетель,Good moral behavior or a specific positive character trait.,ˈvɜːt͡ʃuː,19554,ielts,Patience is considered a great virtue in many cultures.,Sabr ko'plab madaniyatlarda buyuk fazilat hisoblanadi.,goodness merit,vice
burst,verb,B1,yorilish yorib ketish,лопаться,To break open suddenly because of pressure inside.,bɝst,19556,actions,The balloon will burst if you touch it with a needle.,"Agar sharni igna bilan tegitsangiz, u yorilib ketadi.",explode pop,
bouquet,noun,B1,guldasta,букет,A bunch of flowers that are arranged nicely together.,buːˈkeɪ,19558,describing,She received a beautiful bouquet of roses on her birthday.,U tug'ilgan kunida chiroyli atirgul guldastasini oldi.,bunch,
