headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
joey,noun,B2,kanguru bolasi,детёныш кенгуру,"The young baby of a marsupial animal, especially a kangaroo.",ˈd͡ʒoʊ.i,20260,animals,The little joey jumped back into its mother's pouch for safety.,Kichkina kanguru bolasi xavfsizlik uchun onasining xaltasiga sakrab kirdi.,,
trapped,adjective,B1,qamalib qolgan tuzoqqa tushgan,пойманный,Unable to escape from a place or a difficult situation.,træpt,20262,describing,The miners were trapped underground after the tunnel collapse occurred yesterday.,Konchilar tunnel qulab tushganidan keyin yer ostida qamalib qolishdi.,snared caught,free
rude,adjective,A2,qo'pol odobsiz,грубый,Speaking or acting in a way that is not polite to others.,ɹuːd,20264,describing,It is rude to talk while someone else is speaking to you.,Birov sizga gapirayotganda gapini bo'lish — odobsizlik.,impolite discourteous,polite
clue,noun,B1,ishora darak,подсказка,A sign or piece of information that helps you solve a problem.,kluː,20266,ielts,The detective found a vital clue at the scene of the crime.,Detektiv jinoyat joyidan muhim ishora topdi.,hint lead,
amen,interjection,B2,omin,аминь,A word said at the end of a prayer to show agreement.,(ˌ)ɑːˈmɛn,20268,actions,Everyone in the church bowed their heads and said amen together.,Cherkvadagi hamma boshini egib birgalikda omin dedi.,,
lily,noun,B1,nilufar,лилия,A type of beautiful flower that grows from a bulb.,ˈlɪli,20270,nature,She placed a white lily in a vase on the table.,U stol ustidagi vazaga oq nilufar guli qo'ydi.,,
elevator,noun,A2,lift,лифт,A machine that moves people or goods up and down inside a building.,ˈɛləˌveɪtə,20272,home,We took the elevator to the tenth floor of the building.,Binoning o'ninchi qavatiga liftda chiqdik.,lift,
highness,noun,B2,oliy hazratlari,высочество,A special title used when talking to or about a prince or princess.,ˈhaɪnəs,20274,people-family,The people bowed when his highness entered the grand room.,Oliy hazratlari katta xonaga kirganda odamlar ta'zim qilishdi.,,
sometime,adverb,B1,qachondir,когда-нибудь,At a time in the future or past that is not exactly known.,ˈsʌmˌtaɪm,20276,time,I hope we can visit that beautiful city sometime next year.,"Umid qilamanki, kelasi yili qachondir o'sha go'zal shaharga boramiz.",,
gasping,adjective,B2,chanqagan,задыхающийся,Feeling very strong thirst and wanting a drink immediately.,ˈɡɑːspɪŋ,20278,body-health,I was gasping for a cold drink after running the race.,"Poygadan keyin chanqoqdan o'layozib, sovuq ichimlik ichgim keldi.",thirsty,
curse,noun,B2,la'nat qarg'ish,проклятие,A powerful wish or spell that is intended to cause harm to someone.,kɜːs,20280,ielts,The old legend says the hidden treasure carries a terrible family curse.,"Eski rivoyatlarga ko'ra, bu yashirin xazina yomon bir qarg'ishga ega.",hex jinx,blessing
gunshot,noun,B2,o'q ovozi o'q uzish,выстрел,The sound or act of firing a bullet from a gun.,ˈɡʌn.ʃɒt,20282,actions,We all jumped in fear when we heard a sudden loud gunshot.,"To'satdan quloqqa chalingan o'q ovozini eshitib, hammamiz seskanib ketdik.",shot blast,
hug,verb,A1,quchoqlash,обнимать,To hold someone tightly in your arms to show love or affection.,hʌɡ,20284,actions,She ran to the door to give her father a big hug.,U otasini quchoqlash uchun eshik tomon yugurib ketdi.,embrace cuddle,
loser,noun,B1,yutqazgan odam omadsiz,неудачник,A person who is not successful in life or at a specific task.,luːzə(ɹ),20286,people-family,"He never gives up easily, even though he feels like a loser.","O'zini omadsiz deb hisoblasa ham, u hech qachon taslim bo'lmaydi.",failure underdog,winner
sobbing,adjective,B2,yig'layotgan xo'rsinayotgan,всхлипывающий,"Crying noisily while taking short, sudden breaths.",ˈsɒbɪŋ,20288,feelings,The sobbing child finally calmed down after her mother arrived home.,"Onasi uyga kelgach, yig'layotgan bola nihoyat tinchlandi.",crying weeping,
bravo,interjection,B1,barakalla ofarin,браво,A word used to show approval or praise for a great performance.,ˈbɹɑvoʊ,20290,feelings,"Bravo, you have done a brilliant job on this difficult project!","Ofarin, sen bu qiyin ishni juda yaxshi uddalading!",bravissimo bully,
rape,verb,C1,nomusiga tegmoq zo'rlamoq,насиловать,To force a person to have sex against their will.,ˈɹeɪ̯p,20292,ielts,The law takes strict measures against those who commit such crimes.,Qonun bunday jinoyatlarni sodir etganlarga nisbatan qat'iy choralar ko'radi.,violate ravish,
growling,adjective,B2,g'iringlayotgan vaximali,рычащий,"Making a low, rough sound in the throat, usually indicating anger or hunger.",ˈɡraʊlɪŋ,20294,animals,"The growling dog stood in front of the house, blocking our path.","G'iringlayotgan it uy oldida turib, yo'limizni to'sib qo'ydi.",grumbling snarling,
exhales,verb,B2,nafas chiqarmoq,выдыхает,To breathe air out from your lungs.,eksˈheɪlz,20296,body-health,He slowly exhales as he finishes his yoga exercise to relax.,"U tinchlanish uchun yoga mashqini tugatib, sekin nafas chiqaradi.",breathes out,inhales
beloved,adjective,B2,sevimli ardoqli,любимый,Loved very much by someone.,bɪˈlʌvd,20298,feelings,She returned to her beloved hometown after living abroad for many years.,U ko'p yillar chet elda yashaganidan so'ng o'zining sevimli shahriga qaytdi.,dear cherished,hated
mummy,noun,A1,ona oyijon,мама,A word used by young children to refer to their mother.,ˈmʌm.i,20300,people-family,I told my mummy that I wanted a new toy today.,Bugun o‘yinchoq xohlayotganimni oyijonimga aytdim.,mom mother,
fellas,noun,B1,yigitlar do‘stlar,ребята,An informal way to refer to a group of men or friends.,ˈfel.əz,20302,people-family,The fellas are going to play football in the park tonight.,Yigitlar bugun kechqurun parkda futbol o‘ynamoqchi.,guys boys,
whispering,verb,B1,pichirlash shivirlash,шептать,Speaking very quietly using your breath rather than your throat.,ˈ(h)wɪspəɹɪŋ,20304,actions,She was whispering secrets to her best friend in the corner.,U burchakda dugonasiga sirli gaplarni pichirlab aytayotgan edi.,muttering murmuring,
barking,noun,A2,vovullash hurish,лай,"The loud, harsh sound made by a dog.",ˈbɑɹkɪŋ,20308,animals,The loud barking of the dog woke me up quite early.,Itning qattiq hurishi meni erta uyg‘otib yubordi.,baying yelping,
maid,noun,B1,uy bekasi farrosh,горничная,A person employed to perform cleaning and household chores in a home.,meɪd,20310,work,The maid comes to clean our hotel room every morning.,Farrosh har kuni ertalab mehmonxona xonamizni tozalashga keladi.,servant cleaner,
embarrassing,adjective,B1,noqulay uyaltiruvchi,смущающий,Causing a feeling of uncomfortable shame or making you feel silly in public.,ɪmˈbæɹ.ə.sɪŋ,20312,feelings,It was very embarrassing when I forgot my friend's name in class.,Darsda do'stimning ismini esdan chiqarib qo'yganim juda noqulay holat bo'ldi.,awkward humiliating,
demon,noun,C1,yovuz ruh jin,демон,An evil spirit or creature from mythology or religion that is thought to be dangerous.,ˈdiː.mən,20314,ielts,In the old story the hero fights a powerful demon in the cave.,Qadimgi ertakda qahramon g'orda kuchli jin bilan jang qiladi.,devil monster,angel
coincidence,noun,B2,tasodif,совпадение,"When two or more events happen at the same time by chance, not on purpose.",kəʊˈɪnsɪdəns,20316,ielts,It is a strange coincidence that we are staying at the same hotel.,Bizning bir xil mehmonxonada turishimiz g'alati tasodif.,accident chance,
terrific,adjective,B1,juda ajoyib,потрясающий,Extremely good or impressive.,təˈɹɪfɪk,20318,describing,She did a terrific job on her final project for the school.,U maktabdagi yakuniy loyihasi uchun juda ajoyib ish qildi.,excellent amazing,awful
quietly,adverb,A2,tinchgina sekin,тихо,Doing something without making much noise.,ˈkwaɪ.ɪt.li,20320,actions,The cat walked quietly across the floor so it would not wake me.,Mushuk meni uyg'otmaslik uchun pol bo'ylab tinchgina yurib o'tdi.,silently softly,loudly
whistle,noun,A2,hushtak,свисток,A small object that makes a high-pitched sound when you blow air through it.,ˈwɪs(ə)l,20322,actions,The referee blew his whistle to stop the football match.,Hakam futbol o'yinini to'xtatish uchun hushtagini chaldi.,pipe,
subtitles,noun,A2,titrlar subtitrlar,субтитры,Words shown at the bottom of a screen to translate what characters are saying.,ˈsʌbtaɪtlz,20324,home,I always watch foreign movies with English subtitles to improve my language.,Til o‘rganish uchun xorijiy filmlarni doim inglizcha subtitrlar bilan tomosha qilaman.,,
cruel,adjective,B1,shafqatsiz zolim,жестокий,Willing to cause pain or suffering to other people or animals.,ˈkɹuːəl,20326,describing,It is cruel to keep a bird in a very small cage.,Qushni juda kichkina katakda saqlash shafqatsizlikdir.,inhuman sadistic,merciful
bury,verb,A2,ko‘mmoq dafn etmoq,закапывать,To put a dead body into the ground.,ˈbɛɹi,20328,actions,The dog ran into the garden to bury his favorite old bone.,It o‘zining sevimli suyaklarini ko‘mish uchun bog‘ga yugurib ketdi.,inter hide,unearth
pathetic,adjective,B2,achinarli ayanchli,жалостный,Something so weak or bad that it makes people feel pity or contempt.,pəˈθɛtɪk,20330,ielts,His performance was pathetic; he did not even try to finish it.,Uning ishi juda achinarli edi; u buni tugatishga harakat ham qilmadi.,pitiful wretched,
guts,noun,B2,jasorat botir,смелость,The quality of being brave and determined in a difficult or scary situation.,ɡʌts,20334,ielts,It must have taken some real guts to speak in front of everyone.,Hamma oldida gapirish uchun haqiqiy jasorat kerak bo'lgan bo'lsa kerak.,courage bravery,cowardice
fella,noun,B2,yigit odam,парень,An informal way to refer to a man or a boy.,fɛ.lə,20336,people-family,He is a nice fella who always helps his neighbors when needed.,U qo'shnilariga har doim yordam beradigan yaxshi yigit.,guy fellow,
couch,noun,A2,divan,диван,A long piece of furniture for several people to sit on comfortably.,ˈkaʊ̯t͡ʃ,20338,home,We sat on the couch and watched a movie for two hours.,Biz divanda o'tirib ikki soat davomida kino ko'rdik.,sofa,
cheer,noun,B1,olqish hayqiriq,одобрительный возглас,"A loud shout of joy, approval, or support for someone or something.",t͡ʃɪə̯,20340,actions,A loud cheer rose from the crowd when their team scored again.,Jamoasi yana gol urganida olomondan baland hayqiriq eshitildi.,applause acclaim,boo
shy,adjective,A2,uyatchan tortinchoq,застенчивый,Feeling nervous or uncomfortable when meeting or talking to other people.,ʃaɪ,20342,describing,She was very shy as a child but became more confident later.,"U bolaligida juda uyatchan edi, lekin keyinchalik o'ziga ishongan bo'lib qoldi.",timid reserved,bold
closet,noun,A2,kiyim javoni,шкаф,A small room or cupboard used for storing clothes or household supplies.,ˈklɒzɪt,20344,home,I hung my coat in the closet near the front door.,Men paltomni kirish eshigi yonidagi kiyim javoniga osib qo'ydim.,cupboard wardrobe,
coward,noun,B1,qo'rqoq,трус,A person who is not brave and avoids doing things that are dangerous or difficult.,ˈkaʊəd,20346,describing,Only a coward would run away instead of facing the problem directly.,Muammoni yuzma-yuz hal qilish o'rniga qochib ketadigan odam faqat qo'rqoqdir.,wimp,hero
siren,noun,B2,sirena,сирена,"A piece of equipment that makes a loud, high-pitched warning sound.",ˈsaɪəɹən,20348,travel,We heard the loud siren of an ambulance rushing to the hospital.,Biz shifoxonaga shoshilayotgan tez yordam mashinasining baland sirena ovozini eshitdik.,alarm,
confess,verb,B2,tan olmoq iqror bo'lmoq,признаться,To say that you have done something wrong or illegal.,kənˈfɛs,20350,ielts,He had to confess to breaking the window during the ball game.,U to'p o'yini paytida derazani sindirganini tan olishiga to'g'ri keldi.,admit acknowledge,deny
suspicious,adjective,B2,shubhali gumonli,подозрительный,Feeling that someone is behaving in a dishonest or wrong way.,səˈspɪʃ.əs,20352,describing,The police were suspicious of his story about where he was.,Politsiya uning qayerda bo'lgani haqidagi hikoyasiga shubha bilan qaradi.,questionable doubtful,unsuspecting
frightened,adjective,A2,qo'rqqan cho'chigan,испуганный,Feeling fear or worry about something dangerous.,ˈfɹaɪtn̩d,20354,feelings,The little child was very frightened by the loud thunder last night.,Kecha tunda kichkina bola kuchli momaqaldiroqdan juda qo'rqib ketdi.,scared afraid,brave
miserable,adjective,B1,baxtsiz mahzun,несчастный,Very unhappy and uncomfortable.,ˈmɪz(ə)ɹəbəl,20356,feelings,I felt miserable because I was sick and stayed home all day.,Kasal bo'lib butun kun uyda qolganim uchun o'zimni baxtsiz his qildim.,unhappy sad,happy
terribly,adverb,B1,juda dahshatli,ужасно,Very much or to a great degree.,ˈtɛɹ.ɪ.bli,20358,describing,I am terribly sorry for being so late to our important meeting.,Muhim yig'ilishimizga bunchalik kechikkanim uchun judayam uzr so'rayman.,extremely badly,
kidnapped,verb,B2,o'g'irlab ketilgan,похищенный,"To take someone away by force, usually to ask for money.",ˈkɪdnæpt,20362,ielts,The famous business leader was kidnapped on his way to work.,Mashhur biznes rahbari ishga ketayotganda o'g'irlab ketildi.,abducted,
shout,verb,A2,baqirmoq qichqirmoq,кричать,To speak or call out in a very loud voice.,ʃaʊt,20364,actions,Please do not shout at me because I can hear you.,"Iltimos, menga baqirma, chunki seni eshitib turibman.",yell scream,whisper
favour,noun,B1,yaxshilik iltifot,одолжение,An act of kindness that you do for someone to help them.,ˈfeɪ.və,20366,ielts,Could you do me a small favour and open the window?,Menga kichik bir yaxshilik qilib derazani ochib yuborolasizmi?,kindness assistance,
bud,noun,B2,g'uncha kurtak,бутон,A small part of a plant that develops into a flower or leaf.,bʌd,20368,nature,The cherry tree is covered in pink buds ready to open.,Olcha daraxti ochilishga tayyor pushti g'unchalar bilan qoplangan.,shoot sprout,
aboard,preposition,B1,ichida bortida,на борту,"On or inside a ship, plane, or other vehicle.",əˈbɔːd,20370,travel,Welcome aboard the flight from London to Tashkent this morning.,Bugun ertalab Londondan Toshkentga uchadigan reysimizga xush kelibsiz.,onboard,
sweat,noun,B1,ter,пот,The salty liquid that comes through your skin when you are hot.,swɛt,20372,body-health,He wiped the sweat from his forehead after the long run.,U uzoq yugurishdan keyin peshonasidagi terni artib tashladi.,perspiration,
bust,verb,B2,buzmoq sindirmoq,сломать,To break something by hitting it or using too much force.,bʌst,20374,actions,I busted my laptop screen while I was cleaning my desk yesterday.,Kecha stolimni tozalayotganda noutbukimning ekranini sindirib qo‘ydim.,break destroy,fix
surrender,verb,B2,taslim bo‘lmoq yon bermoq,сдаваться,To stop fighting or resisting and admit that you have been defeated.,səˈɹɛndə(ɹ),20376,ielts,The soldiers had no choice but to surrender to the enemy troops.,Askarlarning dushmanga taslim bo‘lishdan boshqa chorasi qolmagandi.,submit yield,resist
crush,verb,B1,ezmoq bosib maydalamoq,раздавливать,To press something so hard that it is damaged or loses its shape.,kɹʌʃ,20378,actions,You need to crush the garlic cloves before adding them to food.,Sarimsoqni taomga qo‘shishdan oldin uni ezib maydalashingiz kerak.,squeeze press,
comrade,noun,C1,safdosh o‘rtoq,товарищ,"A friend, especially someone you work or fight with in a group.",ˈkɒmɹeɪd,20382,people-family,The soldiers shared their food and supplies with every fellow comrade.,Askarlar oziq-ovqat va anjomlarini barcha safdoshlari bilan bo‘lishishdi.,ally companion,
insist,verb,B2,turib olmoq qat'iy talab qilmoq,настаивать,To demand that something happen or be done and refuse to change your mind.,ɪnˈsɪst,20384,ielts,He insisted that we stay for dinner despite our busy schedule today.,Ishlarimiz ko'pligiga qaramay u bizni kechki ovqatga qolishimizga turib oldi.,demand persist,
selfish,adjective,B1,xudbin manfaatparast,эгоистичный,Thinking only about yourself and not caring about the needs of other people.,ˈsɛlf.ɪʃ,20386,describing,It is selfish of him to take the last piece of cake.,Tortning oxirgi bo'lagini olishi uning xudbinligidan dalolat.,egoistic self-centered,altruistic
skull,noun,B2,kalla suyagi,череп,The bone structure that forms the head and protects the brain.,ˈskʌl,20388,body-health,He suffered a fracture to his skull after the bad fall.,Qattiq yiqilganidan keyin uning kalla suyagi yorildi.,,
betrayed,verb,B2,sotqinlik qilgan xiyonat qilgan,предавший,To break a promise or be disloyal to someone who trusted you.,bɪˈtɹeɪd,20390,feelings,She felt betrayed when her best friend told everyone her secret.,Eng yaqin do'sti sirini hammaga aytib qo'yganida u o'zini xiyonat qilingandek his qildi.,deceived cheated,
servant,noun,B2,xizmatkor,слуга,A person hired to perform household duties or help another person with their work.,ˈsɜːvənt,20392,work,The household employed a servant to keep the large property clean daily.,Katta xonadonni toza saqlash uchun ular xizmatkor yollashgan.,domestic,
practically,adverb,B2,deyarli amalda,практически,Almost completely or in a way that is true even if not officially stated.,ˈpɹæktɪk(ə)li,20394,ielts,The project is practically finished and ready for the final inspection now.,Loyiha deyarli tugagan va hozir yakuniy tekshiruvga tayyor.,nearly virtually,
wipe,verb,A2,artmoq surtmoq,вытирать,To clean or dry something by moving a cloth or your hand across it.,waɪp,20396,actions,Please wipe the kitchen table after you finish eating your lunch today.,Tushlik qilib bo'lganingdan keyin oshxona stolini artib qo'y.,clean rub,
beaten,adjective,B1,yengilgan mag'lub,побежденный,Having been defeated in a contest or having lost a fight or game.,ˈbiː.tən,20398,describing,The beaten team walked off the field with their heads held low.,Yengilgan jamoa boshlarini quyi solib maydonni tark etdi.,overcome worsted,
heck,interjection,B1,jin ursin ishqilib,черт возьми,A mild expression used to show annoyance or surprise instead of saying a swear word.,hɛk,20400,feelings,"Heck, I forgot to bring my keys when I left the house.","Jin ursin, uydan chiqayotib kalitlarimni olishni unutibman.",,
realise,verb,B2,anglamoq tushunib yetmoq,понимать,To suddenly understand or become aware of a fact or situation.,ˈrɪəlaɪz,20402,ielts,I did not realise how important this meeting was for the company.,Bu uchrashuv kompaniya uchun qanchalik muhimligini tushunib yetmagan ekanman.,understand recognize,
footsteps,noun,B1,qadam tovushi,шаги,The sound made by someone walking on the ground.,ˈfʊtstɛps,20404,actions,I heard heavy footsteps coming towards my room in the middle night.,Tunda xonam tomonga yaqinlashayotgan og‘ir qadam tovushlarini eshitdim.,footfalls,
goodnight,interjection,A1,hayrli tun,спокойной ночи,A polite phrase used when saying goodbye in the evening or before going to sleep.,ˌɡʊdˈnaɪt,20406,basics,"It is getting very late now, so I will say goodnight to you.","Vaqt juda kech bo‘lib qoldi, shuning uchun sizga xayrli tun tilayman.",,goodmorning
lad,noun,B2,yigit bola,парень,A friendly way to refer to a boy or a young man.,læd,20408,people-family,"Come here, lad, and help me move these heavy boxes to the truck.","Beri kel, yigit, yuk mashinasiga mana bu og‘ir qutilarni ko‘tarishga yordamlashib yubor.",boy fellow,
wore,verb,A2,kiygandi kiygan edi,носил,"Past simple tense of wear, meaning to have clothes on your body.",wɔː,20410,clothes,He wore a blue suit during his important meeting with the director.,U direktor bilan muhim uchrashuvda ko‘k rangli kostyum kiygandi.,,
begging,verb,B2,tilanchilik qilish yalinish,просить,To ask someone for something in a very desperate or sincere way.,ˈbɛɡɪŋ,20412,actions,She is begging him to stay for one more day of the holiday.,U yigitdan ta’tilning yana bir kuniga qolishini o‘tinib so‘ramoqda.,pleading imploring,
confession,noun,B2,tan olish iqror,признание,A statement where someone admits that they have done something wrong or illegal.,kənˈfɛʃən,20414,ielts,"Without the real murderer's confession, an innocent person could be jailed.",Haqiqiy qotil aybiga iqror bo'lmaguncha aybsiz odam qamalib qolishi mumkin edi.,admission,denial
frankly,adverb,B2,ochig'ini aytganda rostini aytsam,честно говоря,Used when saying what you really think about a situation in an honest way.,ˈfɹæŋkli,20416,ielts,"Most of what they said was, frankly, a pack of lies.","Ularning aytganlari, rostini aytsam, shunchaki yolg'on gaplar edi.",candidly honestly,
underneath,preposition,B1,tagida ostida,под,Directly below or covered by something else.,ˌʌndəˈniːθ,20418,places,I found the old key hidden underneath the rug in the hall.,Eski kalitni kor ostidan topib oldim.,below beneath,above
reckon,verb,B2,o'ylamoq hisoblamoq,считать,"To believe, think, or have an opinion about something.",ˈɹɛkən,20420,ielts,I reckon we should start the meeting without waiting for him.,"Menimcha, uni kutmasdan yig'ilishni boshlayverishimiz kerak.",think suppose,
incredibly,adverb,B2,nihoyatda juda,невероятно,To a very great degree or intensity.,ɪŋˈkɹɛdɪbli,20422,describing,It was an incredibly busy day at the office yesterday.,Kecha idorada nihoyatda gavjum kun bo'ldi.,extremely very,
chill,noun,B1,sovuqlik sarmo,холод,A feeling of coldness that causes your body to shake slightly.,tʃɪl,20424,body-health,Close the window because I can feel a chill in the room.,"Derazani yopib qo'y, xonada sovuq sezilyapti.",coldness shiver,warmth
spit,verb,B2,tupurmoq,плевать,To force liquid out from your mouth.,spɪt,20426,actions,It is considered very rude to spit on the street.,Ko'chada tupurish juda odobsizlik hisoblanadi.,expectorate,
doorbell,noun,A1,eshik qo'ng'irog'i,дверной звонок,A button outside a house that makes a sound when pressed.,ˈdɔː.bɛl,20428,home,"Someone is pressing the doorbell, could you go and check?","Kimdir eshik qo'ng'irog'ini chalyapti, borib qarangchi?",,
worries,noun,A2,tashvishlar xavotirlar,беспокойства,Things that make you feel anxious or unhappy about your life or future.,ˈwʌɹ.iz,20430,feelings,You need to leave all your daily worries behind while on vacation.,Ta'tilda bo'lganingizda kundalik barcha tashvishlarni unutishingiz kerak.,anxieties concerns,
nephew,noun,A1,jiyan (aka-uka yoki opa-singilning o'g'li),племянник,The son of your brother or your sister.,ˈnɛf.ju,20432,people-family,My nephew is coming to visit us for the summer holidays.,Jiyanim yozgi ta'tilda biznikiga mehmonga kelyapti.,,
traitor,noun,C1,xoin sotqin,предатель,A person who betrays someone or their country.,ˈtɹeɪtə(ɹ),20434,ielts,He was considered a traitor for sharing military secrets with the enemy.,U harbiy sirlarni dushmanga oshkor qilgani uchun xoin deb hisoblandi.,betrayer turncoat,patriot
outfit,noun,B1,kiyim kiyim-kechak,костюм,A set of clothes that you wear together.,ˈaʊtfɪt,20436,clothes,She wore a very elegant outfit to her sister's wedding party.,U opasining to'yida juda chiroyli kiyim kiyib chiqdi.,ensemble,
bail,noun,C1,garov,залог,Money paid to a court to allow a prisoner to be released until trial.,beɪl,20438,ielts,The judge granted bail to the suspect after hearing the evidence.,"Sudya dalillarni eshitgach, gumonlanuvchini garov evaziga ozod qildi.",,
patience,noun,B1,sabrlilik sabr,терпение,The ability to stay calm and not get annoyed while waiting for something.,ˈpeɪ̯.ʃəns,20440,feelings,Learning a new language requires a great deal of patience and effort.,Yangi tilni o'rganish juda katta sabr va mehnat talab qiladi.,forbearance restraint,impatience
foolish,adjective,B1,ahmoqona o'ylamasdan qilingan,глупый,Showing a lack of good judgment; unwise or silly.,ˈfuː.lɪʃ,20442,describing,It was foolish of him to leave his keys in the car.,Mashinada kalitni qoldirib ketishi ahmoqona ish bo'ldi.,silly unwise,wise
awkward,adjective,B1,noqulay noqulaylik,неловкий,Causing embarrassment or making you feel uncomfortable and self-conscious.,ˈɔːk.wəd,20444,feelings,An awkward silence had fallen when we started talking about money.,Pul haqida gapira boshlaganimizda noqulay sukunat cho'kdi.,clumsy embarrassing,dexterous
filthy,adjective,B2,juda iflos kir,грязный,Extremely or very dirty.,ˈfɪlθi,20446,describing,The floor was absolutely filthy after the children played in the mud.,Bolalar loyda o'ynaganidan keyin pol juda iflos bo'lib ketdi.,dirty muddy,clean
someplace,adverb,B1,biror joy qayerdir,где-то,At or to an unspecified location.,ˈsʌmˌpleɪs,20448,places,I must have left my keys someplace in the living room.,Kalitlarimni mehmonxonaning biror joyida qoldirgan bo'lsam kerak.,somewhere,
interrupt,verb,B2,gapini bo'lmoq xalaqit bermoq,прерывать,To stop someone while they are talking or doing something.,ˌɪntəˈɹʌpt,20450,actions,Please do not interrupt me while I am finishing my report.,Hisobotimni tugatib olayotganimda iltimos gapimni bo'lmang.,disturb stop,
beep,verb,B1,signal bermoq hushtak chalmoq,сигналить,"To make a short, loud sound, especially using a car horn.",biːp,20452,travel,The driver started to beep his horn because of the traffic.,Tirbandlik sababli haydovchi signal bera boshladi.,honk toot,
starving,adjective,B1,juda och,очень голодный,Feeling extremely hungry because you have not eaten for a long time.,ˈstɑɹvɪŋ,20454,feelings,"I haven't eaten all day, I am absolutely starving right now.","Kun bo'yi hech narsa yemadim, hozir juda ochman.",ravenous,
fetch,verb,B2,olib kelmoq,приносить,To go to a place and bring back something or someone.,fɛt͡ʃ,20456,actions,Could you please fetch me a glass of water from the kitchen?,"Iltimos, oshxonadan bir stakan suv olib kela olasizmi?",retrieve,
guilt,noun,B2,aybdorlik pushaymonlik,вина,An unhappy feeling caused by knowing that you have done something wrong.,ɡɪlt,20458,ielts,He felt a deep sense of guilt for hurting his friend's feelings.,U do'stining ko'nglini og'ritib qo'ygani uchun chuqur vijdon azobini his qildi.,remorse,innocence
conscience,noun,C1,vijdon,совесть,The part of your mind that tells you what is morally right or wrong.,ˈkɒn.ʃəns,20462,ielts,It is important to always act according to your own clear conscience.,Har doim o'z vijdoningiz oldida toza bo'lib ish tutish muhimdir.,,
blown,adjective,B2,hansiragan nafas qisgan,запыхавшийся,Feeling very tired and having difficulty breathing after physical exercise.,bləʊn,20464,body-health,"After running for a mile, he was completely blown and needed rest.",Bir mil yugurganidan keyin u butunlay hansirab qoldi va dam olishi kerak edi.,exhausted,
hail,verb,B2,chaqirmoq to'xtatmoq,окликать,To wave your hand to attract the attention of a taxi or person.,heɪl,20466,travel,"It was raining hard, so I tried to hail a passing taxi.","Qattiq yomg'ir yog'ayotgan edi, shuning uchun o'tib ketayotgan taksini to'xtatishga urindim.",signal summon,
unhappy,adjective,A1,baxtsiz xafa,несчастный,Not feeling happy; feeling sad or not satisfied with a situation.,ʌnˈhæpi,20468,feelings,The child was unhappy because he could not find his favorite toy.,Bola sevimli o'yinchog'ini topa olmagani uchun xafa edi.,sad,happy
ouch,interjection,A2,voy dod,ой,A word you say when you feel sudden pain.,ˈaʊt͡ʃ,20470,body-health,Ouch! You stepped on my toe! That hurt!,Voy! Oyogimni bosib olding! Og'rib ketdi!,,
apology,noun,B1,uzr so'rash kechirim,извинение,Words said to show that you are sorry for doing something wrong.,əˈpɒl.ə.d͡ʒi,20472,feelings,The CEO made a public apology for the scandal to the staff.,Bosh direktor janjal uchun xodimlardan omma oldida uzr so'radi.,,
favourite,adjective,A1,sevimli yoqtirgan,любимый,The person or thing that you like more than any other.,ˈfeɪv.ɹɪt,20474,basics,"This is my favourite song, I listen to it every day.","Bu mening sevimli qo'shig'im, uni har kuni eshitaman.",,least favorite
loyal,adjective,B2,sodiq vafo,преданный,"Always supporting a person, organization, or country.",ˈlɔɪəl,20476,ielts,"Dogs are very loyal animals, which is why they make wonderful pets.","Itlar juda sodiq jonivor, shuning uchun ular eng yaxshi uy hayvonidir.",faithful,
dropping,noun,B2,ahlat najas,помёт,Waste material produced by an animal or bird.,ˈdɹɒpɪŋ,20478,animals,We found some rabbit dropping near the vegetable patch in the garden.,Bog'dagi sabzavotlar yonida quyonning ahlatini topib oldik.,dung excrement,
rotten,adjective,B1,chirigan sasigan,гнилой,Decayed and no longer good to eat or use because of bacteria.,ˈɹɒtn̩,20480,food-drink,"If you leave fruit out for weeks, it will eventually go rotten.","Agar mevalarni bir necha hafta ochiq qoldirsangiz, ular oxiri chirib ketadi.",spoiled decayed,fresh
meantime,noun,B2,shu vaqtda ayni paytda,тем временем,The period of time between two events happening.,ˈmiːntaɪm,20482,time,"The doctor will see you shortly; in the meantime, please wait here.","Shifokor yaqin daqiqalarda sizni qabul qiladi, shu vaqtda shu yerda kutib turing.",meanwhile interval,
monk,noun,B2,rohib,монах,A man who lives a religious life away from society in a monastery.,mʌŋk,20486,people-family,The monk spent his entire day praying in the quiet mountain temple.,Rohib butun kunini tog'dagi sokin ibodatxonada duo qilib o'tkazdi.,friar hermit,
lousy,adjective,B2,yomon sifatsiz,паршивый,"Very bad, poor quality, or feeling physically unwell.",ˈlaʊ.zi,20488,feelings,I caught a bad cold and have been feeling lousy all week.,Meni shamollash tutdi va butun hafta o'zimni juda yomon his qilyapman.,awful terrible,great
mistaken,adjective,B1,adashgan noto'g'ri,ошибающийся,Having an incorrect belief or idea about something.,mɪˈsteɪkn̩,20492,describing,I think you are mistaken about the time of our meeting.,"O'ylashimcha, siz uchrashuvimiz vaqti borasida adashgansiz.",wrong incorrect,correct
