headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
smart,adjective,A2,aqlli zakovatli,умный,Having or showing a quick-witted or clever mind.,smɑːt,7418,describing,She is a very smart student who always finishes her work.,U har doim ishini o'z vaqtida tugatadigan juda aqlli talaba.,bright capable,stupid
multimedia,noun,B2,multimedia,мультимедиа,"The use of computers to present text, graphics, video, and sound together.",mʌltiˈmiːdi.ə,7420,work,The presentation used multimedia to make the lesson more interesting.,Taqdimot darsni qiziqarliroq qilish uchun multimediyadan foydalandi.,,
certified,adjective,B2,sertifikatlangan tasdiqlangan,сертифицированный,Officially recognized as possessing certain qualifications or meeting standards.,ˈsɜː.tɪ.faɪd,7422,work,You need a certified accountant to prepare your tax documents.,Soliq hujjatlaringizni tayyorlash uchun sizga sertifikatlangan buxgalter kerak.,approved licensed,
rank,noun,B2,daraja unvon,ранг звание,A position in an order of importance or quality.,ˈɹæŋk,7424,describing,She reached the rank of captain after ten years of service.,U o'n yillik xizmatdan so'ng kapitan unvoniga erishdi.,stinky smelly,
computing,noun,B2,hisoblash kompyuterlash,вычислительная техника,The study of using computers and computer programming.,kəmˈpjuːtɪŋ,7426,school,She decided to study computing at university to become a programmer.,U dasturchi bo'lish uchun universitetda kompyuter fanlarini o'qishga qaror qildi.,,
birth,noun,A2,tug'ilish,рождение,The time when a baby is born.,bɜːθ,7428,people-family,The birth of her daughter was the happiest moment of her life.,Qizining tug'ilishi uning hayotidagi eng baxtli lahza edi.,,
virus,noun,B1,virus,вирус,A very small living thing that causes disease in humans or animals.,ˈvaɪ.ɹəs,7430,body-health,He caught a flu virus and had to stay home from school.,U gripp virusini yuqtirib oldi va maktabga bormay uyda qolishga majbur bo'ldi.,,
abuse,noun,B2,suiste'mol suiiste'molchilik,злоупотребление,"Cruel, violent, or unfair treatment of a person or animal.",əˈbjuːs,7432,ielts,Society must work together to stop the abuse of human rights.,Inson huquqlarining poymol etilishiga chek qo'yish uchun jamiyat birgalikda harakat qilishi kerak.,maltreatment,
interactive,adjective,B2,interaktiv,интерактивный,Involving two-way communication between a user and a computer system.,ˌɪn.təˈɹæk.tɪv,7434,ielts,The teacher used an interactive whiteboard to make the lesson more fun.,O'qituvchi darsni qiziqarliroq qilish uchun interaktiv doskadan foydalandi.,,
separate,adjective,A2,alohida,отдельный,Not connected or joined to anything else.,ˈsɛp.(ə.)ɹət,7436,describing,Please keep your dirty clothes in a separate bag from clean ones.,"Iltimos, kir kiyimlaringizni toza kiyimlardan alohida xaltaga soling.",apart distinct,united
quarter,noun,A2,chorak,четверть,One of four equal parts of something.,ˈk(w)ɔː.tə,7438,time,We still have a quarter of the cake left for tomorrow morning.,Ertangi tong uchun tortning hali chorak qismi qoldi.,fourth,
leadership,noun,B2,rahbarlik yetakchilik,руководство,The ability to guide or direct other people in a group or organization.,ˈlidɚʃɪp,7440,ielts,Strong leadership is essential for the success of any large business project.,Har qanday yirik biznes loyihasi muvaffaqiyati uchun kuchli yetakchilik muhimdir.,management direction,
religious,adjective,B1,diniy,религиозный,Relating to or believing in a particular religion or god.,ɹɪˈlɪd͡ʒ.əs,7442,ielts,The city has many beautiful religious buildings that date back centuries.,Shaharda asrlar oldin qurilgan ko'plab go'zal diniy binolar mavjud.,spiritual,secular
kong,noun,C2,to'rtlik,конг,A set of four matching tiles in the game of Mahjong.,kɒŋ,7444,ielts,She declared a kong to gain an advantage in the mahjong game.,U majong o'yinida ustunlikka erishish uchun to'rtlik e'lon qildi.,quad four-of-a-kind,
column,noun,B1,ustun,колонка,A vertical line of numbers or words on a page or table.,ˈkɒləm,7446,work,Please write your answers in the second column of the table provided.,"Iltimos, javoblaringizni taqdim etilgan jadvalning ikkinchi ustuniga yozing.",pillar vertical,
faith,noun,B2,ishonch e'tiqod,вера,A strong belief or trust in someone or something without needing proof.,feɪθ,7448,ielts,I have full faith that he will complete the task on time.,U topshiriqni o'z vaqtida bajarishiga to'liq ishonchim komil.,belief trust,
chain,noun,A2,zanjir,цепь,A series of connected metal rings used for fastening or supporting things.,ˈt͡ʃeɪn,7450,home,He fastened his bicycle to the pole with a heavy metal chain.,U velosipedini og'ir metall zanjir bilan ustunga bog'lab qo'ydi.,link series,
developer,noun,B2,ishlab chiquvchi,разработчик,"A person or company that creates new products, software, or buildings.",dɪˈvɛləpə(ɹ),7452,work,The software developer fixed the bugs in the new mobile application update.,Dasturiy ta'minot ishlab chiquvchisi yangi mobil ilova yangilanishidagi xatolarni tuzatdi.,creator programmer,
avenue,noun,B2,prospekt xiyobon,проспект,"A wide, straight road in a city, often with trees along the sides.",ˈæv.əˌnjuː,7454,places,We took a long walk down the main avenue during the afternoon.,Biz tushdan keyin asosiy prospekt bo'ylab uzoq sayr qildik.,boulevard street,
approximately,adverb,B1,taxminan chamasi,приблизительно,"Close to a particular number or time, but not exactly that number or time.",əˈpɹɑk.sɪ.mət.li,7456,describing,The meeting will take approximately one hour to finish this afternoon.,Uchrashuv bugun tushdan keyin taxminan bir soat davom etadi.,about around,accurately
sitemap,noun,B2,sayt xaritasi,карта сайта,A list of all the pages that make up a website for navigation.,ˈsaɪtˌmæp,7458,work,You can find all the pages by looking at the website sitemap.,Veb-sayt xaritasiga qarab barcha sahifalarni topishingiz mumkin.,,
recommendations,noun,B1,tavsiyalar,рекомендации,Suggestions about the best way to do something or which choice to make.,ˌɹɛkəmɛnˈdeɪʃənz,7460,ielts,The teacher gave us many useful recommendations for our final project.,O'qituvchi yakuniy loyihamiz uchun bizga ko'plab foydali tavsiyalar berdi.,suggestions advice,
reach,verb,A2,yetib bormoq uzatmoq,достигать,To stretch out your arm in order to touch or take something.,ɹiːt͡ʃ,7462,actions,Could you please reach me that book from the high shelf?,"Iltimos, baland javondan o'sha kitobni menga uzatib yubora olasizmi?",stretch extend,
mental,adjective,B1,aqliy ruhiy,умственный,Relating to the health or state of the human mind.,ˈmɛn.təl,7464,body-health,It is important to look after your mental health every single day.,Har kuni ruhiy sog'lig'ingizga e'tibor berish juda muhimdir.,intellectual psychological,physical
inch,noun,B1,dyuym,дюйм,A unit of measurement equal to about 2.54 centimeters.,ɪnt͡ʃ,7466,describing,The water level rose by every inch during the heavy rainstorm.,Kuchli yomg'ir paytida suv sathi har bir dyuymga ko'tarildi.,,
attack,verb,B1,hujum qilmoq tashlanmoq,атаковать,To try to hurt or damage someone or something with force.,əˈtæk,7468,actions,This species of snake will only attack humans if it feels threatened.,Ilanning bu turi faqat o'zini xavf ostida his qilsagina odamlarga hujum qiladi.,savage,
sorry,adjective,A1,afsusda uzr so'raydigan,простите,Feeling sad or regretful because you did something wrong.,ˈsɒɹi,7470,feelings,I am sorry I stepped on your toes. It was an accident.,Oyoq bosganim uchun uzr so'rayman. Bu tasodif edi.,apologetic,
lab,noun,B1,laboratoriya,лаборатория,A room or building used for scientific tests and experiments.,læb,7472,school,"I dropped my mixture while doing my lab, so I had to start over.",Laboratoriya ishini bajarayotganimda aralashmamni to'kib yubordim va boshidan boshlashga to'g'ri keldi.,,
reserve,verb,B2,band qilmoq saqlab qo'ymoq,резервировать,To keep something for a special use or for a specific person.,ɹɪˈzɝv,7474,actions,Please reserve me a parking space if you can.,Iltimos iloji bo'lsa men uchun avtoturargohdan joy band qilib qo'ying.,hold save,
gamma,noun,C1,gamma,гамма,The third letter of the Greek alphabet or a type of powerful ray.,ˈɡæ.mə,7476,ielts,Gamma rays are often used in medical treatments to fight disease.,Gamma nurlari ko'pincha kasalliklarni davolash uchun tibbiyotda ishlatiladi.,,
plastic,noun,A2,plastmassa plastik,пластик пластмасса,A light artificial material used to make many everyday objects.,ˈplæstɪk,7478,describing,Most water bottles are made of cheap plastic these days.,Hozirgi kunda ko'pchilik suv idishlari arzon plastmassadan yasaladi.,malleable flexible,elastic
produce,verb,B2,ishlab chiqarmoq yaratmoq,производить,"To make, create, or manufacture something, usually in large quantities.",pɹəˈd͡ʒuːs,7480,work,This factory will produce enough cars to meet the rising demand.,Ushbu zavod oshayotgan talabni qondirish uchun yetarlicha mashina ishlab chiqaradi.,make generate,destroy
truth,noun,A2,haqiqat rost,правда,The quality of being in accordance with fact or reality.,tɹuːθ,7482,describing,You should tell the truth about what happened yesterday at school.,Sen kecha maktabda nima bo‘lgani haqida rostini aytishing kerak.,reality fact,lie
counter,noun,B1,peshtaxta hisoblagich,прилавок,A long flat surface in a shop where customers are served.,ˈkaʊn.tə,7484,home,The cashier placed the items on the wooden counter for me.,Kassir buyumlarni mening oldimdagi yog‘och peshtaxtaga qo‘ydi.,surface desk,
failure,noun,B2,muvaffaqiyatsizlik omadsizlik,неудача,A situation where something does not succeed or ends badly.,ˈfeɪ.ljə,7486,ielts,His failure to complete the project resulted in a lower grade.,Loyiha yakunlanmagani bois uning bahosi pasayib ketdi.,defeat loss,success
weekend,noun,A1,dam olish kunlari,выходные,"Saturday and Sunday, the two days of the week when people usually do not work.",wiːˈkɛnd,7488,time,I usually visit my grandparents at the weekend with my parents.,Men odatda dam olish kunlari ota-onam bilan bobomnikiga boraman.,,
dollar,noun,A1,dollar,доллар,"The main unit of money in the USA, Canada, and several other countries.",ˈdɒl.ə,7490,basics,The book costs only five dollars at the local airport bookstore.,Bu kitob mahalliy aeroport do‘konida atigi besh dollar turadi.,buck,
automatically,adverb,B2,avtomatik tarzda,автоматически,Happening without the need for human control or manual effort.,ˈɔːtəʊˌmæt.ɪ.k(ə.)li,7492,actions,The door opens automatically when you walk toward the main entrance.,"Asosiy eshikka qarab yursangiz, u avtomatik tarzda ochiladi.",mechanically,
native,adjective,B2,mahalliy tug'ma,родной,Connected with the place where you were born or have lived since birth.,ˈneɪtɪv,7496,describing,"English is not my native language, but I speak it quite well.","Ingliz tili mening ona tilim emas, lekin men uni juda yaxshi bilaman.",local indigenous,foreign
fill,verb,A2,to'ldirmoq,наполнять,To make a container or space become completely full of something.,fɪl,7498,actions,Please fill the bucket with water before you start cleaning the floor.,Iltimos polni tozalashni boshlashdan oldin chelakni suv bilan to'ldiring.,load pack,empty
movement,noun,B1,harakat,движение,The act of changing position or moving from one place to another.,ˈmuːv.mənt,7500,actions,I saw a sudden movement in the grass near the old tree.,Men eski daraxt yaqinidagi o'tlar orasida to'satdan harakatni ko'rib qoldim.,motion,stasis
baseball,noun,B1,beysbol,бейсбол,A ball game played between two teams who hit a ball and run around bases.,ˈbeɪs.bɔːl,7502,travel,My brother loves to play baseball with his friends on the weekend.,Akam dam olish kunlari do'stlari bilan beysbol o'ynashni yaxshi ko'radi.,,
owned,adjective,B1,egalik qilinadigan,владеемый,Having an owner or belonging to a specific person or organization.,əʊnd,7504,ielts,This is a family-owned business that has been running for many years.,Bu ko'p yillardan beri faoliyat yuritib kelayotgan oilaviy biznes.,possessed held,
approval,noun,B2,tasdiq ma'qullash,одобрение,The feeling that something or someone is good or acceptable.,əˈpɹuːvəl,7506,ielts,We are still waiting for official approval from the city council manager.,Biz hali ham shahar kengashi rahbaridan rasmiy tasdiq kutmoqdamiz.,consent agreement,disapproval
draft,verb,B2,qoralama yozmoq,черновик,To write the first version of a document or plan.,dɹɑːft,7508,work,I need to draft a report before the meeting starts tomorrow morning.,Ertaga ertalab majlis boshlanishidan oldin hisobotning qoralama nusxasini yozishim kerak.,outline prepare,
chart,noun,B1,grafik jadval,график,A drawing that shows information using lines or boxes in a clear way.,t͡ʃɑɹt,7510,work,The sales team created a new chart to show our monthly profit.,Sotuv guruhi bizning oylik foydamizni ko'rsatish uchun yangi grafik yaratdi.,graph diagram,
equal,adjective,A2,teng barobar,равный,"Being the same in size, amount, degree, or value as something else.",ˈiːkwəl,7512,describing,She believes that all people should have equal rights in our society.,U jamiyatimizda barcha insonlar teng huquqlarga ega bo'lishi kerak deb hisoblaydi.,equivalent same,unequal
adventure,noun,A2,sarguzasht,приключение,An exciting or unusual experience that involves some risk or danger.,ədˈvɛn.t͡ʃə,7514,travel,Traveling across the mountains was a real adventure for our small team.,Tog'lar bo'ylab sayohat qilish kichik jamoamiz uchun haqiqiy sarguzasht bo'ldi.,journey expedition,
profit,noun,B1,foyda daromad,прибыль,The money earned from a business after all costs are paid.,ˈpɹɒfɪt,7516,work,The small company made a huge profit after selling their new software.,Kichik kompaniya o'zining yangi dasturiy ta'minotini sotgandan so'ng katta foyda ko'rdi.,gain benefit,loss
institutions,noun,B2,muassasalar tashkilotlar,учреждения,"Large organizations, such as universities or banks, that have a specific purpose.",ˌɪn.stɪˈtjuː.ʃənz,7518,ielts,Educational institutions play a very important role in developing our local community.,Ta'lim muassasalari mahalliy hamjamiyatimizni rivojlantirishda juda muhim rol o'ynaydi.,organizations establishments,
assistant,noun,A2,yordamchi assistent,помощник,A person who helps someone else with their work.,əˈsɪstənt,7520,work,My assistant helps me organize all the files for the meeting.,Yordamchim yig'ilish uchun barcha hujjatlarni tartibga solishga yordam beradi.,helper aide,manager
variable,adjective,B2,o'zgaruvchan beqaror,переменный,Likely to change often or be different in amount or type.,[ˈvɛə.ɹi.ə.bl̩],7522,ielts,The weather in this region is very variable throughout the year.,Bu mintaqada ob-havo yil davomida juda o'zgaruvchan.,changeable unstable,constant
advertisement,noun,A2,reklama e'lon,реклама,"A picture, short film, or text used to persuade people to buy products.",ədˈvɜːtɪsmənt,7524,work,I saw an advertisement for a new car in the magazine.,Men jurnalda yangi mashina uchun reklama ko'rdim.,ad commercial,
wholesale,noun,B2,ulgurji,оптовая торговля,The business of selling goods in large quantities to shops for resale.,ˈhoʊlseɪl,7526,work,They buy furniture at wholesale prices and sell them to customers.,"Ular mebelni ulgurji narxlarda sotib olib, xaridorlarga sotishadi.",bulk,retail
workshop,noun,B1,seminar mahorat darsi,семинар,A meeting where people discuss or learn about a subject through practical work.,ˈwɜːk.ʃɒp,7528,school,We attended a creative writing workshop to improve our storytelling skills.,Biz hikoya qilish qobiliyatimizni oshirish uchun ijodiy yozish seminari-da qatnashdik.,seminar training,
extension,noun,B2,kengaytirish uzaytirish,расширение,"The act of making something longer, larger, or adding a new part to it.",ɪkˈstɛnʃən,7530,ielts,We are planning an extension to our house to get more space.,Ko'proq joy olish uchun uyimizga qo'shimcha bino qurishni rejalashtiryapmiz.,expansion enlargement,reduction
seattle,noun,B1,Sietl,Сиэтл,A large city in the northwest of the United States known for its rainy weather.,siˈætəl,7532,places,Many famous technology companies have their main offices in Seattle.,Ko'plab mashhur texnologiya kompaniyalarining asosiy ofislari Sietlda joylashgan.,,
golden,adjective,A2,tilla oltin,золотой,Made of gold or having the bright yellow color of gold.,ˈɡəʊl.dən,7534,describing,The sunset gave the mountains a beautiful golden glow.,Quyosh botishi tog'larga chiroyli tillarang nurlar bag'ishladi.,gilded,
completely,adverb,A2,butunlay tamoman,совершенно,In every way or as much as possible; totally.,kəmˈpliːtli,7536,describing,I completely forgot that we had a meeting this morning.,Bu ertalab yig'ilishimiz borligini butunlay esdan chiqaribman.,totally entirely,partially
fort,noun,B2,qal'a istehkom,форт,A strong building or group of buildings used by soldiers for defense.,fɔɹt,7538,places,The soldiers stood guard outside the walls of the old fort.,Askarlar eski qal'a devorlari tashqarisida navbatchilik qilishdi.,fortress stronghold,
senate,noun,C1,senat,сенат,The upper house of the government in some countries that helps make laws.,ˈsɛnɪt,7540,ielts,The Senate voted to approve the new economic law yesterday.,Senat kecha yangi iqtisodiy qonunni tasdiqlash uchun ovoz berdi.,legislature parliament,
funny,adjective,A1,kulgili hazilkash,смешной,Something that makes you smile or laugh because it is humorous.,ˈfʌn.i,7542,feelings,He told a very funny story that made everyone laugh out loud.,U hamma qah-qah urib kuladigan juda kulgili hikoya aytib berdi.,amusing humorous,serious
portable,adjective,B1,ko'chma yengil,портативный,Light and small enough to be carried or moved easily.,ˈpɔː(ɹ)təbəl,7544,describing,This portable radio is perfect for taking on camping trips.,Bu ko'chma radio lagerga sayohat qilish uchun juda mos keladi.,transportable movable,
tried,verb,A2,harakat qildi urindi,попытался,Made an attempt to do something difficult or to achieve a goal.,tɹaɪd,7546,actions,"I tried to open the window, but it was stuck shut.","Men derazani ochishga harakat qildim, lekin u qotib qolgandi.",attempted,
electrical,adjective,B1,elektr,электрический,Connected with or using electricity.,ɪˈlɛktɹɪkəl,7548,describing,You need an electrical expert to fix the broken wall socket.,Buzilgan rozetkani tuzatish uchun sizga elektr ustasi kerak.,,nonelectrical
disc,noun,B2,disk,диск,"A thin, flat, round object.",dɪsk,7550,describing,"The music was stored on a small, shiny plastic disc.","Musiqa kichik, yaltiroq plastik diskda saqlangan edi.",,
pattern,noun,B1,naqsh shakl,узор,A repeated decorative design or a regular way something happens.,ˈpæ̞t(ə)n,7552,describing,The carpet has a beautiful blue and white flower pattern.,Gilamda chiroyli ko'k va oq gulli naqsh bor.,design model,
theatre,noun,A2,teatr,театр,A building where plays or movies are shown to an audience.,ˈθɪətə,7554,places,We are going to the theatre to see a new play.,Biz yangi spektakl ko'rish uchun teatrga boryapmiz.,,
laser,noun,B2,lazer,лазер,"A device that creates a very strong, narrow beam of light.",ˈleɪz.ə(ɹ),7556,ielts,The surgeon used a laser to perform the delicate eye operation.,Jarroh nozik ko'z operatsiyasini bajarish uchun lazerdan foydalandi.,,
earlier,adjective,A2,oldinroq,раньше,Happening before the present time or before a specific event.,ˈɝliɚ,7558,time,I finished my work much earlier than I expected today.,Bugun ishimni kutganimdan ancha oldinroq tugatdim.,sooner,later
sponsor,noun,B2,homiy,спонсор,A person or company that gives money to support an activity or event.,ˈspɒn.səː,7560,work,The sports event has a major sponsor from the clothing industry.,Sport tadbirining kiyim-kechak sanoatidan yirik homiysi bor.,patron underwriter,
classical,adjective,B2,klassik,классический,Relating to music or art that has traditional value and has been popular for a long time.,ˈklæs.ɪ.k(ə)l,7562,ielts,She enjoys listening to classical music while she studies in the library.,U kutubxonada dars qilayotganda klassik musiqani tinglashni yoqtiradi.,traditional conventional,modern
icon,noun,B2,timsol ramz,икона,A famous person or thing that is considered a very good example of something.,ˈaɪ.kɒn,7564,ielts,He is a global icon in the world of modern fashion design.,U zamonaviy moda olamidagi jahon miqyosidagi timsoldir.,archetype,
warranty,noun,B2,kafolat,гарантия,A written promise to repair or replace a product if it stops working correctly.,ˈwɔɹ.ən.ti,7566,work,Make sure the warranty covers the cost of parts and labor for repairs.,Kafolat ta’mirlash uchun ehtiyot qismlar va ish haqini qoplashiga ishonch hosil qiling.,guarantee,
direction,noun,A2,yo'nalish tomon,направление,The path or way along which something moves or points.,dɪˈɹɛk.ʃən,7568,places,Please tell me which direction I should take to reach the train station.,"Iltimos, temir yo'l stansiyasiga borish uchun qaysi yo'nalishdan ketishim kerakligini ayting.",,
harry,verb,C2,bezovta qilmoq qiynamoq,изматывать,To keep attacking someone or creating problems for them continuously.,ˈhæɹi,7570,actions,The attackers continued to harry the village until the soldiers arrived for help.,Hujumchilar askarlar yordamga kelguniga qadar qishloqni bezovta qilishda davom etishdi.,harass,
basketball,noun,A1,basketbol,баскетбол,A game where two teams try to put a ball through a high hoop.,ˈbɑːs.kɪt.bɔːl,7572,basics,My brother plays basketball with his friends at the park every Sunday.,Akam har yakshanba parkda do'stlari bilan basketbol o'ynaydi.,,
delete,verb,A2,o'chirmoq,удалять,To remove information or data from a computer or piece of paper.,dɪˈliːt,7574,work,You should delete the old files to make space on your hard drive.,Qattiq diskda joy bo'shatish uchun eski fayllarni o'chirib tashlashingiz kerak.,erase clear,insert
assembly,noun,B2,yig'ilish majlis,собрание,A group of people gathered together in one place for a specific purpose.,əˈsɛmb.lɪ,7576,ielts,The whole school met in the hall for a morning assembly.,Butun maktab ertalabki yig'ilish uchun zalda to'plandi.,gathering,
nuclear,adjective,B2,yadroviy,ядерный,Relating to energy produced by splitting the center of an atom.,ˈn(j)u.kli.ɚ,7578,ielts,Many countries are looking for alternatives to nuclear power energy.,Ko'pgina davlatlar yadroviy energiya manbalariga muqobillar qidirmoqda.,,
signal,noun,B1,signal ishora,сигнал,A sound or action that sends a message or information to someone.,ˈsɪɡnəl,7580,basics,He gave a signal with his hand to stop the traffic.,U transportni to'xtatish uchun qo'li bilan ishora qildi.,sign gesture,
criminal,noun,B1,jinoyatchi,преступник,A person who has broken the law or committed a crime.,ˈkɹɪm.ɪ.nəl,7582,ielts,The police finally caught the dangerous criminal after a long search.,Politsiya uzoq qidiruvdan so'ng nihoyat xavfli jinoyatchini qo'lga oldi.,offender lawbreaker,
brain,noun,A2,miya,мозг,The organ inside your head that controls your body and thinking.,ˈbɹeɪ̯n,7584,body-health,The human brain is a very complex and amazing organ.,Inson miyasi juda murakkab va ajoyib a'zodir.,,
sexual,adjective,B2,jinsiy,сексуальный,Relating to the biological differences between males and females.,sɛk.ʃuː.əl,7586,body-health,The program aims to provide better sexual education to teenagers.,Dastur o'smirlarga yaxshiroq jinsiy ta'lim berishni maqsad qilgan.,,asexual
powerful,adjective,A2,kuchli qudratli,мощный,"Having a lot of strength, influence, or control over something.",ˈpaʊəfl̩,7588,describing,The engine of this new car is very powerful and fast.,Bu yangi mashinaning dvigateli juda kuchli va tez.,strong,weak
dream,noun,A2,tush orzu,мечта,A series of images and thoughts that happen in your mind while you are sleeping.,dɹiːm,7590,feelings,I had a strange dream about flying over the ocean last night.,O'tgan tuni dengiz ustidan uchayotganim haqida g'alati tush ko'rdim.,vision,
false,adjective,B1,noto'g'ri yolg'on,ложный,Not true or correct.,fɔːls,7592,describing,The witness gave false information to the police during the investigation.,Guvoh tergov davomida politsiyaga yolg'on ma'lumot berdi.,erroneous incorrect,true
cast,verb,B2,yubormoq tashlamoq,бросать,To throw something in a specific direction.,kɑːst,7594,actions,She cast a quick look at the clock before leaving the room.,U xonadan chiqishdan oldin soatga bir zum ko'z tashladi.,throw toss,
personnel,noun,B2,xodimlar personal,персонал,The people who work for an organization or company.,pɝ.səˈnɛl,7596,work,The company needs to hire more personnel to manage the new project.,Kompaniyaga yangi loyihani boshqarish uchun ko'proq xodimlar yollash kerak.,staff employees,
supplied,verb,B1,ta'minlangan yetkazib berilgan,поставленный,Provided or given something that is needed.,səˈplaɪd,7598,ielts,The local farm supplied fresh vegetables to the school kitchen every week.,Mahalliy ferma har hafta maktab oshxonasini yangi sabzavotlar bilan ta'minladi.,provided delivered,
identified,verb,B2,aniqlangan belgilangan,опознанный,Recognized or proven who or what someone or something is.,aɪˈdɛn.tɪ.faɪd,7600,ielts,The researchers identified the cause of the disease after many years of study.,Tadqiqotchilar ko'p yillik izlanishlardan so'ng kasallik sababini aniqladilar.,recognized detected,
soul,noun,B2,ruh jon,душа,"The spiritual part of a person, believed to exist after the body dies.",səʊl,7602,ielts,They believe that the soul lives on forever after the body dies.,Ular tana o'lgandan keyin ruh abadiy yashashiga ishonishadi.,spirit essence,
Hawaii,noun,A1,Gavayi,Гавайи,A group of islands in the Pacific Ocean that is a state of the USA.,həˈwaɪiː,7604,travel,We are planning to spend our summer vacation in beautiful Hawaii.,Biz yozgi ta'tilimizni go'zal Gavayi orollarida o'tkazishni rejalashtiryapmiz.,,
flag,noun,A2,bayroq tug,флаг,A piece of cloth with a design used as a symbol for a country.,ˈflæɡ,7606,places,The flag of France has three vertical stripes.,Fransiya bayrog'i uchta vertikal chiziqdan iborat.,banner ensign,
advantage,noun,B1,afzallik ustunlik,преимущество,A condition that helps you to be more successful than others.,ədˈvɑːn.tɪd͡ʒ,7608,ielts,The enemy had the advantage of a more elevated position.,Dushman balandroq joylashuv afzalligiga ega edi.,edge benefit,disadvantage
hello,interjection,A1,salom assalomu-alaykum,привет,A word that you say when you meet someone or answer the phone.,hɛˈloʊ,7610,basics,"Hello, everyone. I am happy to see you all today.",Salom hammaga. Bugun barchangizni ko'rganimdan xursandman.,hi greetings,goodbye
tourism,noun,B1,turizm sayyohlik,туризм,The business of organizing travel and visits to interesting places for holidays.,ˈtɔːɹɪzəm,7612,travel,Tourism brings a lot of tax revenue to the area.,Turizm hududga ko'plab soliq daromadlarini olib keladi.,travel sightseeing,
clips,noun,B1,klip lavha,клипы,Short parts of a film or a television program.,klɪps,7614,actions,I watched several short clips from the new action movie.,Men yangi jangari filmdan bir nechta qisqa lavhalarni tomosha qildim.,segments footage,
savings,noun,B1,jamg'arma tejov,сбережения,The money that you have kept in a bank account over time.,ˈseɪvɪŋz,7616,work,She used her life savings to buy a small house.,U o'zining umr bo'yi yig'gan jamg'armasini kichik uy sotib olish uchun ishlatdi.,funds reserves,debt
graphic,adjective,B2,grafik tasviriy,графический,"Connected with drawings, pictures, or computers designs.",ˈɡɹæfɪk,7618,ielts,The design team has created a new graphic for the website.,Dizayn jamoasi veb-sayt uchun yangi grafik yaratdi.,pictorial visual,
atom,noun,B2,atom,атом,The smallest unit of matter that makes up a chemical element.,ˈætəm,7620,ielts,Every object in the universe is made up of tiny atoms.,Koinotdagi har bir narsa kichik atomlardan tashkil topgan.,particle,
binding,adjective,B2,majburiy bog'liq,обязывающий,An agreement that must be followed and cannot be changed or broken.,ˈbaɪndɪŋ,7622,ielts,This contract is a legally binding agreement for all the parties involved.,Ushbu shartnoma barcha ishtirokchi tomonlar uchun qonuniy majburiy bitimdir.,obligatory compulsory,optional
brief,adjective,B1,qisqa muxtasar,краткий,Lasting only for a short time or using few words.,bɹiːf,7624,describing,The manager gave a brief explanation of the new company policy today.,Menejer bugun yangi kompaniya siyosati haqida qisqacha tushuntirish berdi.,short quick,long
winning,adjective,A2,yutgan g'olib,выигрышный,Having achieved first place or success in a game or competition.,ˈwɪnɪŋ,7626,actions,She scored the winning goal in the final minute of the match.,U o'yinning so'nggi daqiqasida g'alaba golini kiritdi.,victorious successful,losing
iron,noun,A2,temir,железо,"A hard, common metal that is used to make steel and other things.",ˈaɪən,7628,basics,The bridge is built primarily of strong iron and concrete parts.,Ko'prik asosan mustahkam temir va beton qismlardan qurilgan.,,
straight,adjective,A2,to'g'ri tik,прямой,Not curved or bent; following a line that does not change direction.,stɹeɪt,7630,describing,Draw a straight line across the paper using your ruler.,Chizg'ichingizdan foydalanib qog'oz bo'ylab to'g'ri chiziq chizing.,direct even,curved
script,noun,B2,stsenariy yozuv,сценарий,"The written words for a movie, play, or broadcast.",skɹɪpt,7632,work,The actors spent several weeks memorizing the lines in the script.,Aktyorlar stsenariydagi matnlarni yodlash uchun bir necha hafta vaqt sarflashdi.,manuscript screenplay,
miscellaneous,adjective,C1,turlicha har xil,разнообразный,Consisting of many different kinds of things that do not fit into a category.,ˌmɪsəˈleɪnɪəs,7634,ielts,The box contained a miscellaneous collection of old photographs and papers.,Qutida eski fotosuratlar va qog'ozlarning turlicha to'plami bor edi.,assorted various,
void,noun,C1,bo'shliq,пустота,A completely empty space or a feeling of deep sadness from loss.,vɔɪd,7636,ielts,She felt a great void in her life after her friend moved away.,Do'sti ko'chib ketganidan keyin u hayotida katta bo'shliqni his qildi.,vacuum emptiness,
dining,noun,B1,ovqatlanish ziyofat,прием пищи,"The act of eating a meal, often in a formal or social way.",ˈdaɪnɪŋ(ɡ),7638,food-drink,The hotel offers fine dining for guests in the main restaurant.,Mehmonxona mehmonlar uchun asosiy restoranda yuqori darajadagi ovqatlanishni taklif etadi.,eating,
alert,adjective,B2,hushyor sergak,бдительный,Quick to notice any unusual and potentially dangerous circumstances.,əˈlɜːt,7640,describing,The guard remained alert throughout the long night shift at work.,Qo‘riqchi ishdagi uzun tungi smena davomida hushyor qoldi.,wakeful attentive,unaware
integration,noun,C1,integratsiya birlashish,интеграция,The process of combining two or more things to form a whole.,ˌɪn.tɪˈɡɹeɪ.ʃən,7642,ielts,The successful integration of new technology improved our company's overall productivity.,Yangi texnologiyaning muvaffaqiyatli integratsiyasi kompaniyamizning umumiy samaradorligini oshirdi.,combination union,separation
