headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
praise,verb,B1,maqto'v maqtamoq,хвалить,To say that someone or something is very good and deserves approval.,pɹeɪz,15280,feelings,The teacher decided to praise the student for his excellent effort.,O'qituvchi o'quvchini ko'rsatgan tirishqoqligi uchun maqtashga qaror qildi.,commend applaud,blame
christianity,noun,B1,xristianlik,христианство,The religion based on the life and teachings of Jesus Christ.,ˌkrɪs.tiˈæn.ə.ti,15282,ielts,Christianity is one of the largest religions in the modern world.,Xristianlik dunyodagi eng yirik dinlardan biri hisoblanadi.,,
veteran,noun,B2,tajribali mutaxassis faxriy,ветеран,A person who has had long experience in a specific field or activity.,ˈvɛ.tə.ɹən,15284,work,She is a veteran of the advertising industry with twenty years experience.,U yigirma yillik tajribaga ega reklama sohasi faxriysi.,expert professional,novice
negotiations,noun,B2,muzokaralar,переговоры,Formal discussions between people who are trying to reach an agreement.,nɪˌɡoʊʃiˈeɪʃənz,15286,ielts,The peace negotiations lasted for several weeks without a clear result.,Tinchlik muzokaralari aniq bir natijasiz bir necha hafta davom etdi.,discussions talks,
realistic,adjective,B2,haqqoniy real,реалистичный,Accepting things as they are and not expecting impossible goals.,ˌɹɪəˈlɪs.tɪk,15288,describing,We need to set a realistic budget for our upcoming summer holiday.,Yozgi ta'tilimiz uchun real byudjet belgilab olishimiz kerak.,practical sensible,unrealistic
showcase,verb,B2,namoyish etmoq ko'rsatmoq,демонстрировать,To present someone or something in a way that highlights their good qualities.,ˈʃəʊˌkeɪs,15290,work,The event will showcase the talents of many young local artists.,Tadbir ko'plab yosh mahalliy san'atkorlarning iqtidorini namoyish etadi.,display exhibit,
relax,verb,A2,dam olmoq hordiq chiqarmoq,расслабляться,To become calm and stop worrying or working hard.,ɹɪˈlæks,15292,feelings,I usually relax by listening to some quiet music in the evening.,Men odatda kechqurun sokin musiqa eshitib hordiq chiqaraman.,unwind rest,stress
congressional,adjective,C1,kongressga oid parlamentga doir,конгрессионный,Relating to a formal meeting or a legislative body of a country.,kəŋˈɡɹɛ.ʃə.nəl,15294,ielts,The committee is currently reviewing the latest congressional report on healthcare.,Qoʻmita hozirda sogʻliqni saqlash boʻyicha eng soʻnggi parlament hisobotini koʻrib chiqmoqda.,legislative,
synopsis,noun,C1,qisqacha mazmun xulosa,краткое описание,A short summary that gives the main points of a story or report.,sɪˈnɒpsɪs,15296,ielts,Please provide a brief synopsis of your research project by tomorrow morning.,"Iltimos, ertaga tonggacha tadqiqot loyihangizning qisqacha mazmunini taqdim eting.",summary abstract,
hardly,adverb,B1,deyarli zoʻrgʻa,едва,Used to say that something is almost not true or very unlikely.,ˈhɑːdli,15298,describing,I could hardly hear what she was saying because of the noise.,Shovqin tufayli uning nima deyayotganini deyarli eshita olmadim.,scarcely barely,
prairie,noun,B2,tekislik dasht,прерия,A wide area of flat land covered mostly with grass.,ˈpɹɛə.ɹi,15300,nature,The wild horses ran freely across the vast prairie during the summer.,Yovvoyi otlar yoz davomida keng dasht boʻylab erkin yugurishdi.,grassland plain,
reunion,noun,B1,uchrashuv qayta uchrashish,воссоединение,A social event for people who have not seen each other for a long time.,ɹiːˈjuːnjən,15302,people-family,It was great to see everyone at the high school class reunion.,Oʻrta maktabdagi sinfdoshlar uchrashuvida barchani koʻrish juda ajoyib boʻldi.,gathering meeting,
composer,noun,B1,bastakor kompozitor,композитор,A person who writes music.,kəmˈpoʊzəɹ,15304,people-family,Beethoven is a famous composer who wrote many wonderful symphonies.,Betxoven ko'plab ajoyib simfoniyalar yozgan mashhur bastakordir.,songwriter,
bean,noun,A2,loviya,фасоль,A seed or pod from a plant that is eaten as a vegetable.,ˈbi(ː)n,15306,food-drink,My mother often adds green beans to our vegetable soup.,Onam ko'pincha sabzavotli sho'rvamizga yashil loviya qo'shadi.,,
sword,noun,B2,qilich,меч,A long metal weapon with a handle and a sharp blade.,[sɔɹd],15308,actions,The knight drew his sword to protect the king from danger.,Ritsar qirolni xavfdan himoya qilish uchun qilichini qinidan chiqardi.,blade,
absent,adjective,B1,yo'q kelmagan,отсутствующий,Not being in a place where you are expected to be.,ˈæb.sn̩t,15310,school,He was absent from school yesterday because he had a high fever.,U kecha yuqori isitmasi bo'lgani uchun maktabga kelmadi.,missing away,present
photographic,adjective,B2,fotosuratga oid,фотографический,Relating to or used in the process of making photographs.,ˌfəʊtəˈɡɹæfɪk,15312,describing,The museum displays old photographic equipment from the last century.,Muzeyda o'tgan asrga oid eski fotografiya jihozlari namoyish etilgan.,,
coral,noun,B2,marjon,коралл,"A hard, colorful substance found in the ocean, often used as jewelry.",ˈkɒɹəl,15314,nature,Divers love to explore the colorful coral reefs in the ocean.,G'avvoslar okeandagi rang-barang marjon riflarini o'rganishni yaxshi ko'radilar.,,
pixel,noun,B2,piksel nuqta,пиксель,The smallest single point or dot in a digital image.,ˈpɪk.səl,15316,ielts,High-definition screens contain millions of tiny pixels to show clear images.,Yuqori sifatli ekranlar tiniq tasvirni ko'rsatish uchun millionlab mayda piksellardan iborat.,dot,
float,verb,B1,qalqimoq suzmoq,держаться на воде,To stay on the surface of a liquid without sinking.,fləʊt,15318,nature,You can watch the wooden leaves float down the quiet river stream.,Sen daraxt barglarining sokin daryoda qalqib oqayotganini kuzatishing mumkin.,ride,sink
bubble,noun,A2,pufak,пузырь,A small ball of air or gas inside a liquid or solid.,ˈbʌb.l̩,15320,describing,Small soap bubbles floated in the air after the children played outside.,Bolalar tashqarida o'ynaganidan so'ng havoda mayda sovun pufaklari qalqib yurardi.,bull,antibubble
millennium,noun,C1,ming yillik,тысячелетие,A period of time that lasts for one thousand years.,mɪˈlɛnɪəm,15322,time,The celebration marked the end of a long and historic millennium.,Bayram uzoq va tarixiy ming yillikning yakunlanganini nishonladi.,chiliad kiloyear,
tribune,noun,C2,xalq himoyachisi tribuna,трибун,A person who defends the rights and interests of common people.,ˈtɹɪbjuːn,15324,ielts,He acted as a tribune for the workers during the intense strike.,U keskin ish tashlash paytida ishchilarning manfaatlarini himoya qiluvchi shaxs sifatida harakat qildi.,,
vessel,noun,B2,kemalar idish,судно,A large boat or ship designed for travel on the water.,ˈvɛsəl,15326,travel,The large cargo vessel sailed slowly across the deep blue ocean.,Katta yuk kemasi chuqur ko'k okean bo'ylab sekin suzib o'tdi.,ship boat,
cheaper,adjective,A1,arzonroq,дешевле,Costing less money than another thing you are comparing it to.,ˈtʃiː.pə,15328,basics,This blue shirt is much cheaper than the one I saw yesterday.,Bu ko'k ko'ylak kecha men ko'rganimdan ancha arzonroq.,,dearer
admitted,verb,B1,tan olgan iqror bo'lgan,признал,"To agree that something is true, especially when you are unwilling to do so.",ədˈmɪtɪd,15330,actions,He admitted that he had made a mistake during the project meeting.,U loyiha yig'ilishida xato qilganini tan oldi.,confessed accepted,denied
dairy,noun,A2,sut mahsulotlari,молочные продукты,"Foods made from the milk of animals, such as butter, cheese, and yogurt.",ˈdɛə.ɹi,15332,food-drink,The doctor advised me to eat more healthy dairy products every day.,Shifokor menga har kuni sog'lom sut mahsulotlarini ko'proq iste'mol qilishni maslahat berdi.,,
fancy,adjective,B1,hashamatli dabdabali,модный,Expensive or decorative in a way that is meant to impress other people.,ˈfæn.si,15334,describing,We went to a very fancy restaurant for our wedding anniversary dinner.,To'y yilligimiz munosabati bilan juda hashamatli restoranga bordik.,ornate stylish,plain
equality,noun,B2,tenglik,равенство,"The state of having the same rights, status, and opportunities as everyone else.",ɪˈkwɒl.ɪ.ti,15336,ielts,Social equality is important for a fair and peaceful society to exist.,Adolatli va tinch jamiyat mavjud bo'lishi uchun ijtimoiy tenglik muhim ahamiyatga ega.,fairness parity,inequality
tap,noun,A2,jo'mrak kran,кран,A device used to control the flow of water from a pipe.,tæp,15338,home,Please turn off the kitchen tap tightly to save water every day.,Suvni tejash uchun iltimos oshxonadagi jo'mrakni mahkam yopib qo'ying.,faucet,
stickers,noun,A1,stikerlar yopishtirmalar,наклейки,Small pieces of paper with a sticky back for attaching to surfaces as decoration.,ˈstɪkəz,15340,school,The teacher gave the students colorful stickers for their excellent homework performance.,O'qituvchi uyga vazifani a'lo bajargan o'quvchilarga rangli stikerlar berdi.,labels,
fisheries,noun,B2,baliqchilik xo'jaligi,рыбное хозяйство,Areas or businesses that are involved in catching or farming fish.,ˈfɪʃ.ər.iz,15342,nature,The government is trying to protect local fisheries from overfishing.,Hukumat mahalliy baliqchilik xo'jaliklarini ortiqcha ovlashdan himoya qilishga urinmoqda.,fishery,
companion,noun,B1,hamroh sherik,компаньон,A person or animal you spend a lot of time with.,kəmˈpæn.jən,15344,people-family,His dog has been his trusted companion for the last five years.,Iti besh yildan buyon uning sodiq hamrohi bo'lib kelmoqda.,friend partner,
squad,noun,B2,guruh komanda,группа,A small group of people organized for a specific task.,ˈskwɒd,15346,work,He assembled a squad of ten to take on the difficult task.,U murakkab topshiriqni bajarish uchun o'n kishilik guruh tuzdi.,team group,
analyze,verb,B2,tahlil qilmoq,анализировать,To look at something carefully to understand how it works.,ˈæn.ə.laɪz,15348,ielts,Scientists need to analyze the data before drawing any conclusions.,Olimlar xulosa chiqarishdan oldin ma'lumotlarni tahlil qilishlari kerak.,examine study,
scroll,verb,A2,aylantirmoq sahifani surmoq,прокручивать,To move text or images up or down on a computer screen.,skɹəʊl,15350,actions,She kept scrolling until she found the desired paragraph.,U kerakli xatboshini topmaguncha ekranni aylantirishda davom etdi.,,
relate,verb,B2,aloqador bog'liq,относящийся,To show or have a connection between two or more things.,ɹɪˈleɪt,15352,ielts,The patterns on the screen relate to the volume of the music.,Ekrandagi tasvirlar musiqa balandligiga bog'liq.,ally refer,
additionally,adverb,B2,bundan tashqari qo'shimchasiga,дополнительно,Used to add more information to what has already been said.,əˈdɪʃənəli,15354,ielts,"Additionally, the company decided to hire five new office workers.",Bundan tashqari kompaniya beshta yangi xodim yollashga qaror qildi.,also furthermore,
suffer,verb,B1,azoblanmoq qiynalmoq,страдать,"To experience something painful, difficult, or unpleasant.",ˈsʌfə,15356,feelings,Many people suffer from headaches when they work too long.,Ko'p odamlar uzoq ishlaganda bosh og'rig'idan qiynalishadi.,bear,
fellowship,noun,C1,tovarishlik do'stlik,товарищество,A friendly feeling that exists between people who share a common purpose.,ˈfɛləʃɪp,15358,people-family,The club members enjoyed a sense of fellowship during their meetings.,Klub a'zolari uchrashuvlarda o'zaro do'stlik tuyg'usini his qilishdi.,,
nano,adjective,C1,juda kichik nano,нано,Relating to extremely small objects or pieces of technology.,ˈnænəʊ,15360,ielts,Scientists are developing nano robots to help repair damaged human cells.,Olimlar zararlangan hujayralarni tiklash uchun nano robotlar ustida ishlamoqda.,,
invalid,adjective,B2,haqiqiy emas yaroqsiz,недействительный,Not legally or factually correct and therefore not acceptable.,ɪnˈvæl.ɪd,15362,ielts,The travel document was invalid because it had already expired.,Sayohat hujjati yaroqsiz edi chunki uning muddati o'tib bo'lgan.,disallowed,valid
martial,adjective,C2,harbiy jangovar,боевой,"Relating to soldiers, fighting, or war.",ˈmɑːʃəl,15364,ielts,He studied martial arts for many years to learn self-defense.,U o'zini himoya qilishni o'rganish uchun ko'p yillar jang san'ati bilan shug'ullandi.,soldierlike,
tunnel,noun,B1,tunnel yo'lak,туннель,A long passage built underground or through a mountain for traffic.,ˈtʌn(ə)l,15366,travel,The train passed quickly through the dark tunnel under the mountain.,Poyezd tog' ostidagi qorong'u tunneldan tezda o'tib ketdi.,passage,
cambodia,noun,B2,Kambodja,Камбоджа,"A country located in Southeast Asia, known for the ancient Angkor Wat temple.",kamˈbəʊdiə,15368,places,Many tourists visit Cambodia every year to see the historical temples.,Ko'plab sayyohlar har yili tarixiy ibodatxonalarni ko'rish uchun Kambodjaga borishadi.,,
chaos,noun,C1,tartibsizlik pala-partishlik,хаос,A situation where everything is confused and in a total mess.,ˈkeɪɒs,15370,ielts,"After the earthquake, the city center was in complete and utter chaos.",Zilziladan so'ng shahar markazida mutlaq tartibsizlik hukm surdi.,disorder,order
lithuania,noun,B2,Litva,Литва,"A country in Northern Europe, the largest of the three Baltic states.",ˌlɪθjuˈeɪniə,15372,places,"The capital city of Lithuania is Vilnius, which has a beautiful old town.",Litvaning poytaxti — go'zal eski shaharga ega Vilnyus shahri.,,
mastercard,noun,B1,masterkard,Mastercard,A large international company that provides credit and debit card payment services.,ˈmɑːstəkɑːd,15374,work,You can pay for your flight online using your Visa or Mastercard.,Aviachipta uchun Visa yoki Mastercard kartangiz orqali onlayn to'lashingiz mumkin.,,
wheat,noun,A2,bug'doy,пшеница,"A cereal grain used to make flour for bread, pasta, and pastries.",ˈwiːt,15376,food-drink,Farmers usually harvest the wheat during the hot summer months.,Dehqonlar odatda bug'doyni issiq yoz oylarida o'rib olishadi.,,
chronicles,noun,C1,solnomalar yilnomalar,хроники,Books or records that tell the history of events in the order they happened.,ˈkɹɑnɪkl̩z,15378,ielts,The ancient chronicles describe the lives of kings from many centuries ago.,Qadimgi yilnomalarda ko'p asrlar oldingi shohlarning hayoti tasvirlangan.,records,
beaver,noun,B1,qunduz,бобр,A furry animal with a flat tail that builds dams in rivers.,ˈbiːvə,15380,animals,The industrious beaver uses branches to build a strong dam in the river.,Mehnatsevar qunduz daryoda mustahkam to'g'on qurish uchun shoxlardan foydalanadi.,,
readings,noun,B1,ko'rsatkichlar o'qilganlar,показания,The numbers or amounts shown on a device or measuring instrument.,ˈriːdɪŋz,15382,work,The current thermometer readings indicate that the room is getting quite warm.,Termometr ko'rsatkichlari xona ancha isib borayotganini ko'rsatmoqda.,data statistics,
decorative,adjective,B2,bezakli bezatish uchun,декоративный,Made to look beautiful rather than for practical use.,ˈdɛk.ə.ɹə.tɪv,15384,home,She placed some decorative pillows on the sofa to brighten the room.,U xonani yoritish uchun divanga bezakli yostiqchalar qo'ydi.,ornamental fancy,functional
compiler,noun,C1,kompilyator dasturlash vositasi,компилятор,A computer program that translates written code into a language the machine understands.,kəmˈpaɪlə,15386,work,The developer used a new compiler to improve the software's overall performance.,Dasturchi dasturiy ta'minot ishini yaxshilash uchun yangi kompilyatordan foydalandi.,interpreter,
enlargement,noun,B2,kengaytirish kattalashtirish,увеличение,The process of making something bigger in size or scale.,ɪnˈlɑːd͡ʒ.mənt,15388,ielts,The plans for the park include an enlargement of the playground area.,Bog'ni loyihalash rejalariga o'yin maydonchasini kengaytirish ham kiradi.,expansion growth,reduction
accused,noun,B2,ayblanuvchi sudlanuvchi,обвиняемый,A person who is officially charged with committing a crime.,əˈkjuzd,15390,ielts,The accused was brought into the courtroom to hear the final verdict.,Ayblanuvchini yakuniy hukmni eshitish uchun sud zaliga olib kirishdi.,defendant prisoner,accuser
bee,noun,A1,asalari,пчела,A flying insect that makes honey and can sting.,ˈbiː,15392,nature,A busy bee was collecting pollen from the flowers in the garden.,Mehnatkash asalari bog'dagi gullardan gulchangi yig'ayotgan edi.,,
unity,noun,B2,birlik yakdillik,единство,"The state of being joined together as a single, undivided whole.",ˈjuːnɪti,15394,ielts,The national unity of the country is based on shared cultural values.,Mamlakatning milliy birligi umumiy madaniy qadriyatlarga asoslanadi.,union oneness,disunity
loud,adjective,A1,baland shovqinli,громкий,Making a strong sound that is easily heard.,ˈlaʊ̯d,15396,describing,Please turn the music down because it is too loud here.,"Iltimos, musiqani pasaytiring, chunki bu yerda juda shovqin bo'lyapti.",noisy,quiet
conjunction,noun,B2,bog'lovchi,союз,"A word used to connect words, phrases, or clauses in a sentence.",kənˈd͡ʒʌŋk.ʃn̩,15398,school,"The words and, but, and or are common conjunctions in English.","Ingliz tilida 'and', 'but' va 'or' so'zlari eng ko'p ishlatiladigan bog'lovchilardir.",connection,
bride,noun,A2,kelin,невеста,A woman on her wedding day or just after she is married.,bɹaɪd,15400,people-family,The bride looked beautiful in her white wedding dress today.,Kelin bugun oq to'y libosida juda go'zal ko'rindi.,,
begun,verb,A2,boshlangan,начатый,The past participle form of the verb begin.,bɪˈɡʌn,15402,actions,They have already begun their work on the new office project.,Ular yangi ofis loyihasi ustidagi ishni allaqachon boshlashgan.,started,ended
brunette,noun,B1,sochlari jigarrang ayol,шатенка,A woman or girl who has brown hair.,bɹuˈnɛt,15404,people-family,She is a tall brunette who works at the local library.,"U mahalliy kutubxonada ishlaydigan bo'yi baland, jigarrang sochli ayoldir.",brune,
anchor,noun,B2,langar,якорь,A heavy metal object used to hold a boat in one place.,ˈæŋ.kəː,15406,travel,The captain decided to drop the anchor near the small island.,Kapitan kichik orol yaqinida langar tashlashga qaror qildi.,,
validation,noun,C1,tasdiqlash maʼqullash,подтверждение,"The act of showing that something is true, correct, or officially accepted.",ˌvæl.əˈdeɪ.ʃən,15408,ielts,She felt that she needed more validation from her supportive team members.,U o'z jamoasidan ko'proq ma'qullash olishni his etdi.,confirmation proof,refutation
parade,noun,B1,parad yurish,парад,"A public celebration where many people move through the streets, often with music.",pəˈɹeɪd,15410,places,Thousands of people gathered in the city center for the annual parade.,Har yili o'tkaziladigan paradni tomosha qilish uchun shahar markaziga minglab odamlar yig'ildi.,procession march,
corruption,noun,B2,korrupsiya poraxo'rlik,коррупция,"Dishonest or illegal behavior, especially by people who have authority or power.",kəˈɹʌpʃən,15412,ielts,The government is working hard to eliminate corruption in all public departments.,Hukumat barcha davlat idoralarida korrupsiyani yo'q qilish ustida qattiq ishlamoqda.,bribery dishonesty,honesty
stat,adverb,C1,zudlik bilan darhol,немедленно,"Done immediately, without any delay at all.",stæt,15414,body-health,The doctor ordered the laboratory to run the patient's blood test stat.,Shifokor laboratoriyaga bemorning qon tahlilini zudlik bilan o'tkazishni buyurdi.,immediately instantly,
cholesterol,noun,B2,xolesterin,холестерин,A fatty substance found in the body that can cause heart disease.,kəˈlɛstəɹɒl,15416,body-health,Eating a healthy diet helps to keep your cholesterol at low levels.,Sog'lom ovqatlanish xolesterin darajasini past saqlashga yordam beradi.,,
gathered,verb,B1,to'plangan yig'ilgan,собранный,Came together in one place to form a group or collect items.,ˈɡæðəd,15418,actions,The students gathered around the teacher to hear about the new project.,O'quvchilar yangi loyiha haqida eshitish uchun o'qituvchi atrofida to'planishdi.,collected assembled,dispersed
differential,noun,C1,farq tafovut,разница,A specific difference in amount or value between two things that are compared.,[dɪfəˈɹənʃəɫ],15420,ielts,The wage differential between the two groups of workers is quite significant.,Bu ikki ishchi guruhi o'rtasidagi ish haqi farqi anchagina katta.,gap discrepancy,similarity
pendant,noun,B1,kulon taqinchoq,кулон,A piece of jewellery that hangs on a chain worn around the neck.,ˈpɛnd(ə)nt,15422,clothes,She wore a gold pendant that had belonged to her grandmother.,U buvisidan qolgan tilla kulonni taqib yurardi.,necklace locket,
scientist,noun,A2,olim tadqiqotchi,учёный,A person who studies or works in science using research and experiments.,ˈsaɪ.ən.tɪst,15424,work,The scientist spent years researching the effects of climate change on oceans.,Olim iqlim o'zgarishining okeanlarga ta'sirini o'rganishga ko'p yillar sarfladi.,researcher expert,
arthritis,noun,B2,artrit bo'g'im yallig'lanishi,артрит,"A medical condition that causes pain, swelling, and stiffness in the body's joints.",ɑːˈθɹ(a)ɪtɪs,15426,body-health,My grandfather suffers from severe arthritis in his hands and knees.,Bobomning qo'l va tizzalarida qattiq artrit bor.,inflammation rheumatism,
nevertheless,adverb,B2,shunga qaramay baribir,тем не менее,In spite of what has just been mentioned.,ˌnɛvəðəˈlɛs,15428,ielts,"The weather was cold; nevertheless, we decided to go for a walk.","Ob-havo sovuq edi, shunga qaramay sayrga chiqishga qaror qildik.",nonetheless however,
taxation,noun,C1,soliqqa tortish,налогообложение,The system of requiring people or companies to pay money to the government.,tækˈseɪ.ʃən,15430,ielts,The government is planning to reform the current system of business taxation.,Hukumat amaldagi biznes soliq tizimini isloh qilishni rejalashtirmoqda.,,
cuisine,noun,B2,taomlar uslubi oshxona,кухня,"A particular style of cooking, usually associated with a specific country or region.",kwɪˈziːn,15432,food-drink,The restaurant is well known for its authentic traditional Uzbek cuisine.,Bu restoran o‘zining haqiqiy milliy o‘zbek taomlari bilan mashhur.,cooking style,
surely,adverb,B1,shubhasiz albatta,несомненно,Used to express that you are very confident about what you are saying.,ˈʃɔːli,15434,describing,Surely there must be a better way to solve this difficult problem.,Bu qiyin muammoni hal qilishning shubhasiz yaxshiroq yo‘li bordir.,certainly definitely,
transcript,noun,B2,stenogramma yozma nusxa,стенограмма,A written copy of words that were originally spoken out loud.,ˈtɹæn.skɹɪpt,15436,school,The journalist published a full transcript of the interview on the website.,Jurnalist intervyuning to‘liq matnini veb-saytda e’lon qildi.,record copy,
theorem,noun,C2,teorema,теорема,A mathematical statement that has been proven to be true using logic and rules.,ˈθiː.ə.ɹəm,15438,ielts,The student spent all afternoon trying to prove the complex geometric theorem.,O‘quvchi butun tushdan keyin murakkab geometrik teoremani isbotlashga harakat qildi.,proposition,
pray,verb,B1,ibodat qilmoq,молиться,To speak to God to show respect or to ask for help.,pɹeɪ,15440,actions,"Every morning, the family gathers together to pray for peace and health.",Har kuni ertalab oila tinchlik va sog‘lik so‘rab duo qilish uchun yig‘iladi.,,
stylus,noun,C1,stilus planshet qalami,стилус,"A small, pen-shaped tool used for writing or drawing on touch screens.",ˈstaɪ.ləs,15442,school,I use a stylus to take notes and draw pictures on my tablet.,Men planshetimda eslatmalar yozish va rasm chizish uchun stilusdan foydalanaman.,needle,
pope,noun,B2,papa rim papasi,папа римский,"The leader of the Roman Catholic Church, who lives in Vatican City.",pəʊp,15444,people-family,The Pope addressed thousands of people gathered at St. Peter's Square today.,Bugun Rim papasi Avliyo Pyotr maydonida to‘plangan minglab odamlar oldida nutq so‘zladi.,,
reasonably,adverb,B2,maqbul tarzda o‘rtacha,разумно,"To a fair or satisfactory degree, but not extremely.",ˈɹiː.zən.ə.bli,15446,describing,The hotel was reasonably priced and located near the city centre.,Mehmonxona narxi maqbul edi va u shahar markaziga yaqin joylashgan edi.,fairly,
jeep,noun,B1,yo'ltanlamas avtomobil,джип,A strong car made for driving on difficult ground like mud or sand.,d͡ʒiːp,15448,travel,They drove their jeep across the mountains to reach the remote village.,Ular tog'li qishloqqa yetib borish uchun tog'lardan yo'ltanlamas avtomobilida o'tishdi.,suv off-roader,
bare,adjective,B2,yalang'och ochiq,голый,Not covered by any clothing or things; empty.,bɛə,15450,describing,The trees were bare because it was the middle of winter.,Qish o'rtasi bo'lgani uchun daraxtlar yalang'och edi.,naked exposed,covered
hung,verb,A2,osilgan ilingan,повешенный,The past form of hang; held from above so the bottom does not touch ground.,ˈhʌŋ,15452,actions,She hung her wet coat on the hook by the front door.,U ho'l paltosini kirish eshigi yonidagi ilmoqqa ilib qo'ydi.,suspended fixed,
cattle,noun,B1,chorva mollar,скот,"Large farm animals kept for their milk or meat, such as cows and bulls.",ˈkætəl,15454,animals,The farmer takes his cattle to the field early every morning.,Fermer har kuni erta tongda chorva mollarini dalaga haydaydi.,livestock cows,
rover,noun,B2,sayohatchi darbadar,бродяга,A person who likes to travel or move around to many different places.,ˈɹəʊvə,15456,people-family,"He has been a constant rover, visiting almost every country in the world.",U dunyodagi deyarli barcha mamlakatlarni kezib chiqqan haqiqiy sayohatchi.,wanderer nomad,
controlling,adjective,B2,hukmron o'z bilganicha ish qiladigan,властный,Wanting to have power over other people and tell them what to do.,kənˈtɹoʊlɪŋ,15458,ielts,It is difficult to work with a boss who is very controlling.,O'z bilganicha ish qiladigan rahbar bilan ishlash juda qiyin.,bossy domineering,submissive
treasure,verb,B2,qadrlamoq ardoqlamoq,дорожить,To consider someone or something to be very precious and valuable.,ˈtɹɛʒə,15460,feelings,"Oh, this ring is beautiful! I will treasure it forever.",Bu uzuk juda chiroyli! Men uni umrbod qadrlayman.,cherish prize,despise
reload,verb,B2,qayta yuklamoq,перезаряжать,"To put a new supply of something, like bullets or data, into a machine.",ɹiːˈləʊd,15462,actions,He had to reload his weapon before he could continue the practice.,Mashg'ulotni davom ettirish uchun u qurolini qayta o'qlashi kerak edi.,,
flame,noun,B1,olov alang,пламя,"The hot, bright, moving light that is produced by something that is burning.",fleɪm,15464,nature,The candle began to flicker as a small flame danced on top.,Sham ustida kichik olov raqsga tushgandek miltillay boshladi.,fire blaze,
monetary,adjective,C1,pul moliyaviy,денежный,Relating to the money used in a country or to the economy.,ˈmʌnɪtəɹi,15466,ielts,The country is facing serious monetary issues due to the high inflation.,Mamlakat yuqori inflyatsiya tufayli jiddiy moliyaviy muammolarga duch kelmoqda.,financial fiscal,
elderly,adjective,B1,keksa yoshi o'tgan,пожилой,Used as a polite way to describe a person who is old.,ˈɛldɚli,15468,people-family,We should always show respect to the elderly in our community.,Biz har doim jamiyatimizdagi keksalarimizga hurmat ko'rsatishimiz kerak.,aged senior,young
pit,noun,B2,chuqur o'ra,яма,"A deep hole in the ground, often made by digging.",pɪt,15470,places,The workmen dug a large pit to install the new water pipes.,Ishchilar yangi suv quvurlarini o'rnatish uchun katta chuqur qazishdi.,hole trench,
extraordinary,adjective,B2,favqulodda g'ayrioddiy,необычайный,"Very unusual, special, or much better than what is normal.",ɪksˈtɹɔːrdɪn(ə)ɹi,15472,ielts,The team achieved an extraordinary result in the final football match.,Jamoa final o'yinida favqulodda yaxshi natijaga erishdi.,exceptional remarkable,ordinary
tile,noun,B1,kafel plitka,плитка,"A thin, flat piece of baked clay used for covering floors or walls.",taɪl,15474,home,We chose a white marble tile for the new kitchen wall.,Oshxonaning yangi devori uchun oq marmar kafel tanladik.,,
spell,verb,A1,harflab yozmoq,писать по буквам,To say or write the letters of a word in the correct order.,spɛl,15476,school,"Can you spell your name for me, please?",Ismingizni harflab aytib bera olasizmi?,,
hottest,adjective,A1,eng issiq,самый жаркий,Having the highest temperature; the most extreme form of hot.,ˈhɒtɪst,15478,nature,August is usually the hottest month of the year here.,Avgust bu yerda odatda yilning eng issiq oyi hisoblanadi.,,coldest
coordinate,noun,B2,koordinata,координата,A number that shows the exact position of a point on a map.,kəʊˈɔː.dɪ.nɪt,15480,ielts,Please enter the map coordinates into the GPS device.,"Iltimos, xarita koordinatalarini GPS qurilmasiga kiriting.",,
exclusively,adverb,B2,faqat butkul,исключительно,Only for one specific purpose or group and no one else.,ɪkˈskluːsɪvli,15482,ielts,These new shoes are made exclusively out of high quality leather.,Bu yangi poyabzallar faqat sifatli teridan tayyorlangan.,solely entirely,partially
limitation,noun,B2,cheklash cheklov,ограничение,A rule or factor that makes something or someone unable to do more.,lɪmɪˈteɪʃən,15484,ielts,He understood the material but his fear was a limitation to success.,U mavzuni tushunardi lekin qo'rquvi muvaffaqiyatga erishishiga to'sqinlik qildi.,restriction barrier,freedom
widescreen,adjective,B1,keng ekranli,широкоэкранный,Having a shape that is much wider than it is tall.,ˈwaɪdˌskɹin,15486,home,We bought a new widescreen television to watch movies every weekend.,Har dam olish kuni kino ko'rish uchun yangi keng ekranli televizor sotib oldik.,,
struck,verb,B2,urilgan zarba berilgan,ударенный,Past tense of hit; to touch something with force.,stɹʌk,15488,actions,The clock struck twelve just as we arrived at the station.,Biz bekatga yetib kelganimizda soat o'n ikkini chaldi.,hit beaten,
illustration,noun,B2,tasvir misol,иллюстрация,A drawing or picture that shows something or makes it easier to understand.,ˌɪl.əˈstɹeɪ.ʃən,15490,ielts,The textbook contains a beautiful illustration for every single new lesson.,Darslikdagi har bir yangi mavzu uchun chiroyli tasvir berilgan.,picture drawing,
warnings,noun,A2,ogohlantirishlar,предупреждения,Statements that tell you about a possible danger or problem.,ˈwɔːnɪŋz,15492,actions,We received many warnings about the coming storm on the radio.,Radioda yaqinlashib kelayotgan bo'ron haqida ko'plab ogohlantirishlar oldik.,alerts cautions,
