headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
offer,verb,A2,taklif qilmoq,предлагать,To ask someone if they would like to have or do something.,ˈɒfə(ɹ),5498,actions,She offered to help me carry my heavy shopping bags home today.,U menga og'ir xarid xaltalarimni uyga olib kelishga yordam berishni taklif qildi.,propose suggest,refuse
given,preposition,B2,inobatga olganda hisobga olganda,учитывая,Considering or taking into account a particular fact or situation.,ˈɡɪv.n̩,5500,ielts,"Given the difficult conditions, they did a very good job today.",Qiyin sharoitlarni hisobga olganda ular bugun juda yaxshi ishlashdi.,considering regarding,
release,verb,B1,ozod qilmoq qo'yib yubormoq,освобождать,To let someone or something go free from a place or hold.,ɹəˈliːs,5502,actions,The zoo decided to release the bird back into the wild.,Hayvonot bog'i qushni yana yovvoyi tabiatga qo'yib yuborishga qaror qildi.,free liberate,capture
analysis,noun,B2,tahlil,анализ,A careful study of something to understand its different parts.,əˈnæl.ɪ.sɪs,5504,ielts,The team conducted a detailed analysis of the company's financial data.,Jamoa kompaniyaning moliyaviy ma'lumotlari bo'yicha batafsil tahlil o'tkazdi.,examination inspection,
request,noun,B1,so'rov iltimos,просьба,The act of asking for something in a polite or formal way.,ɹɪˈkwɛst,5506,work,He submitted a written request for more time to finish work.,U ishni tugatish uchun ko'proq vaqt so'rab yozma ariza topshirdi.,asking demand,
fax,noun,B1,faks,факс,A document sent electronically using a telephone line to another machine.,fæks,5508,work,Please send the signed contract to my office by fax tomorrow.,Iltimos imzolangan shartnomani ertaga faks orqali ofisimga yuboring.,,
china,noun,B2,chinni,фарфор,"High-quality, hard white material used for making cups, plates, and bowls.",ˈt͡ʃaɪ̯nə,5510,home,We only use our best china for special family celebrations and guests.,Biz eng yaxshi chinnilarimizdan faqat oilaviy bayramlar va mehmonlar uchun foydalanamiz.,porcelain,
picture,noun,A1,rasm surat,картина,"A drawing, painting, or photograph that shows a person or a place.",ˈpɪk.t͡ʃəː,5512,basics,There was a beautiful picture hanging on the wall of our house.,Uyimizning devorida osilib turgan chiroyli rasm bor edi.,image photo,
possible,adjective,A2,mumkin imkonli,возможный,"Able to be done or achieved, or something that might happen.",ˈpɒs.ə.bəl,5514,describing,It is possible for anyone to learn a new language with practice.,Mashq qilish orqali har kim yangi tilni o'rganishi mumkin.,achievable doable,impossible
professional,adjective,B1,professional kasbiy,профессиональный,Related to a job that needs special training and high standards.,pɹəˈfɛʃ.ə.nəl,5516,work,She gave a professional presentation that impressed all of her managers.,U barcha menejerlarini hayratda qoldirgan professional taqdimot o'tkazdi.,expert skilled,amateur
yet,adverb,A2,hali hanuz,ещё,Used to say that something has not happened before now.,jɛt,5518,time,The dinner is not ready yet because the guests are still late.,Kechki ovqat hali tayyor emas chunki mehmonlar hamon kechikishyapti.,still,
future,noun,A2,kelajak istiqbol,будущее,The time that will come after the present moment.,ˈfjuː.t͡ʃəː,5520,time,We should all think about our future and make good plans now.,Biz hammamiz kelajagimiz haqida o'ylashimiz va hozir yaxshi rejalar tuzishimiz kerak.,prospect,past
space,noun,A2,joy bo'shliq,пространство,An empty area that is available to be used.,speɪs,5522,places,There is enough space in the kitchen to put a new table.,Oshxonada yangi stol qo'yish uchun yetarlicha joy bor.,area room,
committee,noun,B2,qo'mita hay'at,комитет,A small group of people chosen to make decisions or solve a problem.,kəˈmɪt.i,5524,ielts,The committee will meet tomorrow to discuss the new company policy.,Qo'mita ertaga yangi kompaniya siyosatini muhokama qilish uchun yig'iladi.,board council,
cards,noun,B1,kartalar o'yin kartalari,карты,A set of pieces of thick paper used for playing games.,kɑɹdz,5526,actions,My friends often play cards when they get together on weekends.,Do'stlarim dam olish kunlari yig'ilishganda ko'pincha karta o'ynashadi.,playing-cards,
become,verb,A1,aylanmoq bo'lmoq,становиться,To start to be something or to change into a new state or condition.,bɪˈkʌm,5528,actions,She worked hard every day and eventually became a great doctor.,U har kuni qattiq ishladi va oxiri buyuk shifokor bo'ldi.,get turn,
interest,noun,A2,qiziqish manfaat,интерес,The quality of wanting to know or learn more about something or someone.,ˈɪn.tɹɛst,5530,feelings,He showed a lot of interest in learning how to code.,U dasturlashni o'rganishga juda katta qiziqish bildirdi.,curiosity attention,indifference
keep,verb,A2,saqlamoq ushlab turmoq,продолжать,To continue to have something or to continue doing a specific action.,kiːp,5532,actions,Please keep your room clean while you are staying with us.,Biznikida turgan vaqtingizda iltimos xonangizni ozoda saqlang.,hold maintain,
enter,verb,A2,kirmoq,входить,To go or come into a place or an enclosed space.,ˈɛntə(ɹ),5534,actions,You should knock on the door before you enter the room.,Xonaga kirishdan oldin eshikni taqillatishingiz kerak.,go-in access,leave
share,verb,A2,baham ko'rmoq ulashmoq,делить,To give a part of what you have to someone else to use.,ʃɛə,5536,actions,You should share your toys with your friends at the park.,Sen o'yinchoqlaringni bog'dagi do'stlaring bilan baham ko'rishing kerak.,divide distribute,keep
million,noun,A1,million,миллион,The number one followed by six zeros.,ˈmɪl.jən,5538,basics,There are over one million people living in this big city.,Bu katta shaharda bir milliondan ortiq odam yashaydi.,,
reference,noun,B2,tavsiyanoma ma'lumot,рекомендация,A letter or statement that gives information about your character and previous work.,ˈɹɛf.(ə.)ɹəns,5540,work,I needed a good job reference before I could get hired.,Ishga kirishdan oldin menga yaxshi tavsiyanoma kerak edi.,recommendation citation,
companies,noun,A2,kompaniyalar firmalar,компании,Organizations that sell goods or services to make money.,ˈkʌmpəniz,5542,work,Many companies are looking for new workers with high skills.,Ko'plab kompaniyalar yuqori malakali yangi xodimlarni qidirmoqda.,firms businesses,
energy,noun,B1,energiya quvvat,энергия,The power or ability to be active and do work.,ˈɛn.ə.d͡ʒi,5544,ielts,Eating healthy food gives you the energy to study all day.,Sog'lom ovqatlanish kun bo'yi o'qish uchun sizga quvvat beradi.,vigor vitality,
delivery,noun,B1,yetkazib berish,доставка,The act of taking goods or letters to a person or place.,dɪˈlɪv.(ə.)ɹi,5546,travel,I am waiting for the delivery of my new laptop today.,Men bugun yangi noutbukim yetkazib berilishini kutyapman.,consignment,
popular,adjective,A2,ommabop mashhur,популярный,Liked or enjoyed by many people.,ˈpɒp.jʊ.lə,5548,describing,Football is a very popular sport all around the world.,Futbol butun dunyoda juda mashhur sport turidir.,famous trendy,unpopular
term,noun,B2,muddat atama,срок,A fixed or limited period of time for something.,ˈtɜːm,5550,ielts,The school term ends in June before the summer break starts.,O'quv muddati yozgi ta'til boshlanishidan oldin iyun oyida tugaydi.,period duration,
film,noun,A2,film kino,фильм,A story or event recorded as a set of moving images to be watched.,fɪlm,5552,actions,We watched an interesting film at the cinema last night.,Biz kecha kinoteatrda qiziqarli film tomosha qildik.,movie,
stories,noun,A1,hikoyalar,истории,Accounts of imaginary or real people and events told for entertainment.,ˈstɔː.ɹiz,5554,actions,My grandfather tells the best stories about his childhood adventures.,Bobom bolalik sarguzashtlari haqida eng yaxshi hikoyalarni aytib beradi.,tales,
try,verb,A1,urinish harakat qilish,пытаться,To make an attempt or effort to do something.,tɹaɪ,5556,actions,You should try to learn at least one new word every day.,Siz har kuni kamida bitta yangi so'z o'rganishga harakat qilishingiz kerak.,attempt,
welcome,interjection,A1,xush kelibsiz,добро пожаловать,A greeting used when someone arrives at a place.,ˈwɛl.kəm,5558,basics,"Welcome to our home, please come inside and have a seat.","Uyimizga xush kelibsiz, marhamat ichkariga kiring va o'tiring.",,
central,adjective,B1,markaziy,центральный,Located in the middle or being the most important part of something.,ˈsɛntɹ(ə)l,5560,places,The hotel is located in the central part of the city.,Mehmonxona shaharning markaziy qismida joylashgan.,main middle,
president,noun,B1,prezident,президент,The elected leader of a republic or the head of a large organization.,ˈpɹɛz.ɪ.dənt,5562,ielts,The president gave an important speech to the nation this morning.,Prezident bu tong xalqqa muhim nutq so'zladi.,,
notice,verb,A2,payqamoq sezmoq,замечать,To see or become aware of something or someone.,ˈnəʊ.tɪs,5564,actions,Did you notice that she was wearing a new blue dress?,U yangi ko'k ko'ylak kiyib olganini payqadingizmi?,observe spot,
original,adjective,B1,asl original,оригинальный,Existing from the beginning; not a copy or a version of something else.,əˈɹɪd͡ʒ.ɪ.nəl,5566,ielts,The original painting is much more beautiful than the copy in class.,Asl rasm sinfdagi nusxadan ancha chiroyliroq.,initial first,copy
radio,noun,A2,radio,радио,An electronic device that plays music or spoken news transmitted through the air.,ˈɹeɪ.diˌəʊ,5568,home,I love listening to my favorite songs on the radio every morning.,Men har kuni ertalab radioda sevimli qo'shiqlarimni eshitishni yaxshi ko'raman.,,
until,preposition,A1,gacha,до,Up to the time that something happens or a specific moment in time.,ʌnˈtɪl,5570,time,We stayed at the park until the sun went down behind the hills.,Biz quyosh tepaliklar ortiga botguncha bog'da qoldik.,till,
cell,noun,B1,mobil telefon,мобильный телефон,A small portable telephone that connects to a wireless network.,sɛl,5572,basics,I left my cell on the table before walking into the meeting room.,Majlislar zaliga kirishdan oldin mobil telefonimni stol ustida qoldirdim.,phone mobile,
color,noun,A1,rang,цвет,The quality of an object that you see because of how it reflects light.,ˈkʌl.ə,5574,describing,What is your favorite color to wear when you go to parties?,Bazmlarga borganda qaysi rangdagi kiyim kiyishni yaxshi ko'rasiz?,hue,
self,noun,B2,o'zlik shaxs,личность,A person's particular character or personality that makes them different from others.,ˈsɛlf,5576,ielts,It is important to have a positive sense of self throughout your life.,Hayot davomida o'zlikni anglashning ijobiy tuyg'usiga ega bo'lish muhim.,identity ego,
council,noun,B2,kengash majlis,совет,A group of people elected or chosen to make decisions for a community.,ˈkaʊn.səl,5578,ielts,The city council decided to build a new park in the center.,Shahar kengashi markazda yangi bog' qurishga qaror qildi.,committee board,
away,adverb,A1,uzoqda uzoqqa,прочь,"At or to a distance from a particular person, place, or thing.",əˈweɪ,5580,basics,Please put your toys away before we go to eat our dinner.,Iltimos kechki ovqatni yeyishdan oldin o'yinchoqlaringizni yig'ishtirib qo'ying.,off far,here
track,noun,B1,iz yo'l,след,"A path or mark left on the ground by a person, animal, or vehicle.",ˈtɹæk,5582,nature,We followed the muddy tracks of the animal through the dense forest.,Biz hayvonning loy izlarini qalin o'rmon bo'ylab ta'qib qildik.,trail path,
archive,noun,C1,arxiv,архив,A place or digital folder where historical records or documents are stored for later use.,ˈɑːkaɪv,5584,ielts,Researchers spent months looking through the library archive for old records.,Tadqiqotchilar kutubxona arxividan eski hujjatlarni izlash uchun oylar sarfladilar.,record collection,
entertainment,noun,B1,o'yin-kulgi tomosha,развлечение,"Activities such as music, movies, or sports that people enjoy watching or doing.",ˌɛn.təˈteɪn.mənt,5586,describing,Television is still a popular form of entertainment for many families.,Televideniye ko'plab oilalar uchun hali ham o'yin-kulgi shakli hisoblanadi.,amusement pastime,
agreement,noun,B1,kelishuv shartnoma,соглашение,An arrangement or promise between two or more people to do something together.,əˈɡɹiːmənt,5588,ielts,The two countries signed an agreement to stop the trade war.,Ikki mamlakat savdo urushini to'xtatish bo'yicha kelishuv imzoladi.,contract deal,disagreement
format,noun,B2,format tuzilma,формат,"The way in which something is organized, arranged, or presented.",ˈfɔː(ɹ).mæt,5590,work,We decided to change the format of our weekly team meeting.,Biz haftalik jamoa yig'ilishimiz formatini o'zgartirishga qaror qildik.,layout design,
least,adjective,B1,eng kam,наименьший,Less than any other thing or person in importance or amount.,liːst,5592,basics,This is the least expensive option we have available right now.,Bu hozirda mavjud bo'lgan eng arzon variantimiz.,smallest lowest,most
log,noun,B2,yog'och g'o'la,бревно,A thick piece of wood cut from a tree trunk.,lɒɡ,5594,nature,We placed a large log on the fire to keep us warm.,Biz isinish uchun olov ustiga katta g'o'la tashladik.,timber trunk,
safety,noun,A2,xavfsizlik,безопасность,The state of being protected from danger or harm.,ˈseɪfti,5596,basics,Workers must prioritize their own safety while operating heavy machinery.,Ishchilar og'ir texnikani boshqarishda o'z xavfsizligini birinchi o'ringa qo'yishlari kerak.,security protection,danger
sure,adjective,A2,ishonchli aniq,уверенный,Feeling or showing that you are certain about something.,ʃɔː,5598,describing,I am sure that we will finish this project on time.,Men loyihani vaqtida tugatishimizga ishonchim komil.,certain confident,unsure
trade,noun,B1,savdo tijorat,торговля,The activity of buying and selling goods or services.,tɹeɪd,5600,work,International trade helps countries grow their economies more effectively.,Xalqaro savdo mamlakatlarga o'z iqtisodiyotini samaraliroq rivojlantirishga yordam beradi.,commerce,
edition,noun,B2,nashr,издание,"A particular version of a book, newspaper, or magazine.",ɪˈdɪʃ(ə)n,5602,school,The new edition of the textbook has many helpful pictures.,Darslikning yangi nashrida ko'plab foydali rasmlar mavjud.,version,
further,adjective,B1,qo'shimcha keyingi,дальнейший,More or additional to what already exists.,ˈfɜː.ðə,5604,ielts,"If you have any further questions, please ask the teacher.","Agar sizda qo'shimcha savollar bo'lsa, o'qituvchidan so'rang.",additional extra,
updated,verb,A2,yangilangan,обновленный,Changed something to include the most recent information.,ʌpˈdeɪtɪd,5606,work,She updated the file with the information from the meeting.,U faylni yig'ilishdan olingan ma'lumotlar bilan yangiladi.,refreshed revised,
association,noun,B2,uyushma tashkilot,ассоциация,A group of people organized for a joint purpose.,əˌsəʊsiˈeɪʃən,5608,ielts,He is a member of the local teachers' association.,U mahalliy o'qituvchilar uyushmasining a'zosi.,organization union,
able,adjective,A2,qodir qo'lidan keladigan,способный,"Having the necessary power, skill, or resources to do something.",ˈeɪ.bl̩,5610,basics,Will you be able to attend the party this weekend?,Siz shu dam olish kunlari ziyofatda qatnasha olasizmi?,capable,unable
fun,noun,A1,o'yin-kulgi xursandchilik,веселье,"Enjoyment, amusement, or pleasure.",fʊn,5612,basics,We had a lot of fun playing games in the park.,Bog'da o'yinlar o'ynab juda yaxshi vaqt o'tkazdik.,enjoyment pleasure,
already,adverb,A2,allaqachon,уже,Before the present time or earlier than expected.,ɔːlˈɹɛdi,5614,time,I have already finished my homework for the English class today.,Men ingliz tili darsi uchun uy vazifamni allaqachon tugatib qo'ydim.,,
studies,noun,A2,o'qishlar ta'lim,учёба,The activity or process of learning about a particular subject.,ˈstʌdiz,5616,school,She is busy with her medical studies at the university now.,U hozir universitetda tibbiyot sohasidagi o'qishlari bilan band.,education learning,
common,adjective,A2,umumiy odatiy,общий,Happening often or existing in large numbers.,ˈkɒm.ən,5618,describing,It is quite common to see people walking in the park.,Bog'da sayr qilib yurgan odamlarni ko'rish juda odatiy holdir.,normal usual,special
drive,verb,A2,haydamoq boshqarmoq,вести машину,To operate a car or other vehicle.,dɹaɪv,5620,travel,I learned how to drive a car when I was eighteen.,Men o'n sakkiz yoshimda mashina haydashni o'rgandim.,steer operate,
collection,noun,B1,kolleksiya to'plam,коллекция,A group of objects that have been gathered together.,kəˈlɛkʃən,5626,describing,He has a large collection of stamps from all over the world.,U dunyoning turli burchaklaridan yig'ilgan katta marka kolleksiyasiga ega.,assortment set,
lot,noun,A1,ko'p juda ko'p,много,A large amount or number of something.,lɒt,5628,basics,I have a lot of work to do this weekend at home.,Bu dam olish kunlari uyda bajarishim kerak bo'lgan juda ko'p ish bor.,many much,
display,noun,B1,ko'rsatuv namoyish,показ,A public performance or collection of things arranged for people to look at.,dɪsˈpleɪ,5630,actions,The museum has a beautiful display of ancient coins from the region.,Muzeyda mintaqadan topilgan qadimiy tangalarning chiroyli ko'rgazmasi bor.,show exhibit,
limited,adjective,A2,cheklangan oz,ограниченный,Small in amount or number; not having very much of something.,ˈlɪm.ɪ.tɪd,5632,describing,There is a limited amount of food for everyone at the party.,Kechadagi barcha uchun oziq-ovqat miqdori cheklangan.,restricted small,unlimited
means,noun,B2,vosita usul,средство,A method or way of achieving something or doing a particular task.,miːnz,5634,ielts,A bicycle is a cheap and healthy means of transport in cities.,Velosiped shaharlarda transportning arzon va sog'lom vositasidir.,method way,
director,noun,B1,direktor rahbar,директор,"A person who is in charge of an organization, company, or film production.",dɪˈɹɛk.tə(ɹ),5636,work,The director of the company decided to change the work schedule today.,Kompaniya direktori bugun ish jadvalini o'zgartirishga qaror qildi.,manager boss,
daily,adjective,A2,kundalik har kungi,ежедневный,Happening or produced on every single day.,ˈdeɪli,5638,time,We go for a short walk as part of our daily routine.,Biz kundalik tartibimizning bir qismi sifatida qisqa sayrga chiqamiz.,everyday diurnal,
past,noun,A2,o'tmish o'tgan zamon,прошлое,The time that happened before the present.,pɑːst,5640,time,Many people enjoy reading books about the past to learn history.,Ko'pchilik tarixni o'rganish uchun o'tmish haqidagi kitoblarni o'qishni yaxshi ko'radi.,history background,future
natural,adjective,B1,tabiiy tabiiy-hodisaviy,естественный,Existing in nature; not made or caused by human beings.,ˈnæt͡ʃ.(ə.)ɹəl,5642,nature,The park provides a natural habitat for many local bird species.,Bog' ko'plab mahalliy qush turlari uchun tabiiy yashash muhitini ta'minlaydi.,organic native,artificial
whether,conjunction,B2,yoki-yo'qligi agar,ли,Used to express doubt or a choice between two possibilities.,ˈwɛðə(ɹ),5644,ielts,I am not sure whether he will come to the party tonight.,U bugun kechqurun ziyofatga keladimi yoki yo'qligini bilmayman.,if,
due,adjective,B1,kutilayotgan belgilangan,ожидаемый,Expected to happen or arrive at a specific time.,djuː,5646,time,The next train is due in about ten minutes.,Keyingi poyezd taxminan o'n daqiqada kelishi kerak.,expected,
electronics,noun,B1,elektronika,электроника,Devices or equipment that work using electrical power and complex circuits.,ˌɛl.ɛkˈtɹɒn.ɪks,5648,work,Modern electronics have changed the way we communicate every day.,Zamonaviy elektronika bizning kundalik muloqot tarzimizni o'zgartirdi.,,
period,noun,A2,davr muddat,период,A specific length of time with a beginning and an end.,ˈpɪə.ɹi.əd,5650,time,She worked there for a period of five years.,U u yerda besh yillik muddat davomida ishladi.,time,
planning,noun,B1,rejalashtirish,планирование,The act of making decisions about how something will be done in the future.,ˈplænɪŋ,5652,work,Careful planning is essential for a successful project outcome.,Muvaffaqiyatli loyiha natijasi uchun puxta rejalashtirish muhimdir.,preparation,
database,noun,B2,ma'lumotlar bazasi,база данных,A collection of information organized for quick access and searching on a computer.,ˈdeɪtəˌbeɪs,5654,ielts,The company stores all customer information in a large database.,Kompaniya barcha mijozlar ma'lumotlarini katta bazada saqlaydi.,,
official,adjective,B1,rasmiy,официальный,Agreed to or approved by people in positions of authority.,əˈfɪʃ(ə)l,5656,ielts,They made an official statement about the new company policy.,Ular kompaniyaning yangi siyosati haqida rasmiy bayonot berishdi.,authorized,unofficial
land,noun,A1,yer quruqlik,земля,The solid part of the Earth's surface that is not covered by water.,lænd,5660,nature,"After many weeks at sea, we finally saw land ahead.","Dengizdagi ko'p haftalik sayohatdan so'ng, biz nihoyat quruqlikni ko'rdik.",ground earth,sea
done,adjective,A1,tayyor bajarilgan,готовый,Having finished a task or activity.,dʌn,5662,basics,I will text you as soon as I am done with work.,Ishni tugatishim bilan senga xabar yozaman.,finished through,
technical,adjective,B2,texnikaviy texnik,технический,"Related to specialized machinery, science, or specific practical skills.",ˈtɛk.nɪ.kəl,5664,ielts,The engineer explained the technical problems with the new computer system.,Muhandis yangi kompyuter tizimidagi texnik muammolarni tushuntirib berdi.,technological,
France,noun,A1,Fransiya,Франция,A large country in Western Europe famous for its culture and history.,frɑːns,5666,travel,We are planning to visit France for our summer vacation this year.,Biz bu yil yozgi ta’til uchun Fransiyaga borishni rejalashtiryapmiz.,,
pro,noun,B1,afzallik yutuq,плюс,A good point or advantage of a specific choice or situation.,pɹəʊ,5668,ielts,One big pro of living in the city is having many shops.,Shaharda yashashning katta afzalliklaridan biri bu ko'plab do'konlarning mavjudligidir.,advantage plus,con
record,noun,A2,yozuv hujjat,запись,A piece of information written down to keep for the future.,ˈɹɛk.ɔːd,5670,work,The office keeps a detailed record of every payment we make.,Ofis biz qilgan har bir to'lov bo'yicha batafsil yozuvni saqlaydi.,log,
direct,adjective,B1,to'g'ri bevosita,прямой,Going in a straight line without stopping or turning aside.,daɪˈɹɛkt,5672,describing,There is a direct flight from Tashkent to London every week.,Har hafta Toshkentdan Londonga to'g'ridan-to'g'ri reys mavjud.,,indirect
conference,noun,B2,konferensiya yig'ilish,конференция,A large formal meeting where people discuss important professional or academic topics.,ˈkɒn.f(ə.)ɹəns,5674,ielts,She attended an international conference to present her new research findings.,U o'zining yangi ilmiy topilmalarini taqdim etish uchun xalqaro konferensiyada qatnashdi.,meeting,
district,noun,B1,tuman hudud,район,A specific area of a city or country used for administration.,ˈdɪstɹɪkt,5676,places,They live in a quiet residential district outside the city center.,Ular shahar markazidan tashqaridagi tinch turar-joy tumanida yashaydilar.,area region,
style,noun,A2,uslub ko'rinish,стиль,"A particular way of doing, making, or presenting something.",staɪl,5678,describing,The artist has a very unique style of painting landscapes.,Rassomning manzara chizishda juda o'ziga xos uslubi bor.,fashion design,
front,noun,A2,old old tomon,передняя сторона,The side of something that faces forward or is seen first.,fɹʌnt,5680,places,Please park your car in the front of the house.,"Iltimos, mashinangizni uyning old tomoniga qo'ying.",fore part,back
statement,noun,B2,bayonot murojaat,заявление,Something that someone says or writes in an official or clear way.,ˈsteɪtm(ə)nt,5682,ielts,The company issued a formal statement about the new product.,Kompaniya yangi mahsulot haqida rasmiy bayonot berdi.,declaration remark,
update,verb,B1,yangilamoq yangilab turmoq,обновлять,To make something more modern or add the most recent information.,ˈʌp.deɪt,5684,actions,You need to update your computer software for better security.,Xavfsizlikni yaxshilash uchun kompyuter dasturini yangilashingiz kerak.,refresh upgrade,
ever,adverb,A2,hech qachon qachondir,когда-либо,Used to ask if something has happened at any time.,ˈɛvə,5686,time,Have you ever traveled to a different country alone?,Siz hech qachon yolg'iz chet elga sayohat qilganmisiz?,at any time,
miles,noun,B1,uzoq masofa ko'plab,огромное расстояние,A very large distance or a great amount of space.,maɪlz,5688,travel,We walked for miles to reach the top of the mountain.,Tog' cho'qqisiga chiqish uchun biz kilometrlab masofa bosib o'tdik.,long distance,
sound,adjective,B2,sog'lom ishonchli,здоровый,In good condition and not damaged or likely to fail.,ˈsaʊ̯nd,5690,describing,The building was in a sound condition despite its old age.,"Eski bo'lishiga qaramay, bino yaxshi holatda edi.",healthy solid,unhealthy
present,adjective,A2,mavjud hozirgi,присутствующий,"Happening or existing now, or being in a particular place at this time.",ˈpɹɛz.ənt,5692,time,Are all the members of the team present at the meeting today?,Jamoaning barcha a'zolari bugungi yig'ilishda hozirmi?,current existing,absent
ago,adverb,A1,avval oldin,назад,Used to say how far back in the past something happened.,əˈɡəʊ,5694,time,I moved to this city exactly three years ago today.,Men bu shaharga aynan uch yil oldin ko'chib kelganman.,previously,
document,noun,B1,hujjat,документ,A piece of paper or a computer file that contains official or important information.,ˈdɒkjʊmənt,5696,work,You need to sign this important document before you leave the office.,Ofisdan chiqishdan oldin ushbu muhim hujjatni imzolashingiz kerak.,file paper,
material,noun,B1,material xomashyo,материал,"A physical substance, such as wood, metal, or cloth, used to make things.",məˈtɪə.ɹi.əl,5698,describing,This chair is made from a very strong and durable material.,Bu stul juda mustahkam va chidamli materialdan yasalgan.,substance matter,
bill,noun,B1,qonun loyihasi hisobvaraq,законопроект,A formal suggestion for a new law that is discussed by a government.,ˈbɪl,5700,ielts,The government is trying to pass a new bill about education reform.,Hukumat ta'lim islohotlari bo'yicha yangi qonun loyihasini qabul qilishga urinmoqda.,measure,
written,adjective,A2,yozma,письменный,Represented by letters or symbols on paper or a computer screen.,ˈɹɪ.tn̩,5704,school,Students must complete a written test at the end of the course.,Talabalar kurs oxirida yozma testni bajarishlari kerak.,,oral
federal,adjective,B2,federal,федеральный,Relating to the central government of a country rather than a local one.,ˈfɛdəɹəl,5706,ielts,The federal government provides funding for many important national research projects.,Federal hukumat ko'plab muhim milliy ilmiy loyihalar uchun mablag' ajratadi.,,
hosting,noun,B2,xosting,хостинг,Providing space on a server to store files for a website to be online.,ˈhoʊstɪŋ,5708,work,We bought a new web hosting plan for our company website today.,Biz kompaniya saytimiz uchun yangi veb-xosting rejasini sotib oldik.,,
rules,noun,A2,qoidalar,правила,Official instructions that tell you what you must or must not do.,ˈɹuːlz,5710,basics,You must follow all the school rules during the final exam session.,Yakuniy imtihon davrida maktabning barcha qoidalariga rioya qilishingiz kerak.,regulations,
final,adjective,A2,yakuniy oxirgi,окончательный,Happening at the end of a series of events or after a long time.,ˈfaɪnl̩,5712,describing,This is the final decision regarding our vacation plans for next summer.,Bu kelasi yozgi ta'til rejalarimiz bo'yicha yakuniy qaror.,last ultimate,initial
adult,noun,A2,katta odam voyaga yetgan,взрослый,A person who is fully grown and is legally responsible for their own actions.,ˈæd.ʌlt,5714,people-family,Every adult needs to show their passport to enter the government building.,Har bir voyaga yetgan odam davlat binosiga kirish uchun pasportini ko'rsatishi kerak.,grown-up,child
thing,noun,A1,narsa buyum,вещь,Any object that you can see or touch but do not name specifically.,ˈθɪŋ,5716,basics,Please put your personal things into the box before you leave school.,Iltimos maktabdan ketishdan oldin shaxsiy buyumlaringizni qutiga soling.,object item,
centre,noun,A1,markaz,центр,The middle part or point of a place or an object.,ˈsɛntəː,5718,places,The city centre is very busy with many shops and restaurants today.,Shahar markazi bugun ko'plab do'konlar va restoranlar bilan juda gavjum.,middle,
requirements,noun,B2,talablar,требования,Things that are needed or asked for by someone or something official.,ɹɪˈkwʌɪəm(ə)nts,5720,ielts,You must meet all the entry requirements to study at this university.,Bu universitetda o'qish uchun barcha kirish talablariga javob berishingiz kerak.,conditions criteria,
kids,noun,A1,bolalar,дети,A friendly way to talk about children or young people.,kɪdz,5722,people-family,The kids are playing happily in the garden while their parents talk.,Ota-onalari gaplashayotganda bolalar bog'da xursand bo'lib o'ynashmoqda.,children,adults
finance,verb,B2,moliyalashtirish mablag' ajratish,финансировать,To provide or obtain the necessary money for a specific project or purchase.,fɪˈnæns,5724,ielts,The bank agreed to finance the construction of the new office building.,Bank yangi ofis binosi qurilishini moliyalashtirishga rozi bo'ldi.,fund,
true,adjective,A1,rost haqiqiy,правдивый,Connected with facts and reality; not false or wrong.,tɹuː,5726,describing,It is true that he moved to a new city last year.,U o'tgan yili yangi shaharga ko'chib o'tgani rost.,factual real,false
else,adverb,A2,boshqa o'zga,ещё,"In addition to, or different from, what has already been mentioned.",ɛls,5728,basics,We should ask someone else to help us with this heavy box.,Bu og'ir qutini ko'tarishga boshqa birovdan yordam so'rashimiz kerak.,,
mark,verb,A2,belgilamoq nishonlamoq,отмечать,"To make a visible spot, line, or sign on a surface.",mɑːk,5730,actions,Please mark the correct answers on your test paper with a pen.,Iltimos test qog'ozidagi to'g'ri javoblarni qalam bilan belgilang.,label sign,
third,adjective,A1,uchinchi,третий,Coming after the second and before the fourth in a series.,θɜːd,5732,basics,She lives on the third floor of that tall apartment building.,U o'sha baland turar joy binosining uchinchi qavatida yashaydi.,,
rock,verb,B1,tebratmoq chayqatmoq,качать,To move gently or rhythmically backward and forward or from side to side.,ɹɒk,5734,actions,She began to rock the baby slowly to help him fall asleep.,U chaqaloqni uxlab qolishi uchun asta-sekin tebrata boshladi.,swing sway,
plus,preposition,A2,plyus qo'shimcha,плюс,Used to show that you are adding one number or amount to another.,ˈplʌs,5736,basics,"Two plus two equals four, which is a very simple math problem.",Ikki plyus ikki to'rtga teng bu juda oddiy matematika masalasi.,and with,minus
auto,noun,B1,avtomobil mashina,автомобиль,A vehicle with an engine that has four wheels and carries a few passengers.,ˈɔːtəʊ,5738,travel,My father works as an auto mechanic at the local repair shop.,Otam mahalliy ta'mirlash ustaxonasida avtomexanik bo'lib ishlaydi.,car vehicle,
cover,verb,A2,qoplamoq yopmoq,покрывать,To put something over an object to protect or hide it.,ˈkʌvɚ,5740,home,Please cover the food with a cloth to keep the dust away.,Chang tushmasligi uchun iltimos ovqatni mato bilan yopib qo'ying.,hide protect,uncover
